# hega-rs ver.0.2.9 particle compilation : Particles([-2212]); total-items=31645
#	 sourceUrQmdF19 in Lab: false
id;	mass;	charge;	p;	beta;
-2212;	0.938;	-1;	6.3522749688413205;	0.9892728361337244;
-2212;	0.938;	-1;	2.8631415524065518;	0.9503017300409824;
-2212;	0.938;	-1;	2.9695929924288884;	0.9535611053424099;
-2212;	0.938;	-1;	9.756010559672475;	0.9954097866885373;
-2212;	0.938;	-1;	21.387346607072867;	0.9990396359516627;
-2212;	0.938;	-1;	12.062051969529895;	0.9969899827167835;
-2212;	0.938;	-1;	19.500794184881034;	0.9988451694302195;
-2212;	0.938;	-1;	2.336078534568562;	0.9279870624755003;
-2212;	0.938;	-1;	1.496276540285585;	0.8472780159546235;
-2212;	0.938;	-1;	8.518497931015832;	0.9939921086497462;
-2212;	0.938;	-1;	7.280814280411226;	0.9918030878375669;
-2212;	0.938;	-1;	3.710249567727756;	0.9694973693911632;
-2212;	0.938;	-1;	4.121981263750358;	0.975072185000625;
-2212;	0.938;	-1;	12.700859676667914;	0.9972839529412542;
-2212;	0.938;	-1;	11.017927301031033;	0.9963956834622668;
-2212;	0.938;	-1;	5.700787813471486;	0.9867323114532114;
-2212;	0.938;	-1;	3.216937000810087;	0.9600219197868677;
-2212;	0.938;	-1;	7.24976049873801;	0.9917335859722501;
-2212;	0.938;	-1;	12.364185659370433;	0.9971346681810834;
-2212;	0.938;	-1;	15.696693648142114;	0.9982192700289677;
-2212;	0.938;	-1;	4.668119713793981;	0.9804035343544807;
-2212;	0.938;	-1;	6.571412744488129;	0.9899657953892531;
-2212;	0.938;	-1;	17.811903629947178;	0.9986162652209822;
-2212;	0.938;	-1;	11.438406422519703;	0.9966545004746553;
-2212;	0.938;	-1;	6.117283436727532;	0.9884473541748281;
-2212;	0.938;	-1;	5.31774220187252;	0.9847970286874691;
-2212;	0.938;	-1;	10.105096113122379;	0.9957194529727007;
-2212;	0.938;	-1;	18.45136191781466;	0.9987103316267326;
-2212;	0.938;	-1;	3.7018347523909005;	0.9693648525196933;
-2212;	0.938;	-1;	11.52229742398251;	0.996702798848838;
-2212;	0.938;	-1;	5.33381468826897;	0.9848864499447932;
-2212;	0.938;	-1;	6.771945104160842;	0.990542988564623;
-2212;	0.938;	-1;	4.471922891292515;	0.978702056981569;
-2212;	0.938;	-1;	5.896291219459314;	0.9875815103712596;
-2212;	0.938;	-1;	9.886723576826855;	0.9955295520543022;
-2212;	0.938;	-1;	10.272545751589526;	0.9958570083960632;
-2212;	0.938;	-1;	12.39991198142253;	0.9971510850537795;
-2212;	0.938;	-1;	7.1131969926137995;	0.991417245722492;
-2212;	0.938;	-1;	6.703023162961919;	0.9903503310727966;
-2212;	0.938;	-1;	23.098118624074342;	0.9991764580643301;
-2212;	0.938;	-1;	2.512490744264145;	0.9368410925461409;
-2212;	0.938;	-1;	5.508568451270984;	0.9858101750794495;
-2212;	0.938;	-1;	2.3247049901154533;	0.9273558111210447;
-2212;	0.938;	-1;	4.387393629121166;	0.977900749776377;
-2212;	0.938;	-1;	12.437858604385886;	0.997168368374089;
-2212;	0.938;	-1;	15.585965475594062;	0.9981939470372092;
-2212;	0.938;	-1;	14.675700678717773;	0.9979636620423095;
-2212;	0.938;	-1;	19.597156039743343;	0.9988564789983139;
-2212;	0.938;	-1;	9.828246619601076;	0.9954765579582902;
-2212;	0.938;	-1;	5.587741958434462;	0.9862012160057341;
-2212;	0.938;	-1;	1.3871412787311934;	0.8283832512805802;
-2212;	0.938;	-1;	8.922981841464544;	0.9945200782539881;
-2212;	0.938;	-1;	4.3482984567248835;	0.9775149415293415;
-2212;	0.938;	-1;	8.645818394804392;	0.9941662191833966;
-2212;	0.938;	-1;	8.714233870156859;	0.9942566771237519;
-2212;	0.938;	-1;	9.979411802014386;	0.9956116656679885;
-2212;	0.938;	-1;	6.66211407630108;	0.9902331944188916;
-2212;	0.938;	-1;	25.337178526876905;	0.9993154375907765;
-2212;	0.938;	-1;	20.6295875696586;	0.9989678998723187;
-2212;	0.938;	-1;	7.692388844097846;	0.9926473691904076;
-2212;	0.938;	-1;	0.9855593213698555;	0.7243683730432872;
-2212;	0.938;	-1;	4.950843447044655;	0.9825211334993212;
-2212;	0.938;	-1;	11.336694081997626;	0.9965945074979204;
-2212;	0.938;	-1;	6.565411571782838;	0.9899477190922855;
-2212;	0.938;	-1;	10.341080679147465;	0.9959114060982069;
-2212;	0.938;	-1;	12.742760932576582;	0.9973017134916535;
-2212;	0.938;	-1;	7.266938030570303;	0.9917721395295659;
-2212;	0.938;	-1;	2.9362113450984757;	0.9525735429957413;
-2212;	0.938;	-1;	19.439986963948844;	0.9988379462446987;
-2212;	0.938;	-1;	1.2025583829369781;	0.7885008874192251;
-2212;	0.938;	-1;	20.363104517388557;	0.9989407530162723;
-2212;	0.938;	-1;	17.762187273589085;	0.9986085244168643;
-2212;	0.938;	-1;	5.70443575704872;	0.9867489395094019;
-2212;	0.938;	-1;	16.20717179425001;	0.998329402408093;
-2212;	0.938;	-1;	4.661066114843685;	0.980345917172873;
-2212;	0.938;	-1;	6.489308871687647;	0.9897142090229348;
-2212;	0.938;	-1;	15.70909623567419;	0.9982220732582124;
-2212;	0.938;	-1;	12.4682960856441;	0.9971821182915812;
-2212;	0.938;	-1;	8.318062121932847;	0.993701845075155;
-2212;	0.938;	-1;	7.991534449410889;	0.9931820147386498;
-2212;	0.938;	-1;	4.138220747072467;	0.9752602617741409;
-2212;	0.938;	-1;	0.918563066810875;	0.6996655186344988;
-2212;	0.938;	-1;	5.085841797840747;	0.9834140848748226;
-2212;	0.938;	-1;	3.2042704287573796;	0.9597241028691484;
-2212;	0.938;	-1;	2.624225628923702;	0.9416536176482462;
-2212;	0.938;	-1;	10.068690064439167;	0.9956886423401023;
-2212;	0.938;	-1;	6.0971028696393175;	0.9883720832128388;
-2212;	0.938;	-1;	5.13475303770084;	0.9837209222113825;
-2212;	0.938;	-1;	7.246652024266948;	0.9917265804284427;
-2212;	0.938;	-1;	12.281571967725997;	0.9970961587394342;
-2212;	0.938;	-1;	42.233009826432976;	0.9997534466113391;
-2212;	0.938;	-1;	17.552653239278733;	0.9985751761612853;
-2212;	0.938;	-1;	6.171455415065072;	0.9886458524464418;
-2212;	0.938;	-1;	4.515661866146424;	0.9790998636565869;
-2212;	0.938;	-1;	7.645239210740041;	0.9925574124861198;
-2212;	0.938;	-1;	7.889670873309292;	0.9930066785920488;
-2212;	0.938;	-1;	2.6997730480838573;	0.9446108949713826;
-2212;	0.938;	-1;	8.197334071799318;	0.9935167775460347;
-2212;	0.938;	-1;	11.686762381738793;	0.996794504687021;
-2212;	0.938;	-1;	1.2621494141713174;	0.8026210646842326;
-2212;	0.938;	-1;	1.0337605663209688;	0.7405752767453231;
-2212;	0.938;	-1;	3.289980423107256;	0.9616777899925208;
-2212;	0.938;	-1;	1.486310972604993;	0.8456745070039652;
-2212;	0.938;	-1;	9.25966592951452;	0.9949083534827514;
-2212;	0.938;	-1;	17.919576968094418;	0.9986328101683839;
-2212;	0.938;	-1;	4.756267306382601;	0.9811028961141266;
-2212;	0.938;	-1;	3.7462846726442183;	0.9700553838102572;
-2212;	0.938;	-1;	4.857152936938057;	0.9818587401248313;
-2212;	0.938;	-1;	1.9479378298315888;	0.9009828654265272;
-2212;	0.938;	-1;	11.483092185127228;	0.9966803581757803;
-2212;	0.938;	-1;	20.31725039543218;	0.9989359740163222;
-2212;	0.938;	-1;	8.532921080955422;	0.9940122197954989;
-2212;	0.938;	-1;	7.3179790693466735;	0.9918851253211686;
-2212;	0.938;	-1;	0.8563014262225891;	0.6742120998469229;
-2212;	0.938;	-1;	2.102408220884089;	0.9132308474597617;
-2212;	0.938;	-1;	1.9537685753499572;	0.9014886587737102;
-2212;	0.938;	-1;	9.771531819220414;	0.9954242575903295;
-2212;	0.938;	-1;	1.636422756965021;	0.8675797723315936;
-2212;	0.938;	-1;	4.683724526131847;	0.9805301139034215;
-2212;	0.938;	-1;	8.097676263125432;	0.9933578142200415;
-2212;	0.938;	-1;	16.72679347668396;	0.9984313448919135;
-2212;	0.938;	-1;	13.423084323774212;	0.9975673252598177;
-2212;	0.938;	-1;	3.1399067360436934;	0.9581592406244458;
-2212;	0.938;	-1;	7.302817620409878;	0.9918518067445063;
-2212;	0.938;	-1;	10.15972608632706;	0.9957650719338594;
-2212;	0.938;	-1;	1.8603525144380137;	0.8929200699417804;
-2212;	0.938;	-1;	3.5250177414807435;	0.9663716308009633;
-2212;	0.938;	-1;	6.535101257153882;	0.989855673696128;
-2212;	0.938;	-1;	1.6301383373459444;	0.8667522147605294;
-2212;	0.938;	-1;	2.071787622036583;	0.9109819337204254;
-2212;	0.938;	-1;	11.92229102627297;	0.996919325957112;
-2212;	0.938;	-1;	15.80822218686085;	0.9982442419374331;
-2212;	0.938;	-1;	4.9421499307029535;	0.9824611965527422;
-2212;	0.938;	-1;	5.169601102948273;	0.9839344129431961;
-2212;	0.938;	-1;	2.7305959177439636;	0.9457549739302993;
-2212;	0.938;	-1;	6.11453678804838;	0.9884371523125108;
-2212;	0.938;	-1;	10.303016578239307;	0.9958813267136077;
-2212;	0.938;	-1;	10.577872696297955;	0.9960913486915592;
-2212;	0.938;	-1;	17.21888060252379;	0.9985195267114292;
-2212;	0.938;	-1;	6.102670709419279;	0.9883929234381018;
-2212;	0.938;	-1;	0.6601183307998649;	0.5755192117485205;
-2212;	0.938;	-1;	5.026331905573885;	0.9830290186015437;
-2212;	0.938;	-1;	5.230306026974043;	0.984296488257413;
-2212;	0.938;	-1;	3.5123153135532976;	0.9661401913470669;
-2212;	0.938;	-1;	1.3594723722271813;	0.8230902861165345;
-2212;	0.938;	-1;	2.969824773493042;	0.95356785671683;
-2212;	0.938;	-1;	19.125035182111326;	0.998799427077585;
-2212;	0.938;	-1;	26.019294345086646;	0.9993508252892123;
-2212;	0.938;	-1;	6.49606628721763;	0.9897352689226303;
-2212;	0.938;	-1;	5.206404834216217;	0.9841553927275093;
-2212;	0.938;	-1;	5.147011789922576;	0.9837965020465218;
-2212;	0.938;	-1;	9.795196505401462;	0.9954461897829505;
-2212;	0.938;	-1;	19.339533266109655;	0.9988258642860735;
-2212;	0.938;	-1;	4.053176049009098;	0.9742513576200529;
-2212;	0.938;	-1;	13.208515733887493;	0.9974879470639522;
-2212;	0.938;	-1;	8.075905062524942;	0.9933223120514625;
-2212;	0.938;	-1;	7.229624070097203;	0.9916880468525046;
-2212;	0.938;	-1;	6.76807350911092;	0.9905323191438135;
-2212;	0.938;	-1;	11.026312714653844;	0.996401133932374;
-2212;	0.938;	-1;	2.6291637954661553;	0.9418538597646001;
-2212;	0.938;	-1;	2.385294310759156;	0.9306292704617369;
-2212;	0.938;	-1;	21.627779486098543;	0.9990608398171016;
-2212;	0.938;	-1;	1.985188843597757;	0.9041519522724847;
-2212;	0.938;	-1;	12.196654522429379;	0.9970557618499214;
-2212;	0.938;	-1;	12.234054332260463;	0.9970736567353918;
-2212;	0.938;	-1;	8.863542470994371;	0.9944469476676203;
-2212;	0.938;	-1;	3.8490723258043618;	0.9715666978705669;
-2212;	0.938;	-1;	5.363594994841053;	0.9850500797382222;
-2212;	0.938;	-1;	11.838313437943304;	0.9968756694510637;
-2212;	0.938;	-1;	2.4392556672772128;	0.9333680732710647;
-2212;	0.938;	-1;	5.99185278459593;	0.9879674027606795;
-2212;	0.938;	-1;	20.07622087219726;	0.9989103138463262;
-2212;	0.938;	-1;	4.514591026721025;	0.9790902565000367;
-2212;	0.938;	-1;	7.245991327911178;	0.9917250902796206;
-2212;	0.938;	-1;	3.1513237143767063;	0.9584432607174431;
-2212;	0.938;	-1;	8.862156600355526;	0.9944452251963941;
-2212;	0.938;	-1;	17.939779171998257;	0.9986358813586516;
-2212;	0.938;	-1;	2.944894106256809;	0.9528333505084557;
-2212;	0.938;	-1;	15.634149085297224;	0.9982050322904352;
-2212;	0.938;	-1;	5.273566553181822;	0.9845471554765816;
-2212;	0.938;	-1;	5.774853581174938;	0.9870639274024303;
-2212;	0.938;	-1;	4.102329243545672;	0.9748417408691437;
-2212;	0.938;	-1;	7.480906301270588;	0.9922306814878459;
-2212;	0.938;	-1;	6.643266470640253;	0.9901785119443829;
-2212;	0.938;	-1;	6.094254607280369;	0.9883614006889304;
-2212;	0.938;	-1;	7.646223470765421;	0.9925593071255945;
-2212;	0.938;	-1;	3.072679351917476;	0.9564275877601773;
-2212;	0.938;	-1;	11.724976548499745;	0.9968152658571803;
-2212;	0.938;	-1;	11.36815434686581;	0.9966132346438282;
-2212;	0.938;	-1;	7.646752035462507;	0.9925603242823899;
-2212;	0.938;	-1;	12.957795341162361;	0.9973901790736125;
-2212;	0.938;	-1;	2.1789656237949235;	0.9185092870942126;
-2212;	0.938;	-1;	5.181409354199057;	0.9840058099255624;
-2212;	0.938;	-1;	0.853449035901383;	0.6729843470734169;
-2212;	0.938;	-1;	7.787525586261916;	0.99282400224301;
-2212;	0.938;	-1;	7.8764964234213375;	0.9929835104249248;
-2212;	0.938;	-1;	11.638844548690297;	0.9967681839925369;
-2212;	0.938;	-1;	10.120538607913366;	0.9957324225737071;
-2212;	0.938;	-1;	8.63862581193126;	0.9941565856606894;
-2212;	0.938;	-1;	1.3218115229358534;	0.8155245550571909;
-2212;	0.938;	-1;	11.974717415929488;	0.9969461186729109;
-2212;	0.938;	-1;	3.370911869794878;	0.9633972666815845;
-2212;	0.938;	-1;	4.82526170608165;	0.9816247394595037;
-2212;	0.938;	-1;	12.327476452752139;	0.9971176516145288;
-2212;	0.938;	-1;	9.150446185341183;	0.9947870347459542;
-2212;	0.938;	-1;	17.693235029613156;	0.9985976807017658;
-2212;	0.938;	-1;	20.113060729755926;	0.9989142955202888;
-2212;	0.938;	-1;	7.5453629646488185;	0.9923613436079398;
-2212;	0.938;	-1;	10.016309939543705;	0.9956437270855872;
-2212;	0.938;	-1;	10.552030878941546;	0.9960722935353951;
-2212;	0.938;	-1;	12.889673545799404;	0.9973626297470333;
-2212;	0.938;	-1;	13.076685560886174;	0.9974372376881778;
-2212;	0.938;	-1;	2.3077722656384445;	0.9264011211281735;
-2212;	0.938;	-1;	7.743635250931503;	0.9927433115205329;
-2212;	0.938;	-1;	6.4722625293652145;	0.9896607956923051;
-2212;	0.938;	-1;	1.4318988964829185;	0.8364987944568875;
-2212;	0.938;	-1;	3.297300708250462;	0.9618381527503744;
-2212;	0.938;	-1;	0.9225089793317407;	0.7011949442756482;
-2212;	0.938;	-1;	0.47846110391754937;	0.4543872063613892;
-2212;	0.938;	-1;	5.142324444687441;	0.9837676645580322;
-2212;	0.938;	-1;	20.082847521550576;	0.9989110316716069;
-2212;	0.938;	-1;	10.040836487173218;	0.9956648450304236;
-2212;	0.938;	-1;	14.419000982566649;	0.9978907425741391;
-2212;	0.938;	-1;	3.899449790953078;	0.9722665382087706;
-2212;	0.938;	-1;	4.001970711789506;	0.9736142504231659;
-2212;	0.938;	-1;	7.77238209628065;	0.9927963137034748;
-2212;	0.938;	-1;	7.134406576347398;	0.9914675502097173;
-2212;	0.938;	-1;	6.692195315002769;	0.990319532168255;
-2212;	0.938;	-1;	7.010455021654159;	0.9911671803452418;
-2212;	0.938;	-1;	18.72453442020818;	0.9987476169701786;
-2212;	0.938;	-1;	0.5139609856306605;	0.4805262986017038;
-2212;	0.938;	-1;	9.943430114996836;	0.9955800592411633;
-2212;	0.938;	-1;	24.516287512774742;	0.999268878117016;
-2212;	0.938;	-1;	6.8626833189563685;	0.9907879938962904;
-2212;	0.938;	-1;	11.148750318018473;	0.996479332020919;
-2212;	0.938;	-1;	4.0087465352122225;	0.9736998875757781;
-2212;	0.938;	-1;	17.49950904277034;	0.9985665275631179;
-2212;	0.938;	-1;	3.409406541643428;	0.9641755115039472;
-2212;	0.938;	-1;	3.510012030914709;	0.9660979739200493;
-2212;	0.938;	-1;	9.739386695974495;	0.9953942117076265;
-2212;	0.938;	-1;	1.7588408134532811;	0.882363030089105;
-2212;	0.938;	-1;	7.207670239550364;	0.9916379693237267;
-2212;	0.938;	-1;	10.061397766727048;	0.9956824309364257;
-2212;	0.938;	-1;	9.405152410613345;	0.9950635030564805;
-2212;	0.938;	-1;	6.483710263631851;	0.9896967117400534;
-2212;	0.938;	-1;	10.777286478687714;	0.9962338467111043;
-2212;	0.938;	-1;	9.13031111027598;	0.9947641975480169;
-2212;	0.938;	-1;	24.400884559529274;	0.9992619538155944;
-2212;	0.938;	-1;	13.47423295224663;	0.9975856925268956;
-2212;	0.938;	-1;	2.9019022479023997;	0.9515261825917114;
-2212;	0.938;	-1;	14.181745851984868;	0.9978198106727243;
-2212;	0.938;	-1;	6.605502714119209;	0.9900675641170653;
-2212;	0.938;	-1;	12.207734128713977;	0.9970610802155387;
-2212;	0.938;	-1;	5.0807666698904805;	0.9833817551181174;
-2212;	0.938;	-1;	9.891407298326403;	0.9955337563790813;
-2212;	0.938;	-1;	2.7146630296834267;	0.9451679262357376;
-2212;	0.938;	-1;	5.713776161867086;	0.9867913736748805;
-2212;	0.938;	-1;	3.7443014578748866;	0.9700250667352995;
-2212;	0.938;	-1;	1.700486858487886;	0.8756211630364312;
-2212;	0.938;	-1;	5.728543252811378;	0.9868580497315625;
-2212;	0.938;	-1;	6.562542521459498;	0.9899390599713978;
-2212;	0.938;	-1;	19.41304189282504;	0.9988347238126275;
-2212;	0.938;	-1;	5.237582646260391;	0.9843390730406777;
-2212;	0.938;	-1;	4.384774120937132;	0.9778752073565896;
-2212;	0.938;	-1;	12.946185413261507;	0.9973855144344866;
-2212;	0.938;	-1;	5.673100905113534;	0.9866050893999783;
-2212;	0.938;	-1;	20.351605376375595;	0.9989395575825233;
-2212;	0.938;	-1;	1.3848012621384522;	0.8279440021158634;
-2212;	0.938;	-1;	16.192858324478294;	0.9983264551092108;
-2212;	0.938;	-1;	15.715080643128017;	0.9982234234874463;
-2212;	0.938;	-1;	5.127484168217264;	0.9836758589410868;
-2212;	0.938;	-1;	5.894153116407479;	0.9875726664101048;
-2212;	0.938;	-1;	7.136680620375343;	0.9914729175906168;
-2212;	0.938;	-1;	14.962544945248348;	0.99804076308153;
-2212;	0.938;	-1;	3.2356856815012183;	0.9604568337861987;
-2212;	0.938;	-1;	1.4202230266898224;	0.8344330334147347;
-2212;	0.938;	-1;	8.558685349545454;	0.994047894908234;
-2212;	0.938;	-1;	1.0916743057194302;	0.7584736086261148;
-2212;	0.938;	-1;	10.677696172679152;	0.9961636713056001;
-2212;	0.938;	-1;	1.9831902889097657;	0.9039856198676066;
-2212;	0.938;	-1;	6.420327825386333;	0.9894954864473695;
-2212;	0.938;	-1;	12.429215391255623;	0.9971644455408275;
-2212;	0.938;	-1;	6.267211491184975;	0.9889844917066775;
-2212;	0.938;	-1;	5.422463787933028;	0.9853658724166092;
-2212;	0.938;	-1;	13.988125191830854;	0.9977592416396454;
-2212;	0.938;	-1;	12.068730987659805;	0.9969932983666527;
-2212;	0.938;	-1;	0.7919343482555862;	0.6451073285707858;
-2212;	0.938;	-1;	5.615763468297165;	0.9863357761120947;
-2212;	0.938;	-1;	2.421655832447088;	0.9324922636325942;
-2212;	0.938;	-1;	0.9034914406799879;	0.6937341826217166;
-2212;	0.938;	-1;	11.144752940981913;	0.9964768193298937;
-2212;	0.938;	-1;	1.5305890678585157;	0.8526268092676695;
-2212;	0.938;	-1;	9.859540455280966;	0.9955050338735265;
-2212;	0.938;	-1;	4.938690173256062;	0.9824372584263801;
-2212;	0.938;	-1;	3.303371442757384;	0.9619703945377241;
-2212;	0.938;	-1;	12.99025663847695;	0.9974031554177859;
-2212;	0.938;	-1;	2.693661094303439;	0.944379858684185;
-2212;	0.938;	-1;	5.312375691230239;	0.9847669960164627;
-2212;	0.938;	-1;	6.361674602834147;	0.9893040059617301;
-2212;	0.938;	-1;	7.267414466590301;	0.9917732050201067;
-2212;	0.938;	-1;	2.464935384113953;	0.9346167131405458;
-2212;	0.938;	-1;	15.033205672613176;	0.9980590843771392;
-2212;	0.938;	-1;	2.1280475134190495;	0.9150518533150234;
-2212;	0.938;	-1;	18.804814082392042;	0.9987582673798611;
-2212;	0.938;	-1;	2.6275621689790714;	0.9417890236929921;
-2212;	0.938;	-1;	1.2580162580738972;	0.8016829363599152;
-2212;	0.938;	-1;	13.113900255427446;	0.9974517068182842;
-2212;	0.938;	-1;	5.284667668100238;	0.9846105192213084;
-2212;	0.938;	-1;	2.464912161782038;	0.9346155993567958;
-2212;	0.938;	-1;	3.34827084082217;	0.9629278580589596;
-2212;	0.938;	-1;	8.02681291119489;	0.9932412092937047;
-2212;	0.938;	-1;	4.441468376376669;	0.9784184014597808;
-2212;	0.938;	-1;	1.7304673613853572;	0.8791507562828407;
-2212;	0.938;	-1;	4.216719741532444;	0.9761404094370929;
-2212;	0.938;	-1;	1.7083042140160516;	0.8765552820748697;
-2212;	0.938;	-1;	1.1485044349762;	0.7745140514322828;
-2212;	0.938;	-1;	11.25970610120464;	0.9965480200202046;
-2212;	0.938;	-1;	8.767235620332158;	0.9943253208059092;
-2212;	0.938;	-1;	10.186893823005567;	0.995787487988961;
-2212;	0.938;	-1;	2.0454456326844768;	0.9089799561043111;
-2212;	0.938;	-1;	12.590447368302844;	0.9972363053167788;
-2212;	0.938;	-1;	6.195427629180168;	0.9887320719206532;
-2212;	0.938;	-1;	3.4013261151246583;	0.9640141838004055;
-2212;	0.938;	-1;	6.660550631286951;	0.9902286757089748;
-2212;	0.938;	-1;	8.91154615987804;	0.9945061208471095;
-2212;	0.938;	-1;	8.162968224838316;	0.9934626095619083;
-2212;	0.938;	-1;	3.3010141652052933;	0.9619191249734249;
-2212;	0.938;	-1;	10.413520985434335;	0.9959677493993252;
-2212;	0.938;	-1;	5.969465839373737;	0.9878786206085668;
-2212;	0.938;	-1;	10.06169659290122;	0.9956826857324848;
-2212;	0.938;	-1;	7.842148679825829;	0.9929225653207708;
-2212;	0.938;	-1;	15.58289383756512;	0.9981932368917498;
-2212;	0.938;	-1;	0.6001848762436537;	0.5389676113920229;
-2212;	0.938;	-1;	18.397140958521682;	0.9987027332841499;
-2212;	0.938;	-1;	12.945029658324927;	0.9973850493916155;
-2212;	0.938;	-1;	20.199918600485944;	0.9989235972761866;
-2212;	0.938;	-1;	4.178260934296494;	0.9757151014203054;
-2212;	0.938;	-1;	19.650222753703734;	0.9988626364464914;
-2212;	0.938;	-1;	20.95360691674825;	0.9989995256358832;
-2212;	0.938;	-1;	1.5221727099769067;	0.8513390345759446;
-2212;	0.938;	-1;	11.76128432604807;	0.9968348053179605;
-2212;	0.938;	-1;	2.2764525785522087;	0.9245869596708105;
-2212;	0.938;	-1;	1.5742807353598025;	0.8590702004629085;
-2212;	0.938;	-1;	9.527705650885947;	0.9951887717985941;
-2212;	0.938;	-1;	9.95688940629974;	0.9955919216922705;
-2212;	0.938;	-1;	6.260659643667351;	0.9889618044831198;
-2212;	0.938;	-1;	8.388513149234315;	0.9938062143943959;
-2212;	0.938;	-1;	6.314939777711503;	0.9891476823394071;
-2212;	0.938;	-1;	8.393575477117126;	0.9938136141599027;
-2212;	0.938;	-1;	5.157188897078117;	0.9838588518429225;
-2212;	0.938;	-1;	4.936299905050543;	0.9824206917330225;
-2212;	0.938;	-1;	5.471564476730216;	0.9856217292823974;
-2212;	0.938;	-1;	3.3194244551810566;	0.9623168543665397;
-2212;	0.938;	-1;	1.0150085326094553;	0.7344178027593957;
-2212;	0.938;	-1;	4.004325527031737;	0.9736440587995431;
-2212;	0.938;	-1;	14.503301303766014;	0.9979151149900811;
-2212;	0.938;	-1;	12.967248646523673;	0.9973939680220714;
-2212;	0.938;	-1;	3.8669187258887403;	0.9718175754434951;
-2212;	0.938;	-1;	3.578875412144016;	0.9673274601772552;
-2212;	0.938;	-1;	5.14860045754271;	0.9838062585561504;
-2212;	0.938;	-1;	17.223036251688054;	0.9985202394705143;
-2212;	0.938;	-1;	2.180234068369036;	0.9185928198552746;
-2212;	0.938;	-1;	4.746990080855025;	0.9810310516851546;
-2212;	0.938;	-1;	11.468351423325846;	0.9966718615190228;
-2212;	0.938;	-1;	10.076857948602829;	0.9956955836801437;
-2212;	0.938;	-1;	4.185040439917786;	0.9757908859735192;
-2212;	0.938;	-1;	7.2506902109642635;	0.9917356795357806;
-2212;	0.938;	-1;	5.540117642175209;	0.985967951903116;
-2212;	0.938;	-1;	3.2560959251946184;	0.9609224305970477;
-2212;	0.938;	-1;	6.140830836657936;	0.9885342679751197;
-2212;	0.938;	-1;	0.8683959000658916;	0.6793563828758289;
-2212;	0.938;	-1;	2.0374156832166084;	0.9083568899544228;
-2212;	0.938;	-1;	19.921043458140165;	0.9988932995191583;
-2212;	0.938;	-1;	8.070848934479754;	0.9933140264647827;
-2212;	0.938;	-1;	4.332707788500974;	0.9773582957132724;
-2212;	0.938;	-1;	11.788395441066607;	0.9968492786396541;
-2212;	0.938;	-1;	1.3385256512238979;	0.8189351687574026;
-2212;	0.938;	-1;	6.456853173541736;	0.9896121547481624;
-2212;	0.938;	-1;	7.258064400143953;	0.9917522570137713;
-2212;	0.938;	-1;	1.239178526939924;	0.7973310574640526;
-2212;	0.938;	-1;	10.748039721088213;	0.996213438905852;
-2212;	0.938;	-1;	17.475089018001484;	0.9985625270804456;
-2212;	0.938;	-1;	3.4839968725900143;	0.9656156999379358;
-2212;	0.938;	-1;	4.6790741318925475;	0.9804925192203212;
-2212;	0.938;	-1;	11.206777497241658;	0.9965155068698369;
-2212;	0.938;	-1;	19.205705079681298;	0.9988094734853802;
-2212;	0.938;	-1;	0.7004130458657948;	0.5983110128315624;
-2212;	0.938;	-1;	2.5165521390460004;	0.9370259520336558;
-2212;	0.938;	-1;	7.202668826813086;	0.9916264978881283;
-2212;	0.938;	-1;	1.7084927741386557;	0.8765776921121706;
-2212;	0.938;	-1;	5.426675175822906;	0.9853880821045025;
-2212;	0.938;	-1;	6.970886663414579;	0.9910679648213263;
-2212;	0.938;	-1;	11.59241861069639;	0.9967423728648792;
-2212;	0.938;	-1;	15.304542400455658;	0.998127104413585;
-2212;	0.938;	-1;	19.3988723035261;	0.9988330238567817;
-2212;	0.938;	-1;	11.373230174595966;	0.9966162416463514;
-2212;	0.938;	-1;	15.104812008555719;	0.9980773901754406;
-2212;	0.938;	-1;	6.680918951966862;	0.9902873012635351;
-2212;	0.938;	-1;	0.38186769517440206;	0.37705937388905475;
-2212;	0.938;	-1;	3.6781894002937094;	0.9689879010482679;
-2212;	0.938;	-1;	3.6881141332691967;	0.9691469494174089;
-2212;	0.938;	-1;	1.3259313735397469;	0.8163732281541888;
-2212;	0.938;	-1;	11.39260909364264;	0.9966276853395855;
-2212;	0.938;	-1;	17.847831886445285;	0.9986218191185318;
-2212;	0.938;	-1;	0.7922397552313315;	0.6452525425636633;
-2212;	0.938;	-1;	10.461484764647942;	0.9960044179414699;
-2212;	0.938;	-1;	13.331397999069189;	0.9975338729913616;
-2212;	0.938;	-1;	13.754977071421274;	0.9976829017914212;
-2212;	0.938;	-1;	3.5465959924130064;	0.9667594758969267;
-2212;	0.938;	-1;	7.373623754354164;	0.9920056809741057;
-2212;	0.938;	-1;	4.5090705064738295;	0.9790406243868248;
-2212;	0.938;	-1;	13.514300161537223;	0.9975999357661066;
-2212;	0.938;	-1;	6.503534658797475;	0.9897584697896956;
-2212;	0.938;	-1;	2.7413928616987753;	0.9461475922611094;
-2212;	0.938;	-1;	6.722925432440703;	0.9904065611622275;
-2212;	0.938;	-1;	5.826183573613262;	0.9872865535479302;
-2212;	0.938;	-1;	1.6521721133589564;	0.8696224847917123;
-2212;	0.938;	-1;	0.9619808317113236;	0.7159745856795461;
-2212;	0.938;	-1;	16.32119554154119;	0.9983526058053667;
-2212;	0.938;	-1;	21.80194316407519;	0.999075764035387;
