# hega-rs ver.0.2.9 particle compilation : Particles([-2212]); total-items=31692
#	 sourceUrQmdF19 in Lab: false
id;	mass;	charge;	p;	beta;
-2212;	0.938;	-1;	3.6069541549081268;	0.9678099645374365;
-2212;	0.938;	-1;	8.734212657870277;	0.9942826971800081;
-2212;	0.938;	-1;	4.96490100578219;	0.9826174101274795;
-2212;	0.938;	-1;	14.49412303202405;	0.9979124819499751;
-2212;	0.938;	-1;	0.7751043742271101;	0.6369961382620981;
-2212;	0.938;	-1;	2.96421716443347;	0.9534041127644252;
-2212;	0.938;	-1;	2.0669021167713773;	0.91061542451246;
-2212;	0.938;	-1;	2.2294928039399813;	0.9217438426112129;
-2212;	0.938;	-1;	5.045160832038486;	0.9831522789579163;
-2212;	0.938;	-1;	5.4579132934945935;	0.9855512675499722;
-2212;	0.938;	-1;	11.021744481235672;	0.9963981661386919;
-2212;	0.938;	-1;	5.384317587272017;	0.9851623900938257;
-2212;	0.938;	-1;	13.829823102509481;	0.9977078279395061;
-2212;	0.938;	-1;	6.182038137212112;	0.9886840355936373;
-2212;	0.938;	-1;	0.8294303006943984;	0.662422015151764;
-2212;	0.938;	-1;	15.475146809154477;	0.998168059154645;
-2212;	0.938;	-1;	3.9244574381111588;	0.9726045164325907;
-2212;	0.938;	-1;	4.746478348378599;	0.9810270769377263;
-2212;	0.938;	-1;	15.833615249849448;	0.9982498542303806;
-2212;	0.938;	-1;	5.010633087300445;	0.9829252208974346;
-2212;	0.938;	-1;	2.2746362875018087;	0.924479782307241;
-2212;	0.938;	-1;	0.6759150664536189;	0.5846208662839667;
-2212;	0.938;	-1;	10.202492245212882;	0.995800278054157;
-2212;	0.938;	-1;	0.5121698427899012;	0.4792367998853142;
-2212;	0.938;	-1;	19.88871977197332;	0.9988897053104687;
-2212;	0.938;	-1;	1.946584325660977;	0.9008649265068127;
-2212;	0.938;	-1;	4.439543947765779;	0.9784002892321352;
-2212;	0.938;	-1;	5.861280458511518;	0.9874355030806233;
-2212;	0.938;	-1;	5.928645159326033;	0.9877142007009233;
-2212;	0.938;	-1;	0.7532881747200071;	0.6261578190440245;
-2212;	0.938;	-1;	2.8397235420929623;	0.949539926302394;
-2212;	0.938;	-1;	6.0792076011447405;	0.988304722661975;
-2212;	0.938;	-1;	1.7031937219614803;	0.8759457315168987;
-2212;	0.938;	-1;	15.539638331742795;	0.9981831918608628;
-2212;	0.938;	-1;	6.19591632127184;	0.9887338194028378;
-2212;	0.938;	-1;	6.301176596305566;	0.989100995858675;
-2212;	0.938;	-1;	2.9923955987927133;	0.9542184814876058;
-2212;	0.938;	-1;	12.194080921683929;	0.9970545244226178;
-2212;	0.938;	-1;	14.547213226420654;	0.9979276437358198;
-2212;	0.938;	-1;	0.5446913314309307;	0.502167350185329;
-2212;	0.938;	-1;	9.759809370392437;	0.9954133347487849;
-2212;	0.938;	-1;	9.802234164908528;	0.9954526818684557;
-2212;	0.938;	-1;	7.344063302513739;	0.9919419732364628;
-2212;	0.938;	-1;	4.378908308105115;	0.9778178516737043;
-2212;	0.938;	-1;	23.996222796026064;	0.9992368804833758;
-2212;	0.938;	-1;	2.594867674133546;	0.9404421868920922;
-2212;	0.938;	-1;	0.36385191694561675;	0.36164676894971487;
-2212;	0.938;	-1;	7.775237380904907;	0.9928015465415059;
-2212;	0.938;	-1;	1.4456422256786081;	0.8388854753772216;
-2212;	0.938;	-1;	20.88450502490193;	0.9989929040309453;
-2212;	0.938;	-1;	3.674217644302117;	0.9689239125538501;
-2212;	0.938;	-1;	25.602679531967137;	0.9993295476626307;
-2212;	0.938;	-1;	2.7245589660195826;	0.945533625427635;
-2212;	0.938;	-1;	7.207644000254477;	0.9916379092015216;
-2212;	0.938;	-1;	3.629961741181992;	0.9681975308374916;
-2212;	0.938;	-1;	11.001544258094905;	0.9963849988549851;
-2212;	0.938;	-1;	4.859743709354411;	0.98187755501789;
-2212;	0.938;	-1;	6.2940086112877225;	0.9890765623866742;
-2212;	0.938;	-1;	7.077978719016468;	0.9913327318860924;
-2212;	0.938;	-1;	8.643419428733573;	0.9941630087242791;
-2212;	0.938;	-1;	8.07026543050004;	0.9933130692750753;
-2212;	0.938;	-1;	19.3439756453301;	0.9988264025600834;
-2212;	0.938;	-1;	8.512564187165287;	0.9939838055026323;
-2212;	0.938;	-1;	2.151503226655261;	0.9166701714377954;
-2212;	0.938;	-1;	4.907230121861008;	0.9822173389762796;
-2212;	0.938;	-1;	4.202072011087506;	0.9759797341933499;
-2212;	0.938;	-1;	12.389673985609306;	0.9971463949465281;
-2212;	0.938;	-1;	21.832825161007676;	0.9990783731936553;
-2212;	0.938;	-1;	6.282818809453079;	0.9890382561097588;
-2212;	0.938;	-1;	3.8729496036302873;	0.9719016155467363;
-2212;	0.938;	-1;	9.152288933916259;	0.9947891173441409;
-2212;	0.938;	-1;	5.846587736796756;	0.987373466036606;
-2212;	0.938;	-1;	5.515933290880247;	0.9858472420264137;
-2212;	0.938;	-1;	5.358077377602156;	0.9850199625182492;
-2212;	0.938;	-1;	5.901264695751883;	0.987602046195291;
-2212;	0.938;	-1;	5.252184434928957;	0.9844240099107259;
-2212;	0.938;	-1;	3.6401546531246445;	0.9683670338809838;
-2212;	0.938;	-1;	12.955250804818137;	0.9973891577966842;
-2212;	0.938;	-1;	8.999749284770383;	0.9946124155716016;
-2212;	0.938;	-1;	11.608302122885846;	0.9967512381506448;
-2212;	0.938;	-1;	3.6763395887001513;	0.9689581231757196;
-2212;	0.938;	-1;	4.482420727313312;	0.978798553379703;
-2212;	0.938;	-1;	9.287278969057622;	0.9949383564035481;
-2212;	0.938;	-1;	5.545362446176445;	0.9859939275972192;
-2212;	0.938;	-1;	7.402933178605693;	0.9920681076320678;
-2212;	0.938;	-1;	17.567273631992073;	0.9985775417426147;
-2212;	0.938;	-1;	24.24377126251805;	0.999252367668924;
-2212;	0.938;	-1;	10.256372196363877;	0.9958440131061306;
-2212;	0.938;	-1;	6.015297145257913;	0.988059343085762;
-2212;	0.938;	-1;	9.200195672730281;	0.9948428256967593;
-2212;	0.938;	-1;	17.584561429162324;	0.9985803313220332;
-2212;	0.938;	-1;	18.528208493284637;	0.998720986883668;
-2212;	0.938;	-1;	4.606571594294503;	0.9798921763770112;
-2212;	0.938;	-1;	9.225113865662635;	0.9948704347118713;
-2212;	0.938;	-1;	4.538363841308891;	0.9793020049532744;
-2212;	0.938;	-1;	5.671928349773999;	0.9865996614150682;
-2212;	0.938;	-1;	6.762107368115652;	0.9905158423141375;
-2212;	0.938;	-1;	2.9763395377510276;	0.9537570338880315;
-2212;	0.938;	-1;	7.947137801299911;	0.9931064127684132;
-2212;	0.938;	-1;	9.01085135483641;	0.9946255764724338;
-2212;	0.938;	-1;	16.92252590673981;	0.9984673394705409;
-2212;	0.938;	-1;	24.567668447244092;	0.999271929726916;
-2212;	0.938;	-1;	13.025981673874911;	0.997417325028898;
-2212;	0.938;	-1;	5.083879363877648;	0.9834015948123692;
-2212;	0.938;	-1;	7.353474348000134;	0.9919623376695474;
-2212;	0.938;	-1;	1.007426857950988;	0.731875548151535;
-2212;	0.938;	-1;	1.978808160483651;	0.9036194694216639;
-2212;	0.938;	-1;	2.4687270373522465;	0.9347981993423905;
-2212;	0.938;	-1;	6.2591653728771215;	0.9889566204788881;
-2212;	0.938;	-1;	3.8750128249404545;	0.971930281418104;
-2212;	0.938;	-1;	13.598208944108853;	0.9976293590214914;
-2212;	0.938;	-1;	6.230232882791448;	0.9888555261659939;
-2212;	0.938;	-1;	13.392494439231887;	0.9975562403410344;
-2212;	0.938;	-1;	2.818160367743823;	0.9488232769897722;
-2212;	0.938;	-1;	2.8291495529321176;	0.9491903458425268;
-2212;	0.938;	-1;	15.858915509784252;	0.9982554193158275;
-2212;	0.938;	-1;	14.169054144953538;	0.9978159159751024;
-2212;	0.938;	-1;	5.1589820061815495;	0.9838698002884483;
-2212;	0.938;	-1;	9.550776723133149;	0.9952118214694387;
-2212;	0.938;	-1;	6.503689179213978;	0.9897589489884583;
-2212;	0.938;	-1;	9.51524250046235;	0.995176251072237;
-2212;	0.938;	-1;	19.268131747515767;	0.9988171616837669;
-2212;	0.938;	-1;	5.371369933080327;	0.985092365491657;
-2212;	0.938;	-1;	9.174439593880436;	0.9948140539975474;
-2212;	0.938;	-1;	10.470174093379843;	0.996011007543721;
-2212;	0.938;	-1;	9.32203695493873;	0.9949757480917433;
-2212;	0.938;	-1;	4.5773011750249735;	0.9796420126207886;
-2212;	0.938;	-1;	3.4542305910585935;	0.96505138343603;
-2212;	0.938;	-1;	7.608344584354799;	0.9924858693227521;
-2212;	0.938;	-1;	8.912186929103681;	0.9945069043203991;
-2212;	0.938;	-1;	3.265466262768735;	0.9611334905484415;
-2212;	0.938;	-1;	8.139321028908737;	0.9934249425441632;
-2212;	0.938;	-1;	5.918995614279926;	0.9876748479240973;
-2212;	0.938;	-1;	3.8685067680510783;	0.9718397407740255;
-2212;	0.938;	-1;	3.43253142561361;	0.9646313635959394;
-2212;	0.938;	-1;	8.873882732954556;	0.9944597741931082;
-2212;	0.938;	-1;	4.500149572726173;	0.9789600506020278;
-2212;	0.938;	-1;	9.642274650596766;	0.995301626350677;
-2212;	0.938;	-1;	6.643831603423811;	0.9901801582001917;
-2212;	0.938;	-1;	19.27319141070791;	0.998817781546915;
-2212;	0.938;	-1;	6.935594399708795;	0.9909780605668843;
-2212;	0.938;	-1;	5.373967617314138;	0.9851064539042206;
-2212;	0.938;	-1;	6.011512087777583;	0.9880445705071522;
-2212;	0.938;	-1;	9.634293650600702;	0.9952938937952994;
-2212;	0.938;	-1;	8.05667582758547;	0.9932907185906946;
-2212;	0.938;	-1;	31.17024053348642;	0.9995475188090525;
-2212;	0.938;	-1;	2.1263821337391358;	0.914935242424935;
-2212;	0.938;	-1;	7.586542697344951;	0.992443108700448;
-2212;	0.938;	-1;	14.417403739862383;	0.9978902766749875;
-2212;	0.938;	-1;	16.277388874349697;	0.9983437487918053;
-2212;	0.938;	-1;	2.7565360372807097;	0.946691309063291;
-2212;	0.938;	-1;	4.388847091253579;	0.9779149033984295;
-2212;	0.938;	-1;	0.7861121040301376;	0.6423255770762889;
-2212;	0.938;	-1;	1.726964607301493;	0.8787456816019144;
-2212;	0.938;	-1;	15.290128547129758;	0.9981235815660869;
-2212;	0.938;	-1;	7.455726544099777;	0.9921787303099103;
-2212;	0.938;	-1;	2.1094204160394394;	0.9137343953595632;
-2212;	0.938;	-1;	4.511004533315057;	0.979058032089905;
-2212;	0.938;	-1;	17.383732031202648;	0.9985474116247802;
-2212;	0.938;	-1;	7.512268943699367;	0.992294671357573;
-2212;	0.938;	-1;	2.8892142395602995;	0.9511302716560875;
-2212;	0.938;	-1;	4.173977427354034;	0.9756670369991866;
-2212;	0.938;	-1;	20.963587625166955;	0.9990004766280123;
-2212;	0.938;	-1;	2.462664624547159;	0.9345076732818217;
-2212;	0.938;	-1;	1.495726809672475;	0.8471901603139405;
-2212;	0.938;	-1;	25.468692242820477;	0.9993224819779384;
-2212;	0.938;	-1;	4.87772971836991;	0.9820073783349461;
-2212;	0.938;	-1;	4.092664439285244;	0.9747272502508011;
-2212;	0.938;	-1;	10.640246387214018;	0.996136775390499;
-2212;	0.938;	-1;	19.24599842291901;	0.9988144443778326;
-2212;	0.938;	-1;	4.032756844904612;	0.9740000563904037;
-2212;	0.938;	-1;	2.337455220747769;	0.9280629330832726;
-2212;	0.938;	-1;	2.955860801932493;	0.9531585312778873;
-2212;	0.938;	-1;	4.709406201954233;	0.9807358042283435;
-2212;	0.938;	-1;	5.290842088850225;	0.9846455948020294;
-2212;	0.938;	-1;	19.000183344186972;	0.9987836259732256;
-2212;	0.938;	-1;	10.344067927014496;	0.9959137527824632;
-2212;	0.938;	-1;	35.42825531748701;	0.9996496937396286;
-2212;	0.938;	-1;	4.593428195915225;	0.979780412304172;
-2212;	0.938;	-1;	9.22714750408533;	0.9948726781890886;
-2212;	0.938;	-1;	6.94370843814917;	0.9909988496746621;
-2212;	0.938;	-1;	2.628565699631265;	0.9418296603106946;
-2212;	0.938;	-1;	4.132909587372955;	0.9751989828063476;
-2212;	0.938;	-1;	15.000554810441713;	0.9980506505352286;
-2212;	0.938;	-1;	10.707978882690467;	0.996185215459339;
-2212;	0.938;	-1;	2.60162641179782;	0.9407242998950588;
-2212;	0.938;	-1;	5.280152253553395;	0.9845847925530796;
-2212;	0.938;	-1;	6.343987046582772;	0.9892452402597167;
-2212;	0.938;	-1;	4.817489342642285;	0.9815670303130309;
-2212;	0.938;	-1;	8.575048646259974;	0.9940703879335152;
-2212;	0.938;	-1;	1.5459947458038141;	0.8549444007708831;
-2212;	0.938;	-1;	4.683003795407068;	0.9805242944274946;
-2212;	0.938;	-1;	6.091656034305367;	0.9883516418634906;
-2212;	0.938;	-1;	5.219009589398069;	0.9842300361942071;
-2212;	0.938;	-1;	17.630033519495363;	0.9985876297230645;
-2212;	0.938;	-1;	10.635145446808801;	0.9961330901335624;
-2212;	0.938;	-1;	14.725555099418322;	0.997977385303734;
-2212;	0.938;	-1;	4.790475407794094;	0.9813643453503001;
-2212;	0.938;	-1;	6.793821783803944;	0.990602940842886;
-2212;	0.938;	-1;	5.7619853369143526;	0.9870072050858896;
-2212;	0.938;	-1;	3.142128839006606;	0.9582147427464204;
-2212;	0.938;	-1;	25.30318116674512;	0.9993135986933862;
-2212;	0.938;	-1;	3.100158929885692;	0.9571478902544795;
-2212;	0.938;	-1;	6.581204491119455;	0.9899951853953098;
-2212;	0.938;	-1;	6.481361728144422;	0.989689358655444;
-2212;	0.938;	-1;	20.026257893238693;	0.9989048787451718;
-2212;	0.938;	-1;	25.7878174042613;	0.9993391303249807;
-2212;	0.938;	-1;	13.44076771392066;	0.9975736988996414;
-2212;	0.938;	-1;	3.1821927177605067;	0.9591971639547671;
-2212;	0.938;	-1;	15.33591511835567;	0.9981347379452379;
-2212;	0.938;	-1;	11.426006387430562;	0.9966472716473915;
-2212;	0.938;	-1;	9.593581968103727;	0.9952541515222874;
-2212;	0.938;	-1;	14.396036892464675;	0.9978840293295286;
-2212;	0.938;	-1;	3.6913292649127087;	0.9691982151453548;
-2212;	0.938;	-1;	11.893255601403595;	0.9969043355396447;
-2212;	0.938;	-1;	20.799971678626125;	0.9989847139894014;
-2212;	0.938;	-1;	8.656828553659187;	0.9941809199032252;
-2212;	0.938;	-1;	3.9902829836313805;	0.9734655606465986;
-2212;	0.938;	-1;	7.647411429517638;	0.9925615929126778;
-2212;	0.938;	-1;	5.952442771175965;	0.9878104552511568;
-2212;	0.938;	-1;	30.773352086993267;	0.9995357802903856;
-2212;	0.938;	-1;	3.3326247494943084;	0.9625982783422283;
-2212;	0.938;	-1;	1.694732833425375;	0.8749272604169916;
-2212;	0.938;	-1;	5.335907860944378;	0.9848980379191887;
-2212;	0.938;	-1;	9.831594452020283;	0.9954796172050295;
-2212;	0.938;	-1;	7.686585034437594;	0.9926363840743607;
-2212;	0.938;	-1;	2.5599028018586956;	0.9389511030682146;
-2212;	0.938;	-1;	10.677641463217848;	0.9961636322187343;
-2212;	0.938;	-1;	4.274156065990863;	0.9767553196094335;
-2212;	0.938;	-1;	5.274037274948766;	0.9845498501731389;
-2212;	0.938;	-1;	12.91062449474579;	0.9973711487860135;
-2212;	0.938;	-1;	19.300081007643154;	0.998821067655153;
-2212;	0.938;	-1;	2.6770049953806585;	0.943743072593482;
-2212;	0.938;	-1;	12.182431246634474;	0.9970489133222805;
-2212;	0.938;	-1;	1.7218449220873522;	0.878150182402595;
-2212;	0.938;	-1;	3.944607891748684;	0.9728724363506401;
-2212;	0.938;	-1;	0.9643268575231947;	0.7168239967183915;
-2212;	0.938;	-1;	9.831136175285794;	0.99547919861505;
-2212;	0.938;	-1;	17.087626732925788;	0.9984967471267653;
-2212;	0.938;	-1;	1.0418333012382548;	0.74316998029623;
-2212;	0.938;	-1;	0.9495173523706663;	0.7114081987615428;
-2212;	0.938;	-1;	7.49833687486932;	0.9922663430426516;
-2212;	0.938;	-1;	3.8663591490508225;	0.9718097589214233;
-2212;	0.938;	-1;	1.9030381763807243;	0.8969614524209304;
-2212;	0.938;	-1;	2.4083341646401566;	0.9318182218737978;
-2212;	0.938;	-1;	8.107983789243354;	0.9933745242943653;
-2212;	0.938;	-1;	1.086404340177726;	0.7569120207208246;
-2212;	0.938;	-1;	8.4393268315086;	0.9938798948920686;
-2212;	0.938;	-1;	4.183062110893626;	0.9757688075130968;
-2212;	0.938;	-1;	7.731019265061755;	0.9927198665293467;
-2212;	0.938;	-1;	7.945964957239366;	0.9931043985994257;
-2212;	0.938;	-1;	1.8377406815263682;	0.8906878489970363;
-2212;	0.938;	-1;	6.068929015729224;	0.9882657690648761;
-2212;	0.938;	-1;	16.04796627215511;	0.9982961764019528;
-2212;	0.938;	-1;	10.802178724947863;	0.9962510865827016;
-2212;	0.938;	-1;	21.939719123778406;	0.9990873196934503;
-2212;	0.938;	-1;	13.764361243758826;	0.9976860492311382;
-2212;	0.938;	-1;	9.49949663250701;	0.9951603626285398;
-2212;	0.938;	-1;	6.0618312546227315;	0.9882387570655122;
-2212;	0.938;	-1;	16.733733083105218;	0.9984326426319265;
-2212;	0.938;	-1;	3.045183559982058;	0.9556889471649548;
-2212;	0.938;	-1;	1.3665378969344393;	0.8244627188024142;
-2212;	0.938;	-1;	12.386163782945951;	0.9971447842321153;
-2212;	0.938;	-1;	8.56187515744279;	0.9940522896270798;
-2212;	0.938;	-1;	4.482588733736902;	0.9788000924210061;
-2212;	0.938;	-1;	10.658208480460964;	0.9961497106252417;
-2212;	0.938;	-1;	2.388457413324759;	0.9307942672326148;
-2212;	0.938;	-1;	6.3799742320436525;	0.9893643024274353;
-2212;	0.938;	-1;	8.498598560203265;	0.9939641954047357;
-2212;	0.938;	-1;	1.46348418032345;	0.8419133465221458;
-2212;	0.938;	-1;	2.1506036473547514;	0.9166089240823662;
-2212;	0.938;	-1;	7.951610281322205;	0.9931140854601443;
-2212;	0.938;	-1;	1.7996232662146263;	0.8867734912275473;
-2212;	0.938;	-1;	1.9541759240940924;	0.9015238571905582;
-2212;	0.938;	-1;	9.889857343544245;	0.9955323657234468;
-2212;	0.938;	-1;	21.111982723895213;	0.9990144577554148;
-2212;	0.938;	-1;	5.694365110675669;	0.9867029598408461;
-2212;	0.938;	-1;	1.539754299961523;	0.8540117146578067;
-2212;	0.938;	-1;	7.353107116624985;	0.9919615444648573;
-2212;	0.938;	-1;	2.5543094390656744;	0.9387075501277575;
-2212;	0.938;	-1;	9.595275599103967;	0.995255814820763;
-2212;	0.938;	-1;	16.51399779826999;	0.9983907559116001;
-2212;	0.938;	-1;	8.855115513319296;	0.9944364616113179;
-2212;	0.938;	-1;	7.522137602913869;	0.9923146437646779;
-2212;	0.938;	-1;	14.491131969129155;	0.9979116228046219;
-2212;	0.938;	-1;	5.613052528897622;	0.9863228437026925;
-2212;	0.938;	-1;	4.929774692657364;	0.9823753477207481;
-2212;	0.938;	-1;	12.042244391102559;	0.9969801174190296;
-2212;	0.938;	-1;	7.100334686271562;	0.9913865230890939;
-2212;	0.938;	-1;	1.299065884494701;	0.8107426896850746;
-2212;	0.938;	-1;	1.6182988275171062;	0.8651734604275558;
-2212;	0.938;	-1;	12.06347494025173;	0.9969906895778401;
-2212;	0.938;	-1;	6.947190427793454;	0.9910077490074298;
-2212;	0.938;	-1;	7.234583193446323;	0.9916992967714453;
-2212;	0.938;	-1;	0.8843186803805515;	0.6859794738164737;
-2212;	0.938;	-1;	14.123434824490323;	0.9978018303750446;
-2212;	0.938;	-1;	1.6502796540502946;	0.86937936339863;
-2212;	0.938;	-1;	5.4794228295009315;	0.9856620590081593;
-2212;	0.938;	-1;	2.7771665146426874;	0.9474192488201278;
-2212;	0.938;	-1;	2.4646341962173617;	0.9346022655063176;
-2212;	0.938;	-1;	7.586845673533172;	0.9924437054247052;
-2212;	0.938;	-1;	11.562442168665797;	0.9967255426971221;
-2212;	0.938;	-1;	9.192856464270994;	0.9948346515640516;
-2212;	0.938;	-1;	9.877623456698732;	0.9955213664136812;
-2212;	0.938;	-1;	7.795095955777837;	0.9928377844010329;
-2212;	0.938;	-1;	13.533486528426664;	0.9976067116711274;
-2212;	0.938;	-1;	11.207342622959862;	0.9965158564349339;
-2212;	0.938;	-1;	3.9703596883286276;	0.9732092255366805;
-2212;	0.938;	-1;	1.0101148350489662;	0.7327803880548197;
-2212;	0.938;	-1;	6.380157057814912;	0.989364902269273;
-2212;	0.938;	-1;	6.747039340162468;	0.9904740375102419;
-2212;	0.938;	-1;	10.47927893461616;	0.9960178948129276;
-2212;	0.938;	-1;	3.760923017805735;	0.9702777632167174;
-2212;	0.938;	-1;	1.6905534054835416;	0.8744198427869861;
-2212;	0.938;	-1;	28.371974357234464;	0.9994539395484744;
-2212;	0.938;	-1;	3.4413278093637056;	0.964802522328521;
-2212;	0.938;	-1;	10.711446038203057;	0.9961876705496369;
-2212;	0.938;	-1;	15.852229878471041;	0.9982539513146261;
-2212;	0.938;	-1;	2.23990919337816;	0.9223876484237215;
-2212;	0.938;	-1;	7.490865250999513;	0.992251086711803;
-2212;	0.938;	-1;	26.40285157366522;	0.9993695318552558;
-2212;	0.938;	-1;	3.7176759335747653;	0.9696136181341993;
-2212;	0.938;	-1;	2.450913009852655;	0.933939138734286;
-2212;	0.938;	-1;	3.2149062199767195;	0.9599743902424374;
-2212;	0.938;	-1;	2.672257721898283;	0.9435596328189549;
-2212;	0.938;	-1;	8.580658227943413;	0.9940780696243862;
-2212;	0.938;	-1;	6.3096729676905605;	0.9891298519452917;
-2212;	0.938;	-1;	2.0347108678299257;	0.9081456442425062;
-2212;	0.938;	-1;	13.600807421156768;	0.9976302615547513;
-2212;	0.938;	-1;	5.007183078581109;	0.9829022835591209;
-2212;	0.938;	-1;	12.287879538239054;	0.9970991261970155;
-2212;	0.938;	-1;	2.047576899167404;	0.9091443107348456;
-2212;	0.938;	-1;	2.079323965501528;	0.911543106281904;
-2212;	0.938;	-1;	3.944468432422422;	0.972870595446315;
-2212;	0.938;	-1;	0.8066518994902883;	0.6520262117226818;
-2212;	0.938;	-1;	5.067444576736582;	0.9832964429358529;
-2212;	0.938;	-1;	3.1125464905186555;	0.9574668947760406;
-2212;	0.938;	-1;	14.249995220610005;	0.997840576960334;
-2212;	0.938;	-1;	3.8722297194207114;	0.9718916034718819;
-2212;	0.938;	-1;	23.04628286818675;	0.9991727538738843;
-2212;	0.938;	-1;	7.976724494161059;	0.9931569335828826;
-2212;	0.938;	-1;	3.134428333100152;	0.9580219417755163;
-2212;	0.938;	-1;	16.828491104056713;	0.9984502030211867;
-2212;	0.938;	-1;	3.8328092899655206;	0.9713351925594645;
-2212;	0.938;	-1;	1.6467168852100837;	0.8689199406764693;
-2212;	0.938;	-1;	13.021589169889559;	0.9974155890847108;
-2212;	0.938;	-1;	2.782335490138456;	0.9475993612384971;
-2212;	0.938;	-1;	6.831429235747377;	0.9907046847468637;
-2212;	0.938;	-1;	0.4225898281655629;	0.41076057774372143;
-2212;	0.938;	-1;	1.2971034978574378;	0.8103223572088791;
-2212;	0.938;	-1;	5.904345700385776;	0.9876147424916762;
-2212;	0.938;	-1;	4.9544301957652;	0.9825457734216624;
-2212;	0.938;	-1;	3.9476850549314344;	0.9729130088345112;
-2212;	0.938;	-1;	12.356860432407174;	0.9971312846082472;
-2212;	0.938;	-1;	10.1332864303108;	0.9957430847478501;
-2212;	0.938;	-1;	15.65666822392509;	0.9982101781720453;
-2212;	0.938;	-1;	4.2789501740491565;	0.9768055796726977;
-2212;	0.938;	-1;	7.0813429175184694;	0.9913408585755186;
-2212;	0.938;	-1;	10.146871150618697;	0.9957544030707766;
-2212;	0.938;	-1;	15.02044589388201;	0.9980557949987756;
-2212;	0.938;	-1;	2.7176339045861644;	0.9452780884445795;
-2212;	0.938;	-1;	19.97688177382416;	0.9988994674580256;
-2212;	0.938;	-1;	11.10835087330248;	0.9964538134515112;
-2212;	0.938;	-1;	8.552952438656959;	0.9940399842438071;
-2212;	0.938;	-1;	13.78516464156018;	0.9976930038652189;
-2212;	0.938;	-1;	16.074806839388895;	0.9983018470251838;
-2212;	0.938;	-1;	5.480484556974502;	0.9856674949623229;
-2212;	0.938;	-1;	18.380254614447246;	0.998700353181264;
-2212;	0.938;	-1;	7.564220747882759;	0.9923989502330228;
-2212;	0.938;	-1;	4.126009711694339;	0.9751190372774141;
-2212;	0.938;	-1;	7.87953809898737;	0.9929888695937664;
-2212;	0.938;	-1;	5.57854929569364;	0.9861566423882414;
-2212;	0.938;	-1;	3.1290960464447233;	0.9578876688282554;
-2212;	0.938;	-1;	12.440642007015956;	0.9971696299268115;
-2212;	0.938;	-1;	8.932570210680014;	0.9945317401488589;
-2212;	0.938;	-1;	17.800699661621227;	0.9986145264145883;
-2212;	0.938;	-1;	9.910616197358264;	0.9955509374193106;
-2212;	0.938;	-1;	10.613202641221216;	0.9961171770287761;
-2212;	0.938;	-1;	3.6336908364218328;	0.9682596989836512;
-2212;	0.938;	-1;	3.139885019377302;	0.9581586976669857;
-2212;	0.938;	-1;	4.574361548534834;	0.9796166336961591;
-2212;	0.938;	-1;	5.415736733672068;	0.9853302913952838;
-2212;	0.938;	-1;	5.900455703053876;	0.9875987092579819;
-2212;	0.938;	-1;	8.166724318944592;	0.9934685628463574;
-2212;	0.938;	-1;	8.976895466856735;	0.99458517139379;
-2212;	0.938;	-1;	2.24539882673346;	0.9227238822005398;
-2212;	0.938;	-1;	15.191922717849936;	0.9980993128674511;
-2212;	0.938;	-1;	12.49633393818132;	0.9971946958912306;
-2212;	0.938;	-1;	16.64866037736781;	0.9984166218024976;
-2212;	0.938;	-1;	11.72384987143884;	0.996814656635394;
-2212;	0.938;	-1;	9.443890157276927;	0.9951036215353213;
-2212;	0.938;	-1;	16.080438777315788;	0.99830303329766;
-2212;	0.938;	-1;	8.817418231706204;	0.9943891885920431;
-2212;	0.938;	-1;	11.30703783487762;	0.9965767118761217;
-2212;	0.938;	-1;	3.5626190745631225;	0.9670432205302392;
-2212;	0.938;	-1;	0.8954446417473277;	0.690508430922432;
-2212;	0.938;	-1;	11.341461362204475;	0.9965973552391795;
-2212;	0.938;	-1;	2.1866585941131733;	0.9190140203083488;
-2212;	0.938;	-1;	1.8915187346872882;	0.8958924067419414;
-2212;	0.938;	-1;	13.792844879254787;	0.9976955634769529;
-2212;	0.938;	-1;	6.077818243941173;	0.9882994685814926;
-2212;	0.938;	-1;	19.034688722990456;	0.9987880239649617;
-2212;	0.938;	-1;	2.032044971475779;	0.907936757127266;
-2212;	0.938;	-1;	1.6424110281719981;	0.8683616825303166;
-2212;	0.938;	-1;	3.84823247379521;	0.9715548103227502;
-2212;	0.938;	-1;	2.8035187301541256;	0.9483281586590064;
-2212;	0.938;	-1;	2.44409106273682;	0.9336058123404235;
-2212;	0.938;	-1;	9.753127147356949;	0.9954070908606365;
-2212;	0.938;	-1;	7.148204497325464;	0.9915000397942831;
-2212;	0.938;	-1;	7.8958851126130885;	0.9930175670850069;
-2212;	0.938;	-1;	2.0888371571415636;	0.9122442797040304;
-2212;	0.938;	-1;	10.365926592960998;	0.9959308630465817;
-2212;	0.938;	-1;	5.856252478630477;	0.987414324685421;
-2212;	0.938;	-1;	13.327558034418908;	0.9975324569513544;
-2212;	0.938;	-1;	22.204811227326477;	0.9991089527318917;
-2212;	0.938;	-1;	3.524450159238601;	0.9663613392451098;
-2212;	0.938;	-1;	3.557671356788876;	0.9669559863342855;
-2212;	0.938;	-1;	17.97809862405157;	0.9986416784376386;
-2212;	0.938;	-1;	6.159262530016235;	0.9886016210142744;
-2212;	0.938;	-1;	11.334214790248154;	0.9965930250787776;
