# hega-rs ver.0.2.9 particle compilation : Particles([-2212]); total-items=14628
#	 sourceUrQmdF19 in Lab: false
id;	mass;	charge;	p;	beta;
-2212;	0.938;	-1;	1.5398752553697328;	0.8540298711042752;
-2212;	0.938;	-1;	13.66587880680145;	0.9976526960899464;
-2212;	0.938;	-1;	6.489994359020661;	0.989716348323411;
-2212;	0.938;	-1;	2.623051819908444;	0.9416058722445304;
-2212;	0.938;	-1;	12.872109548753576;	0.9973554559967638;
-2212;	0.938;	-1;	21.706722562675303;	0.9990676489437372;
-2212;	0.938;	-1;	1.6999030041167056;	0.8755509996352476;
-2212;	0.938;	-1;	4.574945421493681;	0.9796216782323182;
-2212;	0.938;	-1;	15.884782878756516;	0.9982610817693602;
-2212;	0.938;	-1;	2.0685223460987796;	0.9107372124103156;
-2212;	0.938;	-1;	11.405521779178365;	0.9966352784304137;
-2212;	0.938;	-1;	2.0218794996608973;	0.9071339851227839;
-2212;	0.938;	-1;	8.705413754354298;	0.9942451335558424;
-2212;	0.938;	-1;	19.405338207552933;	0.9988338000459371;
-2212;	0.938;	-1;	5.95972540039925;	0.9878396868030717;
-2212;	0.938;	-1;	17.97152302923574;	0.9986406862902809;
-2212;	0.938;	-1;	2.2574577947906356;	0.9234551543016887;
-2212;	0.938;	-1;	2.8236508715260817;	0.9490071573101927;
-2212;	0.938;	-1;	16.96214918592252;	0.9984744752847593;
-2212;	0.938;	-1;	11.25507044351523;	0.9965451906030739;
-2212;	0.938;	-1;	13.989481631745653;	0.9977596746936895;
-2212;	0.938;	-1;	10.111260964731796;	0.9957246376775706;
-2212;	0.938;	-1;	4.928385936018099;	0.9823656747447432;
-2212;	0.938;	-1;	16.595868114123377;	0.9984065562772584;
-2212;	0.938;	-1;	4.28086866362611;	0.9768256474470955;
-2212;	0.938;	-1;	9.380726639777805;	0.9950379533150012;
-2212;	0.938;	-1;	33.66390541410971;	0.9996120338003209;
-2212;	0.938;	-1;	2.321953817771792;	0.927201916837537;
-2212;	0.938;	-1;	2.967826645780545;	0.9535096075220585;
-2212;	0.938;	-1;	10.798794602166902;	0.9962487497547925;
-2212;	0.938;	-1;	26.749246119363008;	0.9993857399233561;
-2212;	0.938;	-1;	1.9803752392842122;	0.9037506353591107;
-2212;	0.938;	-1;	2.678484648772324;	0.9438000704922381;
-2212;	0.938;	-1;	9.151853094566938;	0.9947886248889436;
-2212;	0.938;	-1;	1.00371193823898;	0.7306186105464384;
-2212;	0.938;	-1;	11.16144687756462;	0.9964872951153179;
-2212;	0.938;	-1;	6.15433533040287;	0.98858367395945;
-2212;	0.938;	-1;	5.740176444027657;	0.9869102231282995;
-2212;	0.938;	-1;	5.490843157230059;	0.9857203694530606;
-2212;	0.938;	-1;	2.9792843124257207;	0.9538421746585626;
-2212;	0.938;	-1;	1.956943444710654;	0.9017625217071339;
-2212;	0.938;	-1;	8.755425046646964;	0.9943101313420484;
-2212;	0.938;	-1;	5.12061810966645;	0.9836331222455004;
-2212;	0.938;	-1;	14.833126077130526;	0.9980065279004781;
-2212;	0.938;	-1;	3.4521754854390005;	0.9650119196970108;
-2212;	0.938;	-1;	6.308201723788167;	0.9891248633489618;
-2212;	0.938;	-1;	2.7825513729110196;	0.9476068640505926;
-2212;	0.938;	-1;	12.150862198495586;	0.9970336272700717;
-2212;	0.938;	-1;	6.8720734388453675;	0.990812805955507;
-2212;	0.938;	-1;	10.900963512491039;	0.9963183511395373;
-2212;	0.938;	-1;	6.84901102975561;	0.990751687534894;
-2212;	0.938;	-1;	7.068709828646527;	0.9913102825764175;
-2212;	0.938;	-1;	14.647455628266226;	0.997955825116299;
-2212;	0.938;	-1;	2.3734056031468787;	0.9300040070125908;
-2212;	0.938;	-1;	9.255688431850976;	0.9949040098215878;
-2212;	0.938;	-1;	17.928185017478594;	0.998634120051874;
-2212;	0.938;	-1;	17.169192915166317;	0.9985109644827711;
-2212;	0.938;	-1;	1.8271609368252157;	0.8896207941830191;
-2212;	0.938;	-1;	4.248121325207414;	0.9764795391918094;
-2212;	0.938;	-1;	0.6560576888841407;	0.5731443325863884;
-2212;	0.938;	-1;	6.613035239666352;	0.990089843104525;
-2212;	0.938;	-1;	0.9531015314860217;	0.7127307099720648;
-2212;	0.938;	-1;	13.466319529983833;	0.9975828644619769;
-2212;	0.938;	-1;	5.753103737503174;	0.9869678391625364;
-2212;	0.938;	-1;	2.1092538556170544;	0.9137224831884723;
-2212;	0.938;	-1;	1.519475402308639;	0.8509230385740715;
-2212;	0.938;	-1;	1.76195953797583;	0.8827087674167352;
-2212;	0.938;	-1;	2.7753377526933836;	0.9473553093728249;
-2212;	0.938;	-1;	9.496542746927906;	0.9951573732740265;
-2212;	0.938;	-1;	9.039981459181705;	0.9946598808521251;
-2212;	0.938;	-1;	6.083897361644096;	0.9883224317981907;
-2212;	0.938;	-1;	0.847134150283767;	0.6702463203234901;
-2212;	0.938;	-1;	18.462867334632318;	0.9987119353756048;
-2212;	0.938;	-1;	3.3393714986932794;	0.9627409229983884;
-2212;	0.938;	-1;	9.488192474186219;	0.9951489077740461;
-2212;	0.938;	-1;	39.190915555092715;	0.9997137019929815;
-2212;	0.938;	-1;	4.1079353846834055;	0.9749078003448628;
-2212;	0.938;	-1;	11.47717650817674;	0.996676952253408;
-2212;	0.938;	-1;	5.374886881188291;	0.9851114347385639;
-2212;	0.938;	-1;	0.8373670638292385;	0.6659569399929091;
-2212;	0.938;	-1;	3.4530931024123865;	0.9650295486014724;
-2212;	0.938;	-1;	7.916428223226495;	0.9930533826155696;
-2212;	0.938;	-1;	9.651750803522127;	0.9953107828512469;
-2212;	0.938;	-1;	4.061134784994953;	0.9743483334658247;
-2212;	0.938;	-1;	5.784863267262417;	0.987107794608711;
-2212;	0.938;	-1;	6.955432302223062;	0.9910287614584028;
-2212;	0.938;	-1;	4.509098845263431;	0.9790408796123516;
-2212;	0.938;	-1;	32.93882386151032;	0.9995947757165825;
-2212;	0.938;	-1;	12.794222549331437;	0.9973232893270123;
-2212;	0.938;	-1;	18.609198342162;	0.9987320744292394;
-2212;	0.938;	-1;	4.0868682587121645;	0.9746582174152385;
-2212;	0.938;	-1;	12.729576380095057;	0.9972961438025253;
-2212;	0.938;	-1;	4.272989035897472;	0.9767430603655898;
-2212;	0.938;	-1;	3.8503597706531267;	0.9715849065442055;
-2212;	0.938;	-1;	5.051923328169184;	0.9831962236719305;
-2212;	0.938;	-1;	14.217396367458074;	0.9978306952270417;
-2212;	0.938;	-1;	3.276151695164618;	0.9613721328382062;
-2212;	0.938;	-1;	8.494732840293977;	0.9939587503886818;
-2212;	0.938;	-1;	5.160116407084243;	0.9838767210589443;
-2212;	0.938;	-1;	3.3102036208615626;	0.9621184185800833;
-2212;	0.938;	-1;	14.77847428910417;	0.9979918011173259;
-2212;	0.938;	-1;	11.747729405301307;	0.9968275316322304;
-2212;	0.938;	-1;	10.76122358077947;	0.9962226587837987;
-2212;	0.938;	-1;	6.652268189949124;	0.9902046854455152;
-2212;	0.938;	-1;	15.14728861377075;	0.9980881271080633;
-2212;	0.938;	-1;	3.3252528800137893;	0.9624414963896025;
-2212;	0.938;	-1;	4.097395436795917;	0.9747833904933816;
-2212;	0.938;	-1;	11.715551568552973;	0.9968101641589078;
-2212;	0.938;	-1;	2.2983614484793295;	0.9258626834265898;
-2212;	0.938;	-1;	9.572198096055264;	0.9952330753475873;
-2212;	0.938;	-1;	9.800872322283766;	0.9954514266800025;
-2212;	0.938;	-1;	11.8019916151159;	0.9968564996951682;
-2212;	0.938;	-1;	5.227426174220445;	0.9842795869584294;
-2212;	0.938;	-1;	31.550647402191448;	0.9995583569993343;
-2212;	0.938;	-1;	18.37787156121675;	0.9987000167667619;
-2212;	0.938;	-1;	6.797270263451286;	0.9906123394900294;
-2212;	0.938;	-1;	10.778957487218928;	0.996235007731109;
-2212;	0.938;	-1;	14.221153334743036;	0.9978318375320548;
-2212;	0.938;	-1;	4.10716136049267;	0.9748986949934837;
-2212;	0.938;	-1;	3.9675020243130312;	0.9731721583013344;
-2212;	0.938;	-1;	5.215003277724636;	0.984206368246653;
-2212;	0.938;	-1;	11.079806236040953;	0.9964356157073;
-2212;	0.938;	-1;	14.900178955529528;	0.9980243763191309;
-2212;	0.938;	-1;	1.9595288287075543;	0.9019847365075081;
-2212;	0.938;	-1;	2.9844327192350977;	0.9539904773117209;
-2212;	0.938;	-1;	6.882426665458631;	0.9908400474034003;
-2212;	0.938;	-1;	1.8103717491225082;	0.8878970443443562;
-2212;	0.938;	-1;	8.433182955179854;	0.9938710560555659;
-2212;	0.938;	-1;	13.158551451371233;	0.997468906338307;
-2212;	0.938;	-1;	10.488999052173662;	0.9960252278738083;
-2212;	0.938;	-1;	2.187911008565019;	0.9190957654904272;
-2212;	0.938;	-1;	7.085921772278466;	0.9913519011636365;
-2212;	0.938;	-1;	1.7744030512510396;	0.8840740988917687;
-2212;	0.938;	-1;	6.133056522771414;	0.9885056810113582;
-2212;	0.938;	-1;	1.1321503626948144;	0.7700440969273254;
-2212;	0.938;	-1;	2.8929467572855536;	0.9512472289947254;
-2212;	0.938;	-1;	3.8221982254493327;	0.9711826382525551;
-2212;	0.938;	-1;	1.4143211632907182;	0.8333752738804886;
-2212;	0.938;	-1;	3.642075483442099;	0.9683988269830072;
-2212;	0.938;	-1;	8.925680102900843;	0.9945233637847404;
-2212;	0.938;	-1;	3.6573491136292744;	0.9686499621515888;
-2212;	0.938;	-1;	5.193807715682204;	0.9840802680174525;
-2212;	0.938;	-1;	2.761272810490843;	0.9468597392776825;
-2212;	0.938;	-1;	0.6129916483935487;	0.5470517687798707;
-2212;	0.938;	-1;	16.191690813138656;	0.9983262143622634;
-2212;	0.938;	-1;	1.0875115906003026;	0.7572412003522683;
-2212;	0.938;	-1;	0.7048812150717311;	0.6007531265986463;
-2212;	0.938;	-1;	2.9192601583149456;	0.9520602541265661;
-2212;	0.938;	-1;	4.0213897519767965;	0.9738585843780713;
-2212;	0.938;	-1;	3.949599122756845;	0.972938200601953;
-2212;	0.938;	-1;	4.3391134020727335;	0.9774228507849272;
-2212;	0.938;	-1;	2.190292084108932;	0.9192508518467475;
-2212;	0.938;	-1;	4.070229076438108;	0.9744584853205435;
-2212;	0.938;	-1;	6.467148287967502;	0.989644689902913;
-2212;	0.938;	-1;	15.198466792564703;	0.9981009446319817;
-2212;	0.938;	-1;	3.309966126807493;	0.9621132873304679;
-2212;	0.938;	-1;	1.9892846558559687;	0.904491551514125;
-2212;	0.938;	-1;	12.155477681889884;	0.9970358695254379;
-2212;	0.938;	-1;	22.714897150133787;	0.9991484716044;
-2212;	0.938;	-1;	19.79169867940536;	0.9988788114001834;
-2212;	0.938;	-1;	4.5252785129996145;	0.9791858476626178;
-2212;	0.938;	-1;	19.82528066439713;	0.9988826001806993;
-2212;	0.938;	-1;	5.318133567977115;	0.9847992154455586;
-2212;	0.938;	-1;	15.834365131663757;	0.9982500195579416;
-2212;	0.938;	-1;	9.097852960962713;	0.994727067158335;
-2212;	0.938;	-1;	7.129371640656419;	0.9914556483819467;
-2212;	0.938;	-1;	4.491822487658323;	0.97888442494771;
-2212;	0.938;	-1;	6.061361119360898;	0.9882369645952225;
-2212;	0.938;	-1;	3.9001420333404524;	0.9722759766564897;
-2212;	0.938;	-1;	0.6953258626133505;	0.5955101292474142;
-2212;	0.938;	-1;	2.6657830173254915;	0.9433080357523144;
-2212;	0.938;	-1;	3.0993027661466055;	0.957125712753228;
-2212;	0.938;	-1;	6.812621085639799;	0.9906540075266056;
-2212;	0.938;	-1;	2.9844327192350977;	0.9539904773117209;
-2212;	0.938;	-1;	6.69508821733366;	0.9903277751350004;
-2212;	0.938;	-1;	1.4558976219130246;	0.8406354779646704;
-2212;	0.938;	-1;	1.731710713264199;	0.8792940865412233;
-2212;	0.938;	-1;	15.90539283871898;	0.9982655736658815;
-2212;	0.938;	-1;	0.7108553594142764;	0.6039922615180405;
-2212;	0.938;	-1;	1.832836497275739;	0.8901950419113547;
-2212;	0.938;	-1;	11.757426749005583;	0.9968327378538759;
-2212;	0.938;	-1;	4.205732529219612;	0.9760200374249567;
-2212;	0.938;	-1;	7.319399330396587;	0.9918882360354543;
-2212;	0.938;	-1;	0.845547389292877;	0.6695539918809508;
-2212;	0.938;	-1;	16.109884830065578;	0.9983092154350807;
-2212;	0.938;	-1;	2.477892331818717;	0.9352338884765822;
-2212;	0.938;	-1;	10.535443175819658;	0.9960599887709551;
-2212;	0.938;	-1;	18.79476240763764;	0.998756941312485;
-2212;	0.938;	-1;	24.250912171499632;	0.9992528074055489;
-2212;	0.938;	-1;	4.034264279775434;	0.9740187324007508;
-2212;	0.938;	-1;	6.47296647160952;	0.9896630096230896;
-2212;	0.938;	-1;	3.927752503102633;	0.9726485944915968;
-2212;	0.938;	-1;	28.046633741064113;	0.9994412081595876;
-2212;	0.938;	-1;	14.055893269564052;	0.9977807247160576;
-2212;	0.938;	-1;	7.591720309448973;	0.992453296551865;
-2212;	0.938;	-1;	2.9051014096332333;	0.9516252671290112;
-2212;	0.938;	-1;	7.303894821505578;	0.9918541807238835;
-2212;	0.938;	-1;	4.738650836670893;	0.9809661242673768;
-2212;	0.938;	-1;	9.351792156622869;	0.9950074305488573;
-2212;	0.938;	-1;	9.857926387413837;	0.9955035717181413;
-2212;	0.938;	-1;	2.0739076467743205;	0.9111403089388761;
-2212;	0.938;	-1;	3.258815252682023;	0.960983854649244;
-2212;	0.938;	-1;	1.4566335080743542;	0.8407600482037944;
-2212;	0.938;	-1;	4.999564941869043;	0.9828514718981313;
-2212;	0.938;	-1;	3.854643919638233;	0.9716453744273051;
-2212;	0.938;	-1;	20.819703811347264;	0.9989866346542982;
-2212;	0.938;	-1;	2.990868424227485;	0.9541748817770729;
-2212;	0.938;	-1;	7.420587143011596;	0.9921053582952086;
-2212;	0.938;	-1;	1.2639637866814064;	0.8030310123676463;
-2212;	0.938;	-1;	6.077801161313605;	0.9882994039588524;
-2212;	0.938;	-1;	1.5060358210085842;	0.8488261976114181;
-2212;	0.938;	-1;	9.432710463643257;	0.9950920935906814;
-2212;	0.938;	-1;	4.028490142017726;	0.973947087223379;
-2212;	0.938;	-1;	10.274662732134033;	0.9958587048658092;
-2212;	0.938;	-1;	13.896423760339816;	0.9977296718475092;
-2212;	0.938;	-1;	4.30878201223095;	0.9771147381937965;
-2212;	0.938;	-1;	6.6556561325537995;	0.9902145093061034;
-2212;	0.938;	-1;	8.8162279435131;	0.9943876861780363;
-2212;	0.938;	-1;	3.1215379891361246;	0.9576962659519661;
-2212;	0.938;	-1;	13.630430183771793;	0.9976405141933489;
-2212;	0.938;	-1;	7.637367335265733;	0.9925422336398817;
-2212;	0.938;	-1;	14.927606012943302;	0.9980316080252674;
-2212;	0.938;	-1;	13.524706940932214;	0.997603614611707;
-2212;	0.938;	-1;	7.56385200814347;	0.9923982175380653;
-2212;	0.938;	-1;	0.9069980945907494;	0.6951269847308267;
-2212;	0.938;	-1;	20.73505723010286;	0.9989783567584496;
-2212;	0.938;	-1;	19.944761520120768;	0.9988959257480194;
-2212;	0.938;	-1;	1.53410240577642;	0.8531598255772047;
-2212;	0.938;	-1;	5.99285065291936;	0.9879713375136511;
-2212;	0.938;	-1;	15.754488880388344;	0.998232276695602;
-2212;	0.938;	-1;	15.373593488024133;	0.9981438442866214;
-2212;	0.938;	-1;	13.054204510899927;	0.9974284373112254;
-2212;	0.938;	-1;	3.4089264076095867;	0.9641659553006608;
-2212;	0.938;	-1;	9.942624529573115;	0.9955793477172807;
-2212;	0.938;	-1;	9.185679754905296;	0.994826639657684;
-2212;	0.938;	-1;	6.6509793135660855;	0.9902009442845509;
-2212;	0.938;	-1;	1.0653170792648357;	0.750531462152692;
-2212;	0.938;	-1;	1.6066185382967577;	0.8635903138480175;
-2212;	0.938;	-1;	25.20742678478581;	0.9993083794007805;
-2212;	0.938;	-1;	13.06538704373464;	0.9974328204473834;
-2212;	0.938;	-1;	12.816495070867893;	0.9973325472677078;
-2212;	0.938;	-1;	11.230342188383757;	0.9965300386474546;
-2212;	0.938;	-1;	3.579523688319718;	0.9673387201189422;
-2212;	0.938;	-1;	13.70615435216487;	0.9976664227508912;
-2212;	0.938;	-1;	5.837688392501436;	0.9873356680942267;
-2212;	0.938;	-1;	18.17916181959182;	0.9986714990849215;
-2212;	0.938;	-1;	11.317344872700533;	0.9965829125052219;
-2212;	0.938;	-1;	4.236409007946352;	0.9763538892365209;
-2212;	0.938;	-1;	5.659251955730545;	0.986540770130109;
-2212;	0.938;	-1;	4.016658098173282;	0.9737993593552932;
-2212;	0.938;	-1;	5.072778340519128;	0.9833306773783168;
-2212;	0.938;	-1;	3.229121957651801;	0.9603053692881068;
-2212;	0.938;	-1;	4.078812710147648;	0.974561810761007;
-2212;	0.938;	-1;	6.124777892862402;	0.9884751226088695;
-2212;	0.938;	-1;	0.5365628286699052;	0.4965315191592018;
-2212;	0.938;	-1;	5.2708834721675455;	0.9845317825306026;
-2212;	0.938;	-1;	40.28578033058555;	0.9997290459905637;
-2212;	0.938;	-1;	8.684074932425734;	0.9942170618371957;
-2212;	0.938;	-1;	2.26248749859176;	0.9237572190820524;
-2212;	0.938;	-1;	20.672527202482165;	0.9989721764409856;
-2212;	0.938;	-1;	10.252429142371675;	0.9958408356507787;
-2212;	0.938;	-1;	4.663630198161084;	0.9803668909062596;
-2212;	0.938;	-1;	4.381698020483498;	0.977845156836004;
-2212;	0.938;	-1;	8.105603464620946;	0.9933706710100073;
-2212;	0.938;	-1;	5.868727733065915;	0.9874667743332011;
-2212;	0.938;	-1;	8.282238240202766;	0.9936477625021224;
-2212;	0.938;	-1;	8.832888921955828;	0.9944086615155544;
-2212;	0.938;	-1;	15.548420723147462;	0.9981852381160344;
-2212;	0.938;	-1;	10.843837755114606;	0.9962796755981927;
-2212;	0.938;	-1;	3.625420992912271;	0.9681215886222289;
-2212;	0.938;	-1;	13.035302502823827;	0.9974210028957465;
-2212;	0.938;	-1;	7.304243657013435;	0.9918549492802201;
-2212;	0.938;	-1;	1.3338737391814863;	0.817994524292403;
-2212;	0.938;	-1;	2.557330596629337;	0.9388392759427113;
-2212;	0.938;	-1;	18.497454275367627;	0.9987167385151302;
-2212;	0.938;	-1;	2.9822979309252453;	0.9539290683896282;
-2212;	0.938;	-1;	2.4032856665475704;	0.9315602347061308;
-2212;	0.938;	-1;	9.83780958669581;	0.995485288386148;
-2212;	0.938;	-1;	11.415766380037104;	0.9966412843997549;
-2212;	0.938;	-1;	3.171148616256576;	0.9589297622730368;
-2212;	0.938;	-1;	13.350822733272322;	0.9975410175089937;
-2212;	0.938;	-1;	12.237076663267784;	0.997075095726945;
-2212;	0.938;	-1;	18.731598559151934;	0.9987485596278275;
-2212;	0.938;	-1;	12.352897743804448;	0.997129451720045;
-2212;	0.938;	-1;	4.603158803246961;	0.979863244249744;
-2212;	0.938;	-1;	22.08170579141512;	0.999099003327283;
-2212;	0.938;	-1;	7.105993407916236;	0.9914000595938041;
-2212;	0.938;	-1;	0.962868974694896;	0.7162965248793141;
-2212;	0.938;	-1;	2.9786827088395973;	0.9538247994710334;
-2212;	0.938;	-1;	8.79599783851815;	0.9943620588907524;
-2212;	0.938;	-1;	1.3622808357915777;	0.8236375471766555;
-2212;	0.938;	-1;	4.953141636535311;	0.9825369273411946;
-2212;	0.938;	-1;	6.972661613473294;	0.9910724509855267;
-2212;	0.938;	-1;	6.277941784759158;	0.9890214977631662;
-2212;	0.938;	-1;	2.302912561254769;	0.9261237812440768;
-2212;	0.938;	-1;	3.4537930077723247;	0.9650429861180346;
-2212;	0.938;	-1;	1.7827570198826872;	0.8849781955582902;
-2212;	0.938;	-1;	9.8539154967835;	0.9954999352399544;
-2212;	0.938;	-1;	0.8966355732704341;	0.6909884628780634;
-2212;	0.938;	-1;	3.4799054074773355;	0.9655389323362001;
-2212;	0.938;	-1;	2.9844327192350977;	0.9539904773117209;
-2212;	0.938;	-1;	6.69508821733366;	0.9903277751350004;
-2212;	0.938;	-1;	11.916616862142375;	0.9969164050571898;
-2212;	0.938;	-1;	4.5520870119691255;	0.979422793599256;
-2212;	0.938;	-1;	1.5952173592560983;	0.8620199630344089;
-2212;	0.938;	-1;	5.3828200725858375;	0.9851543161800689;
-2212;	0.938;	-1;	15.35282066225552;	0.998138832043525;
-2212;	0.938;	-1;	2.498146428062024;	0.9361818534375844;
-2212;	0.938;	-1;	0.9182909405680806;	0.6995596871090797;
-2212;	0.938;	-1;	0.7399606282381975;	0.6193525598253823;
-2212;	0.938;	-1;	5.496394955161519;	0.9857485885927392;
-2212;	0.938;	-1;	2.5396882323074617;	0.9380641900786689;
-2212;	0.938;	-1;	2.2967300433311704;	0.9257687654410294;
-2212;	0.938;	-1;	5.984847365498973;	0.9879397251784646;
-2212;	0.938;	-1;	6.57036863090139;	0.9899626538737795;
-2212;	0.938;	-1;	2.4039190677641376;	0.9315926800386465;
-2212;	0.938;	-1;	2.2413214662635967;	0.9224743494306015;
-2212;	0.938;	-1;	15.434731631954675;	0.9981584793975292;
-2212;	0.938;	-1;	7.952567578615161;	0.9931157260775962;
-2212;	0.938;	-1;	7.529316425829771;	0.9923291238606183;
-2212;	0.938;	-1;	2.9640683412757203;	0.9533997555700706;
-2212;	0.938;	-1;	6.121666731598185;	0.9884636072410234;
-2212;	0.938;	-1;	11.84546091230527;	0.9968794210900987;
-2212;	0.938;	-1;	4.052401152854194;	0.974241886658712;
-2212;	0.938;	-1;	11.492630092514986;	0.9966858385810649;
-2212;	0.938;	-1;	0.789518852500078;	0.6439563496493684;
-2212;	0.938;	-1;	3.291302968459476;	0.9617068357649239;
-2212;	0.938;	-1;	9.559270920653416;	0.9952202661842506;
-2212;	0.938;	-1;	16.982307370304927;	0.9984780865057044;
-2212;	0.938;	-1;	8.906604637128337;	0.9945000731913984;
-2212;	0.938;	-1;	2.314043260272591;	0.9267567877695422;
-2212;	0.938;	-1;	7.571130869235982;	0.992412661319308;
-2212;	0.938;	-1;	5.209256650964032;	0.9841723267063496;
-2212;	0.938;	-1;	1.491016740308438;	0.8464345589819384;
-2212;	0.938;	-1;	14.666624585840635;	0.9979611486884347;
-2212;	0.938;	-1;	8.142073184584685;	0.9934293430436504;
-2212;	0.938;	-1;	8.021108373871655;	0.9932316897136726;
-2212;	0.938;	-1;	21.685771552364375;	0.9990658490763321;
-2212;	0.938;	-1;	2.1090614829883454;	0.9137087220317303;
-2212;	0.938;	-1;	8.866265187369722;	0.9944503293521252;
-2212;	0.938;	-1;	4.329021329866255;	0.977321019828766;
-2212;	0.938;	-1;	13.085006265285546;	0.9974404834542925;
-2212;	0.938;	-1;	2.152005804867459;	0.9167043610970095;
-2212;	0.938;	-1;	6.404334012954118;	0.9894437831003414;
-2212;	0.938;	-1;	0.4839064158656713;	0.45847636137652553;
-2212;	0.938;	-1;	11.110894263084496;	0.9964554281568175;
-2212;	0.938;	-1;	17.95118442967842;	0.998637610649826;
-2212;	0.938;	-1;	6.870962330352932;	0.9908098752173937;
-2212;	0.938;	-1;	2.906857636638919;	0.9516795351270159;
-2212;	0.938;	-1;	5.966428841744868;	0.9878665012954352;
-2212;	0.938;	-1;	4.993340845897063;	0.9828097913949937;
-2212;	0.938;	-1;	9.628560784774276;	0.9952883276317163;
-2212;	0.938;	-1;	0.5551695106411194;	0.5093390036468736;
-2212;	0.938;	-1;	3.970450539315033;	0.9732104027368034;
-2212;	0.938;	-1;	2.7606023653047176;	0.9468359467939679;
-2212;	0.938;	-1;	31.430340815394757;	0.9995549718168594;
-2212;	0.938;	-1;	4.9721281225070015;	0.9826666002017478;
-2212;	0.938;	-1;	2.734513267218501;	0.9458979048682926;
-2212;	0.938;	-1;	14.780418785126388;	0.9979923278854548;
-2212;	0.938;	-1;	11.7068418326037;	0.996805438729885;
-2212;	0.938;	-1;	6.746432380019531;	0.9904723477973928;
-2212;	0.938;	-1;	6.173683035519154;	0.9886539057959416;
-2212;	0.938;	-1;	4.32742484916896;	0.9773048486601651;
-2212;	0.938;	-1;	0.3372069663730125;	0.338299315903839;
-2212;	0.938;	-1;	15.157549851831892;	0.9980907073947333;
-2212;	0.938;	-1;	5.614783151159981;	0.9863311016585202;
-2212;	0.938;	-1;	30.079074619423317;	0.9995141187659243;
-2212;	0.938;	-1;	1.2358455431565911;	0.7965478659998767;
-2212;	0.938;	-1;	2.8655459241132397;	0.95037899268321;
-2212;	0.938;	-1;	4.26821696360178;	0.9766928315587656;
-2212;	0.938;	-1;	8.02687107761449;	0.9932413062571686;
-2212;	0.938;	-1;	12.68406120674928;	0.9972767834203197;
-2212;	0.938;	-1;	2.4738095326093394;	0.9350403280035906;
-2212;	0.938;	-1;	8.195787449384959;	0.9935143541799594;
-2212;	0.938;	-1;	2.017898659800586;	0.9068168931726932;
-2212;	0.938;	-1;	3.281438562951859;	0.9614894106620016;
-2212;	0.938;	-1;	5.726453501856593;	0.9868486446369462;
-2212;	0.938;	-1;	8.690588836800702;	0.994225652708283;
-2212;	0.938;	-1;	11.067017127120117;	0.9964274170207971;
-2212;	0.938;	-1;	6.667555237763314;	0.9902488963138228;
-2212;	0.938;	-1;	5.886457396664412;	0.9875407563208547;
-2212;	0.938;	-1;	6.169643021795669;	0.9886392939452977;
-2212;	0.938;	-1;	4.095525597327161;	0.9747612241900244;
-2212;	0.938;	-1;	13.630317349959428;	0.997640475266984;
-2212;	0.938;	-1;	5.258201015177338;	0.9844588083168188;
-2212;	0.938;	-1;	2.652127805272589;	0.9427720330137714;
-2212;	0.938;	-1;	23.412041592210535;	0.999198368735632;
-2212;	0.938;	-1;	1.5758671315792865;	0.8592967548445027;
-2212;	0.938;	-1;	5.151477119847977;	0.9838239028203971;
-2212;	0.938;	-1;	15.754246882153554;	0.9982322225317283;
-2212;	0.938;	-1;	2.519766222350052;	0.9371716890213349;
-2212;	0.938;	-1;	6.825318033815714;	0.9906882636370028;
-2212;	0.938;	-1;	4.203325790554547;	0.9759935499171078;
-2212;	0.938;	-1;	16.118310509479706;	0.9983109781784212;
-2212;	0.938;	-1;	3.610164703727657;	0.9678644637830984;
-2212;	0.938;	-1;	17.619572000211836;	0.998585955608518;
-2212;	0.938;	-1;	12.308516034414954;	0.9971088031617601;
-2212;	0.938;	-1;	3.621363791921629;	0.9680535069415651;
-2212;	0.938;	-1;	8.962398324576576;	0.9945677822917839;
-2212;	0.938;	-1;	10.245178309785535;	0.9958349831686013;
-2212;	0.938;	-1;	12.585571508740276;	0.997234172377128;
-2212;	0.938;	-1;	6.0237463167315575;	0.9880922210586411;
-2212;	0.938;	-1;	13.249046851226847;	0.9975032357350133;
-2212;	0.938;	-1;	19.749928799115327;	0.9988740719108069;
-2212;	0.938;	-1;	9.498864670000232;	0.9951597233099385;
-2212;	0.938;	-1;	7.352562596813596;	0.9919603681091511;
-2212;	0.938;	-1;	7.420680773198373;	0.9921055551618142;
-2212;	0.938;	-1;	4.749766309120587;	0.9810525937626023;
-2212;	0.938;	-1;	2.7600938818848175;	0.9468178915774754;
-2212;	0.938;	-1;	1.5541903206531689;	0.856156826042087;
-2212;	0.938;	-1;	10.51232720165278;	0.9960427448577703;
-2212;	0.938;	-1;	5.1827824970313;	0.9840140817922518;
-2212;	0.938;	-1;	3.98158199162988;	0.9733540611722324;
-2212;	0.938;	-1;	3.112450563583274;	0.9574644378707693;
-2212;	0.938;	-1;	9.160105052617737;	0.9947979369758471;
-2212;	0.938;	-1;	6.195741582282301;	0.9887331946115079;
-2212;	0.938;	-1;	1.0621225686684943;	0.7495461337046992;
-2212;	0.938;	-1;	0.7200528380903723;	0.6089211626042886;
-2212;	0.938;	-1;	8.649125909624393;	0.994170641195175;
-2212;	0.938;	-1;	13.85849202099312;	0.9977172693008868;
