# hega-rs ver.0.2.9 particle compilation : Particles([-2212]); total-items=47356
#	 sourceUrQmdF19 in Lab: false
id;	mass;	charge;	p;	beta;
-2212;	0.938;	-1;	3.5823322069240033;	0.9673874353636898;
-2212;	0.938;	-1;	3.7618090909950492;	0.9702911456689602;
-2212;	0.938;	-1;	5.108565427585811;	0.9835576986664023;
-2212;	0.938;	-1;	13.104435307141664;	0.9974480384586392;
-2212;	0.938;	-1;	10.425155551846697;	0.9959766902205698;
-2212;	0.938;	-1;	16.580902459092496;	0.998403685432942;
-2212;	0.938;	-1;	20.69077066409472;	0.9989739853593348;
-2212;	0.938;	-1;	2.243681543543335;	0.9226189263270658;
-2212;	0.938;	-1;	29.44573195606521;	0.9994930085921828;
-2212;	0.938;	-1;	1.3050821444772318;	0.8120235662196557;
-2212;	0.938;	-1;	12.858504321565082;	0.9973498790368491;
-2212;	0.938;	-1;	11.25679360261509;	0.9965462427547593;
-2212;	0.938;	-1;	1.8202780312419309;	0.8889186814120613;
-2212;	0.938;	-1;	9.103069533426678;	0.994733061155191;
-2212;	0.938;	-1;	1.8125814799561453;	0.8881260799628649;
-2212;	0.938;	-1;	7.558259241781338;	0.9923870916215561;
-2212;	0.938;	-1;	16.252336370368692;	0.9983386514575173;
-2212;	0.938;	-1;	2.1419729742319347;	0.9160180134612873;
-2212;	0.938;	-1;	16.885457177350602;	0.9984606183168627;
-2212;	0.938;	-1;	6.10745134439072;	0.9884107727719115;
-2212;	0.938;	-1;	9.707638106177011;	0.995364245717279;
-2212;	0.938;	-1;	8.11722429354844;	0.9933894511948186;
-2212;	0.938;	-1;	5.927118568889439;	0.9877079874426918;
-2212;	0.938;	-1;	18.776677631453786;	0.9987545501265223;
-2212;	0.938;	-1;	12.56854649846453;	0.997226705435765;
-2212;	0.938;	-1;	4.5309999593839105;	0.9792367551648807;
-2212;	0.938;	-1;	5.50150891909203;	0.985774508854013;
-2212;	0.938;	-1;	9.823809257177228;	0.9954724983222974;
-2212;	0.938;	-1;	10.86331190882532;	0.9962929281353973;
-2212;	0.938;	-1;	6.62909628652692;	0.9901370985657776;
-2212;	0.938;	-1;	1.9367156369467355;	0.899998941498106;
-2212;	0.938;	-1;	12.11024020648645;	0.9970137825866767;
-2212;	0.938;	-1;	16.76271830356762;	0.9984380456492553;
-2212;	0.938;	-1;	3.2768778475249882;	0.961388272059397;
-2212;	0.938;	-1;	12.196924302242635;	0.9970558915191651;
-2212;	0.938;	-1;	5.044640505053358;	0.983148890638881;
-2212;	0.938;	-1;	14.25036569205145;	0.9978406888739361;
-2212;	0.938;	-1;	5.90382753699642;	0.9876126085844845;
-2212;	0.938;	-1;	3.441421844231974;	0.9648043454482308;
-2212;	0.938;	-1;	6.837955069090832;	0.9907221723032761;
-2212;	0.938;	-1;	11.857005775145039;	0.9968854666406343;
-2212;	0.938;	-1;	6.384369537793767;	0.9893787092290811;
-2212;	0.938;	-1;	9.636207483653765;	0.9952957497865762;
-2212;	0.938;	-1;	6.62625798861869;	0.9901287721099447;
-2212;	0.938;	-1;	3.3132331342597685;	0.9621837840495452;
-2212;	0.938;	-1;	15.244806787701487;	0.9981124396726218;
-2212;	0.938;	-1;	17.261258295759205;	0.9985267710990805;
-2212;	0.938;	-1;	2.2955656204636714;	0.9257016260732911;
-2212;	0.938;	-1;	4.511181848724621;	0.979059626988682;
-2212;	0.938;	-1;	10.865228008156341;	0.9962942282572262;
-2212;	0.938;	-1;	21.45128763338602;	0.9990453444546293;
-2212;	0.938;	-1;	5.8301301371688945;	0.9873034335302296;
-2212;	0.938;	-1;	13.259229818561636;	0.9975070549234961;
-2212;	0.938;	-1;	7.397410431871751;	0.9920564004520844;
-2212;	0.938;	-1;	8.255037895288247;	0.9936062335818727;
-2212;	0.938;	-1;	21.18323066909035;	0.9990210664615444;
-2212;	0.938;	-1;	5.788542111870656;	0.9871238613590958;
-2212;	0.938;	-1;	5.107362447365517;	0.9835501422613534;
-2212;	0.938;	-1;	8.166093839538277;	0.9934675641236556;
-2212;	0.938;	-1;	11.592745385973622;	0.9967425556173352;
-2212;	0.938;	-1;	4.05748185665617;	0.9743038904099471;
-2212;	0.938;	-1;	14.151493341237208;	0.9978105098859481;
-2212;	0.938;	-1;	3.8027465749791953;	0.9708998504500815;
-2212;	0.938;	-1;	1.951668420712135;	0.9013069032050777;
-2212;	0.938;	-1;	7.750079932987853;	0.9927552445124288;
-2212;	0.938;	-1;	3.2470212199985693;	0.9607164195722262;
-2212;	0.938;	-1;	17.143341225563148;	0.9985064803104181;
-2212;	0.938;	-1;	6.401792720763848;	0.9894355328931789;
-2212;	0.938;	-1;	2.83030694130089;	0.9492287817334344;
-2212;	0.938;	-1;	3.29357792748403;	0.9617567227748531;
-2212;	0.938;	-1;	15.105940841613574;	0.9980776766813471;
-2212;	0.938;	-1;	14.38338611735046;	0.9978803173590639;
-2212;	0.938;	-1;	2.81268320860633;	0.9486388770273114;
-2212;	0.938;	-1;	11.683511816782657;	0.996792729358007;
-2212;	0.938;	-1;	7.784307338522035;	0.9928181312857416;
-2212;	0.938;	-1;	13.665131618785162;	0.9976524402923418;
-2212;	0.938;	-1;	2.515560521051521;	0.9369808898162412;
-2212;	0.938;	-1;	9.281153001678884;	0.994931723114473;
-2212;	0.938;	-1;	15.525438420798208;	0.9981798760269661;
-2212;	0.938;	-1;	4.101855856412436;	0.9748361509647533;
-2212;	0.938;	-1;	9.137432538537302;	0.9947722917476821;
-2212;	0.938;	-1;	0.8094937418133694;	0.6533437608715678;
-2212;	0.938;	-1;	9.581264230030868;	0.9952420280959572;
-2212;	0.938;	-1;	1.0584730109587113;	0.7484143186229386;
-2212;	0.938;	-1;	10.390761492514475;	0.9959501731829687;
-2212;	0.938;	-1;	5.5330887177301795;	0.9859330274166344;
-2212;	0.938;	-1;	3.088745268975899;	0.9568508486804547;
-2212;	0.938;	-1;	3.4129767669179936;	0.9642464528448844;
-2212;	0.938;	-1;	1.65951868916412;	0.8705603273611843;
-2212;	0.938;	-1;	2.978555679048488;	0.9538211294408749;
-2212;	0.938;	-1;	4.01757836213533;	0.9738108936337334;
-2212;	0.938;	-1;	2.2646209168454665;	0.9238848255523897;
-2212;	0.938;	-1;	11.884177852329751;	0.9968996264558705;
-2212;	0.938;	-1;	12.88285546636199;	0.9973598484707786;
-2212;	0.938;	-1;	22.757863717875544;	0.9991516798330258;
-2212;	0.938;	-1;	29.86497218923974;	0.9995071323825891;
-2212;	0.938;	-1;	1.1009188921635826;	0.7611817226983131;
-2212;	0.938;	-1;	24.130123647440865;	0.9992453167036611;
-2212;	0.938;	-1;	9.596265310037039;	0.9952567864024099;
-2212;	0.938;	-1;	13.502860814806061;	0.9975958821324011;
-2212;	0.938;	-1;	7.427696120746527;	0.9921202847775457;
-2212;	0.938;	-1;	9.359946567705304;	0.995016060942769;
-2212;	0.938;	-1;	5.419183471675507;	0.9853485380997796;
-2212;	0.938;	-1;	19.92857393148323;	0.9988941343593454;
-2212;	0.938;	-1;	4.373958616140894;	0.9777692820584668;
-2212;	0.938;	-1;	3.494040838612703;	0.9658030880870943;
-2212;	0.938;	-1;	4.193976913465309;	0.9758902479356526;
-2212;	0.938;	-1;	4.297034939112434;	0.9769937322640565;
-2212;	0.938;	-1;	9.925986103208588;	0.9955646136034392;
-2212;	0.938;	-1;	14.252748968847937;	0.9978414086166751;
-2212;	0.938;	-1;	26.259170249171337;	0.9993626201744212;
-2212;	0.938;	-1;	1.4853800196705085;	0.8455235316919967;
-2212;	0.938;	-1;	3.148140218998512;	0.9583643501957084;
-2212;	0.938;	-1;	1.7611587561673707;	0.8826201303994964;
-2212;	0.938;	-1;	7.984371905668974;	0.993169901920386;
-2212;	0.938;	-1;	3.4851347609848604;	0.9656370051901819;
-2212;	0.938;	-1;	3.9207793565378046;	0.9725551905518236;
-2212;	0.938;	-1;	2.7299187023981797;	0.9457302088016408;
-2212;	0.938;	-1;	9.227667732202;	0.9948732518605807;
-2212;	0.938;	-1;	2.811082469161124;	0.9485848015512472;
-2212;	0.938;	-1;	13.944635237717192;	0.9977452903833428;
-2212;	0.938;	-1;	12.417977619445205;	0.997159332949662;
-2212;	0.938;	-1;	6.524944327330081;	0.9898245479545086;
-2212;	0.938;	-1;	3.815216571420291;	0.9710816082099187;
-2212;	0.938;	-1;	8.595609931948577;	0.9940984717504153;
-2212;	0.938;	-1;	12.190607205452729;	0.9970528529701278;
-2212;	0.938;	-1;	0.6427938051968455;	0.565285360930751;
-2212;	0.938;	-1;	20.38753439565697;	0.998943286014332;
-2212;	0.938;	-1;	4.445503121466568;	0.9784563023711328;
-2212;	0.938;	-1;	20.58064099709297;	0.9989629924265999;
-2212;	0.938;	-1;	9.67019533986222;	0.9953285288046952;
-2212;	0.938;	-1;	11.09667826575327;	0.996446388794218;
-2212;	0.938;	-1;	9.807668170262808;	0.9954576851464895;
-2212;	0.938;	-1;	11.991536035748256;	0.9969546399881194;
-2212;	0.938;	-1;	2.3142505428879128;	0.9267685016650467;
-2212;	0.938;	-1;	9.492514780695892;	0.9951532924871181;
-2212;	0.938;	-1;	2.5926558075239297;	0.9403494384581399;
-2212;	0.938;	-1;	2.293282077461035;	0.9255697049388699;
-2212;	0.938;	-1;	5.859010798471019;	0.9874259496092493;
-2212;	0.938;	-1;	6.686513970561791;	0.9903033133332683;
-2212;	0.938;	-1;	7.799400208687201;	0.9928456028298793;
-2212;	0.938;	-1;	3.8666941312877707;	0.9718144385495339;
-2212;	0.938;	-1;	7.344334271292736;	0.9919425606593306;
-2212;	0.938;	-1;	4.025269348419929;	0.9739069966745268;
-2212;	0.938;	-1;	7.674097343777246;	0.9926126647756025;
-2212;	0.938;	-1;	4.467043836392839;	0.9786569866069461;
-2212;	0.938;	-1;	6.40568954887052;	0.9894481798646337;
-2212;	0.938;	-1;	4.952736328790883;	0.9825341434872479;
-2212;	0.938;	-1;	2.601754884265226;	0.9407296435642263;
-2212;	0.938;	-1;	13.905895067867585;	0.9977327529299603;
-2212;	0.938;	-1;	6.946079903221745;	0.9910049121358961;
-2212;	0.938;	-1;	17.585921709572688;	0.9985805504704168;
-2212;	0.938;	-1;	4.177097070782172;	0.9757020558546269;
-2212;	0.938;	-1;	17.44192166247161;	0.998557066757152;
-2212;	0.938;	-1;	1.6455340569927206;	0.8687669153851292;
-2212;	0.938;	-1;	7.608001003420672;	0.9924851982552827;
-2212;	0.938;	-1;	1.9086003422403548;	0.8974720730939251;
-2212;	0.938;	-1;	0.7877711992380783;	0.6431208606075763;
-2212;	0.938;	-1;	6.697542778626204;	0.9903347608898249;
-2212;	0.938;	-1;	1.3649309116024884;	0.8241518432876405;
-2212;	0.938;	-1;	15.449063967142127;	0.9981618852162081;
-2212;	0.938;	-1;	11.185714629400662;	0.9965024406402078;
-2212;	0.938;	-1;	10.968725834118429;	0.9963634523621658;
-2212;	0.938;	-1;	2.54352510700089;	0.9382339653072644;
-2212;	0.938;	-1;	1.7381455958523726;	0.8800320821104219;
-2212;	0.938;	-1;	7.884475112528988;	0.992997555168001;
-2212;	0.938;	-1;	1.6253572425279312;	0.8661177881191962;
-2212;	0.938;	-1;	5.009402400894642;	0.9829170439478863;
-2212;	0.938;	-1;	1.4400847316186816;	0.8379261305780127;
-2212;	0.938;	-1;	6.941233632669699;	0.9909925165238264;
-2212;	0.938;	-1;	18.532065171981724;	0.998721518154706;
-2212;	0.938;	-1;	1.3625210254500149;	0.8236842443439004;
-2212;	0.938;	-1;	3.2271915806308185;	0.960260661644105;
-2212;	0.938;	-1;	16.892326978382968;	0.9984618672524042;
-2212;	0.938;	-1;	4.955850517597358;	0.9825555163478119;
-2212;	0.938;	-1;	3.328440908887673;	0.9625094165446119;
-2212;	0.938;	-1;	11.212537650919232;	0.9965190674213783;
-2212;	0.938;	-1;	6.116157028224504;	0.9884431719861073;
-2212;	0.938;	-1;	1.6865781466807281;	0.8739345356450626;
-2212;	0.938;	-1;	7.12014008948876;	0.9914337618851444;
-2212;	0.938;	-1;	2.2347082885379024;	0.922067152848393;
-2212;	0.938;	-1;	22.755707203633577;	0.9991515192426822;
-2212;	0.938;	-1;	1.221689390406338;	0.7931762198174617;
-2212;	0.938;	-1;	2.937205359974001;	0.9526033921539709;
-2212;	0.938;	-1;	4.273629857025758;	0.9767497931540384;
-2212;	0.938;	-1;	1.0812399444591196;	0.7553690321709615;
-2212;	0.938;	-1;	5.74214908255691;	0.9869190395508838;
-2212;	0.938;	-1;	8.352126474700919;	0.9937526352229762;
-2212;	0.938;	-1;	10.76658775226122;	0.9962264004964086;
-2212;	0.938;	-1;	1.8681104211881077;	0.8936710698362524;
-2212;	0.938;	-1;	6.9552373042871105;	0.9910282651632646;
-2212;	0.938;	-1;	12.809709162528097;	0.9973297316803783;
-2212;	0.938;	-1;	4.862031295024745;	0.9818941439865061;
-2212;	0.938;	-1;	16.16194427304641;	0.9983200629190423;
-2212;	0.938;	-1;	24.90025326395372;	0.999291228513159;
-2212;	0.938;	-1;	6.091361542897942;	0.9883505351443674;
-2212;	0.938;	-1;	2.134988440539199;	0.9155354014578652;
-2212;	0.938;	-1;	1.1129666682744817;	0.7646522070912521;
-2212;	0.938;	-1;	8.685844006735845;	0.9942193968729717;
-2212;	0.938;	-1;	6.235712710861927;	0.9888747791611283;
-2212;	0.938;	-1;	1.4748645071327737;	0.8438040204560647;
-2212;	0.938;	-1;	9.801201750124779;	0.9954517303558869;
-2212;	0.938;	-1;	23.182959982808494;	0.999182467397445;
-2212;	0.938;	-1;	4.748008607669114;	0.981038959143739;
-2212;	0.938;	-1;	16.9338112281257;	0.9984693769474675;
-2212;	0.938;	-1;	5.720365410930127;	0.9868211874447412;
-2212;	0.938;	-1;	0.9716550302838967;	0.719456840744749;
-2212;	0.938;	-1;	3.2633318469619357;	0.9610855620621627;
-2212;	0.938;	-1;	3.4474312048645728;	0.9649205652284437;
-2212;	0.938;	-1;	9.141569396415148;	0.9947769850981559;
-2212;	0.938;	-1;	13.643474889407061;	0.9976450079891998;
-2212;	0.938;	-1;	2.9933107542335127;	0.9542445793908076;
-2212;	0.938;	-1;	11.274983792764031;	0.996557320381374;
-2212;	0.938;	-1;	5.533067674872051;	0.9859329226670867;
-2212;	0.938;	-1;	4.83195899945995;	0.9816742512095433;
-2212;	0.938;	-1;	10.590095997917016;	0.9961003136915958;
-2212;	0.938;	-1;	12.541852231623366;	0.9972149367537451;
-2212;	0.938;	-1;	3.5513300354139097;	0.9668436824506111;
-2212;	0.938;	-1;	13.274923716422666;	0.9975129239062964;
-2212;	0.938;	-1;	6.024810467485533;	0.9880963523793088;
-2212;	0.938;	-1;	4.605404207502855;	0.9798822867392776;
-2212;	0.938;	-1;	4.0843808779216575;	0.9746285069226766;
-2212;	0.938;	-1;	2.8934714470899827;	0.9512636371701897;
-2212;	0.938;	-1;	9.851039683104723;	0.9954973251704434;
-2212;	0.938;	-1;	6.358165702394756;	0.9892923860333726;
-2212;	0.938;	-1;	25.508504306044152;	0.9993245930418629;
-2212;	0.938;	-1;	7.793072474213236;	0.9928341044491767;
-2212;	0.938;	-1;	5.741971900403641;	0.9869182480226296;
-2212;	0.938;	-1;	10.01347474108888;	0.9956412759881011;
-2212;	0.938;	-1;	23.138935887481193;	0.9991793573980993;
-2212;	0.938;	-1;	4.852510789193157;	0.9818249548957535;
-2212;	0.938;	-1;	9.970549179265502;	0.9956039121856265;
-2212;	0.938;	-1;	3.8709770777348966;	0.9718741692817958;
-2212;	0.938;	-1;	7.300482882760633;	0.9918466578061695;
-2212;	0.938;	-1;	11.719874780064162;	0.9968125058117179;
-2212;	0.938;	-1;	7.240388566695713;	0.9917124375598835;
-2212;	0.938;	-1;	17.1073502367682;	0.9985002036166739;
-2212;	0.938;	-1;	25.660896258282367;	0.9993325832730865;
-2212;	0.938;	-1;	4.924440129661848;	0.982338148282018;
-2212;	0.938;	-1;	1.7902031730697496;	0.8857756967153695;
-2212;	0.938;	-1;	5.622155715437007;	0.9863661980054014;
-2212;	0.938;	-1;	3.118913718753534;	0.95762950933993;
-2212;	0.938;	-1;	10.529206768752621;	0.9960553476711739;
-2212;	0.938;	-1;	3.9782706911543864;	0.9733114460901727;
-2212;	0.938;	-1;	1.614569829418957;	0.864670821905082;
-2212;	0.938;	-1;	5.335915184540512;	0.9848980784399922;
-2212;	0.938;	-1;	1.274364495006825;	0.8053591691925865;
-2212;	0.938;	-1;	4.074331916894474;	0.9745079506112564;
-2212;	0.938;	-1;	29.168994818171228;	0.9994833504137995;
-2212;	0.938;	-1;	4.8066817629600775;	0.981486336260109;
-2212;	0.938;	-1;	2.1553553900739897;	0.9169317151915037;
-2212;	0.938;	-1;	15.44850971813207;	0.9981617536845419;
-2212;	0.938;	-1;	9.935964944359053;	0.9955734591447202;
-2212;	0.938;	-1;	3.0170515782631226;	0.9549140615393231;
-2212;	0.938;	-1;	11.279640827709231;	0.9965601479104953;
-2212;	0.938;	-1;	1.5424789474378573;	0.8544199522197625;
-2212;	0.938;	-1;	6.291715871748342;	0.9890687298880758;
-2212;	0.938;	-1;	13.0226858367098;	0.9974160226577715;
-2212;	0.938;	-1;	3.5527878417041734;	0.9668695497603411;
-2212;	0.938;	-1;	7.845834885677942;	0.9929291437828689;
-2212;	0.938;	-1;	9.084503541709877;	0.9947116817251296;
-2212;	0.938;	-1;	14.756853765101456;	0.9979859300908953;
-2212;	0.938;	-1;	3.196580606131652;	0.9595417068040627;
-2212;	0.938;	-1;	8.701774961296918;	0.9942403610722819;
-2212;	0.938;	-1;	11.079154837548801;	0.9964351987979034;
-2212;	0.938;	-1;	6.2094666823214375;	0.9887821127182551;
-2212;	0.938;	-1;	12.300138708316464;	0.9971048806644454;
-2212;	0.938;	-1;	5.771995501801664;	0.9870513611123015;
-2212;	0.938;	-1;	4.621776026618879;	0.9800203257406515;
-2212;	0.938;	-1;	8.840675257382774;	0.9944184239382482;
-2212;	0.938;	-1;	4.897102862398951;	0.9821456735604436;
-2212;	0.938;	-1;	3.964575293796928;	0.973134116483435;
-2212;	0.938;	-1;	17.554443895260892;	0.9985754662063949;
-2212;	0.938;	-1;	1.9090760237266717;	0.8975155750718525;
-2212;	0.938;	-1;	6.1032376591019295;	0.9883950423853491;
-2212;	0.938;	-1;	10.63247426337393;	0.9961311581938503;
-2212;	0.938;	-1;	1.5497032822330863;	0.8554947730035796;
-2212;	0.938;	-1;	18.823465252254206;	0.9987607223241418;
-2212;	0.938;	-1;	11.903756705349837;	0.99690976963794;
-2212;	0.938;	-1;	3.603814729160338;	0.967756540633259;
-2212;	0.938;	-1;	15.42519200253274;	0.9981562072332473;
-2212;	0.938;	-1;	15.789096112914633;	0.9982399969265473;
-2212;	0.938;	-1;	9.229304949840088;	0.9948750566441253;
-2212;	0.938;	-1;	5.764237723501521;	0.9870171601740165;
-2212;	0.938;	-1;	9.394158243233345;	0.9950520274033823;
-2212;	0.938;	-1;	7.652315322927918;	0.9925710175432444;
-2212;	0.938;	-1;	4.586630630236645;	0.9797222474365431;
-2212;	0.938;	-1;	6.40910441876718;	0.9894592441011133;
-2212;	0.938;	-1;	6.9114819394993;	0.9909158567851905;
-2212;	0.938;	-1;	21.275817320928688;	0.9990295556640001;
-2212;	0.938;	-1;	0.7280721281219328;	0.613161904413272;
-2212;	0.938;	-1;	9.937051337190375;	0.9955744205616214;
-2212;	0.938;	-1;	11.635901936034921;	0.9967665571132238;
-2212;	0.938;	-1;	0.6627501898151369;	0.577050729459538;
-2212;	0.938;	-1;	28.838802008557565;	0.999471461251682;
-2212;	0.938;	-1;	17.490759013014873;	0.9985650960559797;
-2212;	0.938;	-1;	2.366158795706662;	0.9296188713390503;
-2212;	0.938;	-1;	3.2600743294441923;	0.9610122465553258;
-2212;	0.938;	-1;	17.733119516524155;	0.9986039684789143;
-2212;	0.938;	-1;	2.101092100938224;	0.9131358675119859;
-2212;	0.938;	-1;	3.8218275374126973;	0.9711772872279233;
-2212;	0.938;	-1;	18.642306434833138;	0.998736565490422;
-2212;	0.938;	-1;	24.162083830665786;	0.9992473096325141;
-2212;	0.938;	-1;	14.927580204128263;	0.9980316012389018;
-2212;	0.938;	-1;	19.002553951346254;	0.9987839288912108;
-2212;	0.938;	-1;	1.7304533540737237;	0.8791491401972124;
-2212;	0.938;	-1;	18.23424737470217;	0.9986794978794762;
-2212;	0.938;	-1;	6.693942190089782;	0.9903245109259834;
-2212;	0.938;	-1;	1.656669494855869;	0.8701977287911775;
-2212;	0.938;	-1;	5.488357233319001;	0.9857077068139546;
-2212;	0.938;	-1;	21.539519815533122;	0.9990531384513661;
-2212;	0.938;	-1;	16.69570184010653;	0.9984255107874821;
-2212;	0.938;	-1;	2.1916305184827576;	0.9193378404754701;
-2212;	0.938;	-1;	10.94456130743759;	0.9963474643180796;
-2212;	0.938;	-1;	5.73583666311132;	0.9868907959106211;
-2212;	0.938;	-1;	8.936173343128534;	0.9945361128791008;
-2212;	0.938;	-1;	11.29591628580878;	0.9965700023265972;
-2212;	0.938;	-1;	2.1107874755552727;	0.9138320766071827;
-2212;	0.938;	-1;	2.188236406531296;	0.9191169848371156;
-2212;	0.938;	-1;	35.48148474413262;	0.9996507434620105;
-2212;	0.938;	-1;	1.625961042475068;	0.8661981410297999;
-2212;	0.938;	-1;	4.682783061002292;	0.9805225116104586;
-2212;	0.938;	-1;	10.668660178306178;	0.9961572074986469;
-2212;	0.938;	-1;	8.553817290125503;	0.9940411786320205;
-2212;	0.938;	-1;	2.3668891577344726;	0.9296578254455552;
-2212;	0.938;	-1;	6.748257994397961;	0.9904774287642452;
-2212;	0.938;	-1;	6.201114209842373;	0.9887523812061686;
-2212;	0.938;	-1;	12.33504076241538;	0.997121170412663;
-2212;	0.938;	-1;	6.270242232091595;	0.9889949627953627;
-2212;	0.938;	-1;	6.068732166532974;	0.9882650211622731;
-2212;	0.938;	-1;	3.884631271097844;	0.9720633486219086;
-2212;	0.938;	-1;	0.9163427311186574;	0.6988006705050949;
-2212;	0.938;	-1;	3.915448946290706;	0.9724834722187196;
-2212;	0.938;	-1;	12.81932611434006;	0.9973337206006245;
-2212;	0.938;	-1;	7.890375734473042;	0.993007914914405;
-2212;	0.938;	-1;	4.898487591706648;	0.9821554978905601;
-2212;	0.938;	-1;	4.143789751375424;	0.9753242751340869;
-2212;	0.938;	-1;	4.902792729101344;	0.9821859905565966;
-2212;	0.938;	-1;	14.853116846710726;	0.998011874325687;
-2212;	0.938;	-1;	9.150736791309047;	0.9947873632594892;
-2212;	0.938;	-1;	6.805751423139182;	0.9906353948247716;
-2212;	0.938;	-1;	9.97755269488724;	0.9956100409219013;
-2212;	0.938;	-1;	5.075149923084145;	0.9833458657291849;
-2212;	0.938;	-1;	3.3846371388946555;	0.9636775801165981;
-2212;	0.938;	-1;	10.50507631980958;	0.9960373126073251;
-2212;	0.938;	-1;	21.93787290730731;	0.9990871662811542;
-2212;	0.938;	-1;	2.0027375861415293;	0.9055949980014293;
-2212;	0.938;	-1;	0.8693003063953562;	0.6797370942589674;
-2212;	0.938;	-1;	10.68178458001864;	0.9961665905589694;
-2212;	0.938;	-1;	8.037631173697987;	0.9932592076342073;
-2212;	0.938;	-1;	9.119067905160154;	0.9947513803262322;
-2212;	0.938;	-1;	6.545438837442605;	0.9898872073615591;
-2212;	0.938;	-1;	12.822646189243311;	0.9973350956290851;
-2212;	0.938;	-1;	1.937260042759619;	0.9000469931741729;
-2212;	0.938;	-1;	23.50946860306834;	0.9992049912408387;
-2212;	0.938;	-1;	4.553704397183572;	0.97943696054109;
-2212;	0.938;	-1;	17.182051625988617;	0.9985131874125893;
-2212;	0.938;	-1;	5.912336170937847;	0.9876475796931273;
-2212;	0.938;	-1;	4.414299792408304;	0.9781605947091304;
-2212;	0.938;	-1;	6.5609737726941875;	0.9899343206005644;
-2212;	0.938;	-1;	5.072817412897985;	0.9833309277768529;
-2212;	0.938;	-1;	2.9716140984384225;	0.9536199282591358;
-2212;	0.938;	-1;	1.1871114090404489;	0.7846233544777063;
-2212;	0.938;	-1;	1.2309146780524636;	0.79538180136836;
-2212;	0.938;	-1;	18.365628054060686;	0.9986982862967083;
-2212;	0.938;	-1;	0.3932098076821202;	0.3866054040045737;
-2212;	0.938;	-1;	2.971214621577008;	0.9536083104115634;
-2212;	0.938;	-1;	16.35950712158056;	0.9983602937393941;
-2212;	0.938;	-1;	4.803153644589876;	0.9814598801314367;
-2212;	0.938;	-1;	0.42247412894088554;	0.410667085546367;
-2212;	0.938;	-1;	15.806175039464671;	0.998243788309062;
-2212;	0.938;	-1;	15.955970301684225;	0.9982765234930409;
-2212;	0.938;	-1;	3.087541144759969;	0.9568193352277048;
-2212;	0.938;	-1;	14.51329507862615;	0.997917976324322;
-2212;	0.938;	-1;	2.4075101741342655;	0.9317762107015611;
-2212;	0.938;	-1;	0.949308987016514;	0.7113310815323005;
-2212;	0.938;	-1;	3.3687379614959663;	0.963352576616612;
-2212;	0.938;	-1;	5.975779237494722;	0.987903756901282;
-2212;	0.938;	-1;	5.530010394653341;	0.9859176914331634;
-2212;	0.938;	-1;	13.277331186360081;	0.9975138223864692;
-2212;	0.938;	-1;	6.872434603729617;	0.9908137582889642;
-2212;	0.938;	-1;	18.953598786527586;	0.9987776503375444;
-2212;	0.938;	-1;	12.922266251662554;	0.9973758647320721;
-2212;	0.938;	-1;	4.589362109507158;	0.9797456497577897;
-2212;	0.938;	-1;	5.776473238142543;	0.9870710405799449;
-2212;	0.938;	-1;	9.893413618855918;	0.9955355555348601;
-2212;	0.938;	-1;	4.885818553676446;	0.9820653134539938;
-2212;	0.938;	-1;	4.60868999530333;	0.9799101042047147;
-2212;	0.938;	-1;	20.531381494105947;	0.9989580182023006;
-2212;	0.938;	-1;	11.99475102825715;	0.9969562648401689;
-2212;	0.938;	-1;	2.415186663667221;	0.932166150937659;
-2212;	0.938;	-1;	11.332343161133977;	0.9965919053533645;
-2212;	0.938;	-1;	17.843220426307496;	0.9986211081362675;
-2212;	0.938;	-1;	25.024282247986136;	0.9992982295586866;
-2212;	0.938;	-1;	5.555809780430931;	0.9860454566508368;
-2212;	0.938;	-1;	4.749665215547408;	0.9810518099671998;
-2212;	0.938;	-1;	10.78668043992998;	0.9962403666986072;
-2212;	0.938;	-1;	14.705063471751165;	0.9979717614657644;
-2212;	0.938;	-1;	0.8424187463404942;	0.6681837869040352;
-2212;	0.938;	-1;	7.3280410295589915;	0.9919071251029521;
-2212;	0.938;	-1;	1.955953485120748;	0.9016772445138663;
-2212;	0.938;	-1;	6.804293398644417;	0.9906314373263704;
-2212;	0.938;	-1;	7.221561843813635;	0.9916697087818369;
-2212;	0.938;	-1;	1.3887356569713971;	0.8286816625594162;
-2212;	0.938;	-1;	12.092974038625611;	0.997005287440341;
-2212;	0.938;	-1;	10.970689803869444;	0.9963647471824989;
-2212;	0.938;	-1;	10.993058478358058;	0.9963794459902849;
-2212;	0.938;	-1;	3.0161651211460554;	0.9548893225115144;
-2212;	0.938;	-1;	10.3842652702052;	0.9959451353775323;
-2212;	0.938;	-1;	11.799303412452831;	0.9968550739326824;
-2212;	0.938;	-1;	6.698276357240777;	0.99033684721474;
-2212;	0.938;	-1;	2.3718290902541863;	0.9299204820778808;
-2212;	0.938;	-1;	1.3888351172020421;	0.8287002546200379;
-2212;	0.938;	-1;	2.6397150815231933;	0.9422783757107103;
-2212;	0.938;	-1;	8.90083457657258;	0.9944929989229075;
-2212;	0.938;	-1;	3.313829371305801;	0.9621966290529439;
-2212;	0.938;	-1;	4.821067268812684;	0.9815936295201505;
-2212;	0.938;	-1;	13.745974456563637;	0.9976798762933627;
-2212;	0.938;	-1;	7.365877894343484;	0.9919890602970776;
-2212;	0.938;	-1;	3.884784302904114;	0.9720654582088685;
