# hega-rs ver.0.2.9 particle compilation : Particles([-2212]); total-items=46939
#	 sourceUrQmdF19 in Lab: false
id;	mass;	charge;	p;	beta;
-2212;	0.938;	-1;	19.375837788800975;	0.9988302524120005;
-2212;	0.938;	-1;	6.0107214658228845;	0.9880414813740112;
-2212;	0.938;	-1;	11.255895934036571;	0.9965456947030306;
-2212;	0.938;	-1;	2.7132230960012285;	0.945114416097016;
-2212;	0.938;	-1;	17.72199363379262;	0.9986022187437428;
-2212;	0.938;	-1;	14.21901486097409;	0.9978311874401464;
-2212;	0.938;	-1;	13.340276568476119;	0.9975371424285195;
-2212;	0.938;	-1;	4.772537362349717;	0.9812279216291383;
-2212;	0.938;	-1;	2.762592489293707;	0.9469065261329617;
-2212;	0.938;	-1;	2.589423095085274;	0.9402135055390541;
-2212;	0.938;	-1;	5.38808848711099;	0.9851826921261337;
-2212;	0.938;	-1;	0.7725206450904726;	0.6357317986966229;
-2212;	0.938;	-1;	2.565439606063842;	0.939190810999145;
-2212;	0.938;	-1;	7.941197210600147;	0.9930962017064581;
-2212;	0.938;	-1;	2.954698223403913;	0.9531242146755001;
-2212;	0.938;	-1;	4.680069908256606;	0.9805005783343635;
-2212;	0.938;	-1;	8.62170393087042;	0.9941338269665065;
-2212;	0.938;	-1;	19.753375793884448;	0.9988744641658074;
-2212;	0.938;	-1;	3.070160420285559;	0.9563606740157231;
-2212;	0.938;	-1;	8.627248136127534;	0.9941412980976244;
-2212;	0.938;	-1;	4.610508674921239;	0.979925476591468;
-2212;	0.938;	-1;	9.284543016923342;	0.9949353954797947;
-2212;	0.938;	-1;	4.253283061516715;	0.9765346004269273;
-2212;	0.938;	-1;	1.1970464156685823;	0.7871279245061769;
-2212;	0.938;	-1;	10.137420585595134;	0.9957465339603313;
-2212;	0.938;	-1;	7.682869587129929;	0.9926293388083486;
-2212;	0.938;	-1;	4.984531510108837;	0.9827505405126076;
-2212;	0.938;	-1;	10.741956479013728;	0.9962091733442816;
-2212;	0.938;	-1;	5.3957623756960436;	0.9852238798249712;
-2212;	0.938;	-1;	3.363389746973877;	0.963242288378597;
-2212;	0.938;	-1;	6.890969237442655;	0.990862433940761;
-2212;	0.938;	-1;	4.612423634944648;	0.979941643919264;
-2212;	0.938;	-1;	11.056411908071786;	0.9964205969210066;
-2212;	0.938;	-1;	2.4364045491808213;	0.9332273158033367;
-2212;	0.938;	-1;	9.82872738613194;	0.9954769974728843;
-2212;	0.938;	-1;	1.6108097763413904;	0.8641613540809503;
-2212;	0.938;	-1;	14.137152058030082;	0.9978060800384667;
-2212;	0.938;	-1;	8.635006053904132;	0.9941517284665627;
-2212;	0.938;	-1;	5.703351035957019;	0.9867439983790417;
-2212;	0.938;	-1;	5.135419830571012;	0.9837250467161476;
-2212;	0.938;	-1;	7.357450077753705;	0.991970917602118;
-2212;	0.938;	-1;	9.042592011039147;	0.9946629391029266;
-2212;	0.938;	-1;	5.997171840940111;	0.9879883545216371;
-2212;	0.938;	-1;	13.686469000046177;	0.997659728682907;
-2212;	0.938;	-1;	8.877011388665935;	0.9944636463858175;
-2212;	0.938;	-1;	4.822957286123215;	0.9816076573684187;
-2212;	0.938;	-1;	5.9010248701076495;	0.9876010571008125;
-2212;	0.938;	-1;	3.5963109620170504;	0.967628317097674;
-2212;	0.938;	-1;	3.3006693553564252;	0.9619116170156775;
-2212;	0.938;	-1;	4.188953869732155;	0.9758344727537451;
-2212;	0.938;	-1;	19.644491028789854;	0.9988619737792468;
-2212;	0.938;	-1;	10.641863611545583;	0.9961379426826609;
-2212;	0.938;	-1;	7.282920665804207;	0.9918077705195157;
-2212;	0.938;	-1;	4.420678356803738;	0.9782215306740271;
-2212;	0.938;	-1;	1.831798245105066;	0.8900903084729076;
-2212;	0.938;	-1;	11.315035437642429;	0.9965815246309268;
-2212;	0.938;	-1;	5.783465737263428;	0.9871016832942424;
-2212;	0.938;	-1;	3.038931286114413;	0.9555184269751602;
-2212;	0.938;	-1;	17.483805181038925;	0.998563956878587;
-2212;	0.938;	-1;	6.337060951503624;	0.9892220974757884;
-2212;	0.938;	-1;	4.847747828515113;	0.9817901931111751;
-2212;	0.938;	-1;	3.5059028636955984;	0.9660224630569518;
-2212;	0.938;	-1;	3.371917880255686;	0.9634179205683713;
-2212;	0.938;	-1;	7.16447012904018;	0.9915381032786098;
-2212;	0.938;	-1;	1.979882709940162;	0.9037094376075712;
-2212;	0.938;	-1;	9.892335759895433;	0.9955345891062333;
-2212;	0.938;	-1;	9.471463156097732;	0.995131880845634;
-2212;	0.938;	-1;	4.465011577284655;	0.9786381718098305;
-2212;	0.938;	-1;	9.793881723006512;	0.9954449753875401;
-2212;	0.938;	-1;	10.573422297808785;	0.9960880769493309;
-2212;	0.938;	-1;	3.7481439384293926;	0.9700837649781963;
-2212;	0.938;	-1;	7.889504404848;	0.9930063865596443;
-2212;	0.938;	-1;	18.023834682089408;	0.9986485493098458;
-2212;	0.938;	-1;	4.529293661047052;	0.9792215924532147;
-2212;	0.938;	-1;	3.265211356239133;	0.961127771165931;
-2212;	0.938;	-1;	14.936243086030704;	0.9980338771551341;
-2212;	0.938;	-1;	6.934007307495789;	0.9909739858699979;
-2212;	0.938;	-1;	0.8579262794115821;	0.6749089952852448;
-2212;	0.938;	-1;	6.136113727650507;	0.9885169353404015;
-2212;	0.938;	-1;	4.4176075215247455;	0.9781922257707923;
-2212;	0.938;	-1;	2.821589928714128;	0.9489382483868005;
-2212;	0.938;	-1;	7.181761826382507;	0.9915782893574495;
-2212;	0.938;	-1;	21.5047578408739;	0.9990500791788369;
-2212;	0.938;	-1;	4.678762261485403;	0.9804899941431013;
-2212;	0.938;	-1;	5.8338676797906555;	0.9873193887241608;
-2212;	0.938;	-1;	10.648092481979493;	0.9961424336730197;
-2212;	0.938;	-1;	3.2086744141423886;	0.9598280180901718;
-2212;	0.938;	-1;	2.2822322774536796;	0.9249265584158693;
-2212;	0.938;	-1;	13.129005715281261;	0.9974575449457903;
-2212;	0.938;	-1;	3.4038805509153813;	0.9640652991849792;
-2212;	0.938;	-1;	9.318307567617536;	0.9949717559472178;
-2212;	0.938;	-1;	2.393980611554947;	0.9310810157311958;
-2212;	0.938;	-1;	2.7508817087117725;	0.9464892307724705;
-2212;	0.938;	-1;	3.955763621839183;	0.9730190987363001;
-2212;	0.938;	-1;	5.358273817789923;	0.9850210363123096;
-2212;	0.938;	-1;	1.9588396936727621;	0.9019255750290486;
-2212;	0.938;	-1;	3.370514249947625;	0.9633890986183927;
-2212;	0.938;	-1;	16.156105554486082;	0.9983188515222982;
-2212;	0.938;	-1;	4.952239425158077;	0.9825307296070411;
-2212;	0.938;	-1;	3.5438865636135986;	0.9667111400986107;
-2212;	0.938;	-1;	9.35333723329406;	0.995009067529706;
-2212;	0.938;	-1;	15.368946547527093;	0.9981427247914602;
-2212;	0.938;	-1;	1.3033314654520394;	0.8116520472598253;
-2212;	0.938;	-1;	5.33620433484925;	0.9848996781535008;
-2212;	0.938;	-1;	5.833779627278099;	0.9873190131806275;
-2212;	0.938;	-1;	8.873813676616384;	0.9944596886795768;
-2212;	0.938;	-1;	4.459323255805303;	0.9785853778921381;
-2212;	0.938;	-1;	2.131317586152634;	0.9152801599909148;
-2212;	0.938;	-1;	4.392467165443129;	0.9779500968094818;
-2212;	0.938;	-1;	9.013459894923203;	0.994628661777066;
-2212;	0.938;	-1;	9.994933788406705;	0.9956251958796483;
-2212;	0.938;	-1;	5.028052211090991;	0.9830403358634587;
-2212;	0.938;	-1;	12.286859312503907;	0.9970986465299514;
-2212;	0.938;	-1;	4.128658340322707;	0.9751497707347702;
-2212;	0.938;	-1;	10.675022981544348;	0.9961617607619034;
-2212;	0.938;	-1;	8.328910418099717;	0.9937180867462886;
-2212;	0.938;	-1;	8.15446607030258;	0.9934491039271882;
-2212;	0.938;	-1;	6.240997443736858;	0.9888932997462626;
-2212;	0.938;	-1;	18.96073197365555;	0.9987785681969731;
-2212;	0.938;	-1;	1.1028617841348027;	0.761745863530567;
-2212;	0.938;	-1;	16.597500076476486;	0.9984068688667029;
-2212;	0.938;	-1;	1.4899793176416913;	0.8462674426770741;
-2212;	0.938;	-1;	2.3352254511359285;	0.9279399901634847;
-2212;	0.938;	-1;	10.779825779630437;	0.9962356108108252;
-2212;	0.938;	-1;	1.4428730229389557;	0.8384084245356734;
-2212;	0.938;	-1;	9.178834841896505;	0.9948189808253844;
-2212;	0.938;	-1;	5.993142248717696;	0.9879724869599104;
-2212;	0.938;	-1;	11.876031010887518;	0.9968953911400545;
-2212;	0.938;	-1;	3.002244068594859;	0.9544981940126804;
-2212;	0.938;	-1;	5.177284110793322;	0.983980920954316;
-2212;	0.938;	-1;	3.348431751618211;	0.962931225355342;
-2212;	0.938;	-1;	10.71444532682719;	0.9961897924359909;
-2212;	0.938;	-1;	6.225219849808438;	0.9888378696620642;
-2212;	0.938;	-1;	11.234207597413892;	0.9965324136863367;
-2212;	0.938;	-1;	14.258046423550633;	0.9978430071458102;
-2212;	0.938;	-1;	12.121818664608707;	0.9970194591154022;
-2212;	0.938;	-1;	2.3723343135184045;	0.9299472648976697;
-2212;	0.938;	-1;	5.542294871464347;	0.9859787436675552;
-2212;	0.938;	-1;	8.102873648279424;	0.9933662478405207;
-2212;	0.938;	-1;	1.848429779157975;	0.89175118746701;
-2212;	0.938;	-1;	21.801414788764628;	0.999075719297691;
-2212;	0.938;	-1;	16.326225414378094;	0.9983536182203895;
-2212;	0.938;	-1;	6.839337072735486;	0.9907258694149553;
-2212;	0.938;	-1;	13.87792758670368;	0.9977236367972486;
-2212;	0.938;	-1;	7.1463511884947275;	0.9914956866121433;
-2212;	0.938;	-1;	1.3499413365880015;	0.8212158207201042;
-2212;	0.938;	-1;	3.501709285596964;	0.9659451451527946;
-2212;	0.938;	-1;	2.7301136928027376;	0.9457373411072632;
-2212;	0.938;	-1;	11.410313545957841;	0.9966380896376312;
-2212;	0.938;	-1;	1.9314578312831476;	0.8995331701919477;
-2212;	0.938;	-1;	1.4274691517132692;	0.8357192250382979;
-2212;	0.938;	-1;	7.115192810550955;	0.9914219982196808;
-2212;	0.938;	-1;	3.630457244153965;	0.9682058017677234;
-2212;	0.938;	-1;	15.088414944961084;	0.998073221257585;
-2212;	0.938;	-1;	4.167756021890437;	0.975596976400333;
-2212;	0.938;	-1;	17.59929653272181;	0.9985827025275794;
-2212;	0.938;	-1;	5.142523270091444;	0.9837688893219487;
-2212;	0.938;	-1;	14.599349509765426;	0.9979423730745324;
-2212;	0.938;	-1;	8.127976551603481;	0.9934067569457268;
-2212;	0.938;	-1;	1.1996297671723555;	0.7877728678531088;
-2212;	0.938;	-1;	5.627746770520951;	0.9863927242296581;
-2212;	0.938;	-1;	6.312600348205181;	0.9891397677646453;
-2212;	0.938;	-1;	3.237646542148511;	0.9605019178354756;
-2212;	0.938;	-1;	3.2300605538412124;	0.9603270805266785;
-2212;	0.938;	-1;	25.15185404134504;	0.9993053229557108;
-2212;	0.938;	-1;	6.040783385042933;	0.9881581076359551;
-2212;	0.938;	-1;	8.061744926941872;	0.9932990687295349;
-2212;	0.938;	-1;	5.074477270439686;	0.9833415599447218;
-2212;	0.938;	-1;	10.414677129582557;	0.9959686391922761;
-2212;	0.938;	-1;	0.701582288009753;	0.5989516898541886;
-2212;	0.938;	-1;	2.3330474540810355;	0.9278196087088578;
-2212;	0.938;	-1;	2.4397822592313436;	0.9333940236824306;
-2212;	0.938;	-1;	14.502293531837022;	0.9979148261262234;
-2212;	0.938;	-1;	6.985203378611391;	0.9911040544747626;
-2212;	0.938;	-1;	4.860943043637607;	0.9818862550899535;
-2212;	0.938;	-1;	13.101159316953474;	0.9974467669297692;
-2212;	0.938;	-1;	11.280614930210142;	0.9965607388992284;
-2212;	0.938;	-1;	2.9371662594945147;	0.9526022185297486;
-2212;	0.938;	-1;	5.194560295528776;	0.9840847710058284;
-2212;	0.938;	-1;	9.545291662320958;	0.9952063564929294;
-2212;	0.938;	-1;	4.61715286282369;	0.9799814883788347;
-2212;	0.938;	-1;	3.4859785306912037;	0.9656527909515694;
-2212;	0.938;	-1;	2.852866878103498;	0.9499695720019926;
-2212;	0.938;	-1;	11.922882449711983;	0.9969196301667589;
-2212;	0.938;	-1;	2.80512366444583;	0.9483827713017713;
-2212;	0.938;	-1;	5.8998072499681085;	0.987596033548557;
-2212;	0.938;	-1;	0.7925108558461519;	0.6453813861028089;
-2212;	0.938;	-1;	4.29047164830861;	0.9769257107108981;
-2212;	0.938;	-1;	9.342066447140963;	0.9949971078669543;
-2212;	0.938;	-1;	5.758377683876381;	0.9869912362797775;
-2212;	0.938;	-1;	5.409304671467641;	0.9852961500650969;
-2212;	0.938;	-1;	4.499220122713824;	0.9789516293874049;
-2212;	0.938;	-1;	2.521581599518247;	0.9372537878963203;
-2212;	0.938;	-1;	7.3571025391166724;	0.9919701681327312;
-2212;	0.938;	-1;	1.2476083820278903;	0.7992940906105618;
-2212;	0.938;	-1;	4.236119755715718;	0.9763507735559309;
-2212;	0.938;	-1;	1.9835107563387928;	0.9040123188654083;
-2212;	0.938;	-1;	8.73314497107783;	0.9942813111053026;
-2212;	0.938;	-1;	8.828360881481002;	0.9944029725580505;
-2212;	0.938;	-1;	12.549021106061703;	0.9972181046267904;
-2212;	0.938;	-1;	8.650024353285314;	0.9941718415117129;
-2212;	0.938;	-1;	13.324195929239895;	0.9975312161282182;
-2212;	0.938;	-1;	2.168042205163451;	0.9177848093457581;
-2212;	0.938;	-1;	4.9910820560628935;	0.9827946278410009;
-2212;	0.938;	-1;	5.536561014859246;	0.9859502963156025;
-2212;	0.938;	-1;	5.977176341085914;	0.9879093088563172;
-2212;	0.938;	-1;	8.577374119603562;	0.9940735742149039;
-2212;	0.938;	-1;	17.80033069399063;	0.9986144690967464;
-2212;	0.938;	-1;	1.4732141894432729;	0.8435317748851455;
-2212;	0.938;	-1;	2.818452191703099;	0.9488330747042166;
-2212;	0.938;	-1;	0.5276572312411628;	0.4902839895446568;
-2212;	0.938;	-1;	5.213750623488239;	0.9841989571370251;
-2212;	0.938;	-1;	0.7729686831742215;	0.6359514124004191;
-2212;	0.938;	-1;	1.0795606265184925;	0.7548645714428164;
-2212;	0.938;	-1;	41.6309911948977;	0.9997462670539068;
-2212;	0.938;	-1;	2.823564178733016;	0.9490042614195613;
-2212;	0.938;	-1;	4.18064545666934;	0.9757417967724489;
-2212;	0.938;	-1;	11.419161487565363;	0.9966432712640378;
-2212;	0.938;	-1;	4.022489762336755;	0.9738723245657994;
-2212;	0.938;	-1;	2.4642767210740053;	0.9345851118327231;
-2212;	0.938;	-1;	16.71141238683987;	0.9984284628068478;
-2212;	0.938;	-1;	5.566046522668761;	0.9860956735986923;
-2212;	0.938;	-1;	16.488462715814897;	0.9983857797681128;
-2212;	0.938;	-1;	9.227905170390352;	0.9948735136590334;
-2212;	0.938;	-1;	9.858068717458659;	0.9955037006810135;
-2212;	0.938;	-1;	4.725075045311449;	0.9808597179256725;
-2212;	0.938;	-1;	4.3079178990965;	0.9771058692040473;
-2212;	0.938;	-1;	2.2450735236568535;	0.9227040162652012;
-2212;	0.938;	-1;	6.323042077623713;	0.989175027002376;
-2212;	0.938;	-1;	10.552584558465002;	0.9960727032624537;
-2212;	0.938;	-1;	0.9254728703927523;	0.7023374115141435;
-2212;	0.938;	-1;	1.3063055667898877;	0.8122826092192268;
-2212;	0.938;	-1;	2.892594968328501;	0.9512362232748138;
-2212;	0.938;	-1;	0.826217384179545;	0.6609783140382453;
-2212;	0.938;	-1;	5.280097147567079;	0.9845844781903279;
-2212;	0.938;	-1;	3.999211642647131;	0.9735792612886809;
-2212;	0.938;	-1;	8.814384386833376;	0.9943853580027913;
-2212;	0.938;	-1;	7.385037168775795;	0.9920300775795997;
-2212;	0.938;	-1;	9.14229215640941;	0.9947778044373343;
-2212;	0.938;	-1;	7.535258398177066;	0.9923410783450135;
-2212;	0.938;	-1;	3.4710552042544123;	0.9653720107240535;
-2212;	0.938;	-1;	12.799536202118926;	0.9973255024012662;
-2212;	0.938;	-1;	18.238631456564413;	0.9986801313742197;
-2212;	0.938;	-1;	5.5497695978186705;	0.9860156993540233;
-2212;	0.938;	-1;	5.541228286651976;	0.9859734585246737;
-2212;	0.938;	-1;	27.471809717893034;	0.9994175996693712;
-2212;	0.938;	-1;	10.6078644577774;	0.9961132909079184;
-2212;	0.938;	-1;	18.451079189375367;	0.9987102921793244;
-2212;	0.938;	-1;	2.131825259496894;	0.9153155253195764;
-2212;	0.938;	-1;	4.648200099705261;	0.9802401714544604;
-2212;	0.938;	-1;	13.795919334906573;	0.9976965869159377;
-2212;	0.938;	-1;	3.826610725802273;	0.9712462217838315;
-2212;	0.938;	-1;	3.6505784524443867;	0.968539001050706;
-2212;	0.938;	-1;	11.637460674939744;	0.9967674190443673;
-2212;	0.938;	-1;	10.834612793736113;	0.9962733730619137;
-2212;	0.938;	-1;	7.865547878702666;	0.9929641692652353;
-2212;	0.938;	-1;	4.643195706946779;	0.9801988120361822;
-2212;	0.938;	-1;	11.688745567827755;	0.9967955871014661;
-2212;	0.938;	-1;	3.8739356698140974;	0.9719153210967424;
-2212;	0.938;	-1;	17.79651060698634;	0.9986138754505132;
-2212;	0.938;	-1;	0.9528216343943918;	0.7126277045319519;
-2212;	0.938;	-1;	32.15296101452008;	0.9995747379474139;
-2212;	0.938;	-1;	1.902900429265809;	0.8969487611544875;
-2212;	0.938;	-1;	1.6600788040843997;	0.8706314432062795;
-2212;	0.938;	-1;	1.3014474492887718;	0.8112511289137345;
-2212;	0.938;	-1;	4.88086412587829;	0.9820298610445304;
-2212;	0.938;	-1;	10.981299109190468;	0.9963717298412058;
-2212;	0.938;	-1;	1.6044287497265186;	0.8632906355244082;
-2212;	0.938;	-1;	5.511976282735713;	0.9858273445105391;
-2212;	0.938;	-1;	10.202777212280193;	0.9958005111745232;
-2212;	0.938;	-1;	3.2379098536015483;	0.960507966130346;
-2212;	0.938;	-1;	13.967126833345361;	0.9977525217188601;
-2212;	0.938;	-1;	11.871087077353614;	0.9968928167006662;
-2212;	0.938;	-1;	14.94125071189119;	0.9980351909627471;
-2212;	0.938;	-1;	16.927152448399383;	0.9984681752479992;
-2212;	0.938;	-1;	3.2216687520949447;	0.9601323431357818;
-2212;	0.938;	-1;	14.976784986062162;	0.9980444761087066;
-2212;	0.938;	-1;	8.890625574276312;	0.9944804489888469;
-2212;	0.938;	-1;	5.358151099176376;	0.9850203655133193;
-2212;	0.938;	-1;	3.304570508311178;	0.9619964346417665;
-2212;	0.938;	-1;	1.6141644761377323;	0.8646160265716675;
-2212;	0.938;	-1;	8.372289896285245;	0.9937824109683536;
-2212;	0.938;	-1;	6.141721758523745;	0.9885375372145621;
-2212;	0.938;	-1;	5.430550607065181;	0.9854084757375495;
-2212;	0.938;	-1;	8.286021350267571;	0.9936535065117218;
-2212;	0.938;	-1;	8.576109611122343;	0.9940718419477851;
-2212;	0.938;	-1;	11.65977331834929;	0.9967797195776668;
-2212;	0.938;	-1;	18.926107451979924;	0.9987741032143652;
-2212;	0.938;	-1;	10.820264144852517;	0.9962635381826586;
-2212;	0.938;	-1;	5.697128591750146;	0.9867156007358765;
-2212;	0.938;	-1;	7.447632191824192;	0.992161919669607;
-2212;	0.938;	-1;	2.872017302198056;	0.9505860752317845;
-2212;	0.938;	-1;	25.134423810218948;	0.9993043601372327;
-2212;	0.938;	-1;	4.169692615053177;	0.9756188167964527;
-2212;	0.938;	-1;	2.7892272397307463;	0.9478381059667943;
-2212;	0.938;	-1;	1.2549276219818417;	0.8009779996173993;
-2212;	0.938;	-1;	0.6270968000889177;	0.5557817492928334;
-2212;	0.938;	-1;	1.5749144273505782;	0.8591607590880859;
-2212;	0.938;	-1;	16.406708490078138;	0.998369691864784;
-2212;	0.938;	-1;	23.332057163158506;	0.9991928698479705;
-2212;	0.938;	-1;	14.668880933122445;	0.9979617739506634;
-2212;	0.938;	-1;	3.4869552554807752;	0.9656710507755085;
-2212;	0.938;	-1;	12.822107122630038;	0.9973348724437362;
-2212;	0.938;	-1;	13.830776521533599;	0.9977081428629929;
-2212;	0.938;	-1;	11.154032271096943;	0.9964826480639147;
-2212;	0.938;	-1;	4.6500878730819695;	0.9802557398700031;
-2212;	0.938;	-1;	4.890459099481151;	0.9820984256070922;
-2212;	0.938;	-1;	15.793997431481746;	0.9982410862333791;
-2212;	0.938;	-1;	4.649064255942694;	0.9802473003890205;
-2212;	0.938;	-1;	1.313641817967516;	0.8138259320507341;
-2212;	0.938;	-1;	11.727583492281136;	0.9968166748264885;
-2212;	0.938;	-1;	4.272456998441437;	0.976737468316942;
-2212;	0.938;	-1;	0.9586483221040967;	0.7147625147231202;
-2212;	0.938;	-1;	1.0195049679538397;	0.7359110754048219;
-2212;	0.938;	-1;	12.049218133134657;	0.9969835962544491;
-2212;	0.938;	-1;	5.476571813486426;	0.9856474468485622;
-2212;	0.938;	-1;	2.274303299009391;	0.924460109208259;
-2212;	0.938;	-1;	10.879277270313503;	0.996303740217147;
-2212;	0.938;	-1;	0.6230916297311335;	0.5533212653152195;
-2212;	0.938;	-1;	7.40381626826929;	0.9920699772246605;
-2212;	0.938;	-1;	0.921226097712174;	0.7006987608266194;
-2212;	0.938;	-1;	8.741948189562782;	0.9942927244825595;
-2212;	0.938;	-1;	7.135219556512399;	0.9914694696500125;
-2212;	0.938;	-1;	2.632006329273735;	0.9419686710264619;
-2212;	0.938;	-1;	2.6090878106361237;	0.941033491071744;
-2212;	0.938;	-1;	0.6208923044989365;	0.551963966949168;
-2212;	0.938;	-1;	1.3978397658415647;	0.8303721833907813;
-2212;	0.938;	-1;	14.72038708549517;	0.9979759691703005;
-2212;	0.938;	-1;	15.91432799303285;	0.998267515661494;
-2212;	0.938;	-1;	12.404015707270165;	0.9971529617621113;
-2212;	0.938;	-1;	11.13978332948608;	0.9964736917609016;
-2212;	0.938;	-1;	8.299173403941744;	0.993673415354461;
-2212;	0.938;	-1;	11.059967991441026;	0.9964228859699648;
-2212;	0.938;	-1;	6.828767972337617;	0.9906975391155708;
-2212;	0.938;	-1;	4.26389874029394;	0.9766472410576162;
-2212;	0.938;	-1;	8.040661277914461;	0.9932642359736301;
-2212;	0.938;	-1;	12.4266951053645;	0.9971633001437816;
-2212;	0.938;	-1;	1.8990776100702151;	0.8965956610221665;
-2212;	0.938;	-1;	1.2611826259650107;	0.8024021585723488;
-2212;	0.938;	-1;	0.872491444378591;	0.6810760311730228;
-2212;	0.938;	-1;	19.62054265625847;	0.9988591987427496;
-2212;	0.938;	-1;	15.310175889318712;	0.998128478584572;
-2212;	0.938;	-1;	9.607069938945848;	0.9952673737744712;
-2212;	0.938;	-1;	13.925049883370615;	0.9977389650084606;
-2212;	0.938;	-1;	12.864380749312188;	0.997352290020529;
-2212;	0.938;	-1;	14.53525431352331;	0.9979242428762677;
-2212;	0.938;	-1;	4.673883627260739;	0.9804504307167955;
-2212;	0.938;	-1;	4.512237262030245;	0.9790691163851645;
-2212;	0.938;	-1;	11.431178850415078;	0.9966502898700518;
-2212;	0.938;	-1;	1.400193523664697;	0.8308055522316262;
-2212;	0.938;	-1;	5.860400994721266;	0.9874318025188332;
-2212;	0.938;	-1;	4.139881322235457;	0.9752793750997667;
-2212;	0.938;	-1;	31.289527501759128;	0.99955095995673;
-2212;	0.938;	-1;	7.378071455591415;	0.9920152013541927;
-2212;	0.938;	-1;	7.136681308263737;	0.9914729192134629;
-2212;	0.938;	-1;	3.713411275081848;	0.9695469413792362;
-2212;	0.938;	-1;	6.534007762101986;	0.9898523295289577;
-2212;	0.938;	-1;	29.153190707035414;	0.9994827905392071;
-2212;	0.938;	-1;	33.195006247344374;	0.999601002488072;
-2212;	0.938;	-1;	4.166848543166406;	0.9755867321160093;
-2212;	0.938;	-1;	6.18377293377797;	0.9886902765779483;
-2212;	0.938;	-1;	11.119135241045726;	0.9964606524972123;
-2212;	0.938;	-1;	13.217048605106703;	0.9974911773665958;
-2212;	0.938;	-1;	8.397025945403588;	0.9938186502455785;
-2212;	0.938;	-1;	4.2308866863992;	0.9762943003094243;
-2212;	0.938;	-1;	8.086844677402553;	0.9933401865819921;
-2212;	0.938;	-1;	7.7979885140211005;	0.9928430399737582;
-2212;	0.938;	-1;	1.3724756143669732;	0.8256049436530771;
-2212;	0.938;	-1;	10.970219677178587;	0.9963644372967869;
-2212;	0.938;	-1;	7.5603777806842425;	0.9923913089778345;
-2212;	0.938;	-1;	1.3813743563623728;	0.827297969767926;
-2212;	0.938;	-1;	8.614167010565328;	0.9941236476659703;
-2212;	0.938;	-1;	11.25691708995767;	0.996546318137042;
-2212;	0.938;	-1;	2.0147164220580054;	0.9065623013802899;
-2212;	0.938;	-1;	3.694341151016376;	0.9692461260754381;
-2212;	0.938;	-1;	2.1704288814990003;	0.917943889070142;
-2212;	0.938;	-1;	1.1018116930551245;	0.7614411724926886;
-2212;	0.938;	-1;	8.132295712963776;	0.9934136895688236;
-2212;	0.938;	-1;	4.42625405663717;	0.9782745903082616;
-2212;	0.938;	-1;	4.137699787031558;	0.9752542609800855;
-2212;	0.938;	-1;	0.7100376618257654;	0.6035506685386023;
-2212;	0.938;	-1;	2.8998518481794893;	0.9514625213658467;
-2212;	0.938;	-1;	8.353858440858343;	0.9937552012154726;
-2212;	0.938;	-1;	1.1342310389515005;	0.7706191858520802;
-2212;	0.938;	-1;	23.526640682351058;	0.9992061499889304;
-2212;	0.938;	-1;	9.013632633167454;	0.9946288659932444;
-2212;	0.938;	-1;	5.441561431105965;	0.9854661871429912;
-2212;	0.938;	-1;	5.159595611579264;	0.9838735443303598;
-2212;	0.938;	-1;	8.927784251736878;	0.9945259238514205;
-2212;	0.938;	-1;	14.799102984577681;	0.997997378938918;
-2212;	0.938;	-1;	12.874615293612662;	0.9973564812168775;
-2212;	0.938;	-1;	9.397695065142305;	0.9950557234703571;
-2212;	0.938;	-1;	2.119267447663225;	0.9144344752986212;
-2212;	0.938;	-1;	7.070674055532329;	0.9913150471916921;
-2212;	0.938;	-1;	2.219763555125185;	0.921135543065155;
-2212;	0.938;	-1;	11.275457435344652;	0.9965576081134707;
-2212;	0.938;	-1;	9.729055934691196;	0.9953844928868879;
-2212;	0.938;	-1;	4.358470341088488;	0.9776162778120756;
-2212;	0.938;	-1;	4.2296648600196445;	0.9762810860570749;
-2212;	0.938;	-1;	18.200390520903614;	0.9986745902152617;
-2212;	0.938;	-1;	0.6094837037543253;	0.5448524140059248;
-2212;	0.938;	-1;	2.707866686488277;	0.9449146940689745;
-2212;	0.938;	-1;	4.106290932552149;	0.9748884497354452;
-2212;	0.938;	-1;	5.12165196347038;	0.9836395679417372;
-2212;	0.938;	-1;	3.889903414888601;	0.9721358911041246;
-2212;	0.938;	-1;	9.838583125536523;	0.9954859934790534;
-2212;	0.938;	-1;	5.6295692023798765;	0.9864013539693713;
-2212;	0.938;	-1;	13.60858712667498;	0.9976329606167702;
-2212;	0.938;	-1;	5.221881530512254;	0.9842469701963888;
-2212;	0.938;	-1;	1.4294025013340366;	0.8360600890004629;
-2212;	0.938;	-1;	3.969509515305512;	0.973198205723691;
-2212;	0.938;	-1;	10.987235880971156;	0.9963756284488683;
-2212;	0.938;	-1;	1.2881737017425094;	0.8083937354824284;
-2212;	0.938;	-1;	4.751866577812555;	0.9810688666081061;
-2212;	0.938;	-1;	5.710866070260622;	0.9867781746492149;
-2212;	0.938;	-1;	3.862436591607686;	0.9717548760674715;
-2212;	0.938;	-1;	5.161938284563368;	0.9838878267554034;
-2212;	0.938;	-1;	13.768515599926312;	0.9976874405518215;
-2212;	0.938;	-1;	5.9700385099184246;	0.9878809038607568;
-2212;	0.938;	-1;	6.1858384913675195;	0.9886977007923569;
