# hega-rs ver.0.2.9 particle compilation : Particles([-2212]); total-items=49248
#	 sourceUrQmdF19 in Lab: false
id;	mass;	charge;	p;	beta;
-2212;	0.938;	-1;	1.562883180921722;	0.8574275464420454;
-2212;	0.938;	-1;	1.3209762299644154;	0.8153518437115777;
-2212;	0.938;	-1;	1.2161522748430806;	0.7918372354721674;
-2212;	0.938;	-1;	1.7268013058904605;	0.8787267502127583;
-2212;	0.938;	-1;	0.9810388229356675;	0.7227835126325555;
-2212;	0.938;	-1;	1.1759378696415044;	0.7817599102596705;
-2212;	0.938;	-1;	0.9102164272325565;	0.6963984175755291;
-2212;	0.938;	-1;	0.8485210012881236;	0.6708499953284828;
-2212;	0.938;	-1;	1.837272489835136;	0.8906409368887801;
-2212;	0.938;	-1;	1.8270741126207772;	0.8896119764821782;
-2212;	0.938;	-1;	1.4975898115173214;	0.84748761629282;
-2212;	0.938;	-1;	0.8878872849038891;	0.6874408919903888;
-2212;	0.938;	-1;	0.7529599633141194;	0.6259919220155387;
-2212;	0.938;	-1;	2.4903001709745753;	0.9358170229737632;
-2212;	0.938;	-1;	2.559342515686402;	0.9389267698360265;
-2212;	0.938;	-1;	2.6622955483606625;	0.9431718407830562;
-2212;	0.938;	-1;	0.7944100856698636;	0.6462824729908022;
-2212;	0.938;	-1;	1.296115113302827;	0.81011017585793;
-2212;	0.938;	-1;	1.2650791041373657;	0.8032824478907916;
-2212;	0.938;	-1;	1.2585270624035068;	0.801799198796952;
-2212;	0.938;	-1;	0.8061045809910992;	0.6517717804983195;
-2212;	0.938;	-1;	0.9722099077344357;	0.7196549424141696;
-2212;	0.938;	-1;	1.9767396252349498;	0.9034459410286882;
-2212;	0.938;	-1;	1.3313700915346567;	0.8174855398701902;
-2212;	0.938;	-1;	0.8586984867938221;	0.6752395613724995;
-2212;	0.938;	-1;	0.8523375105427721;	0.6725044020778007;
-2212;	0.938;	-1;	1.2535060502861564;	0.8006524225926416;
-2212;	0.938;	-1;	0.9159126934118776;	0.6986328103447484;
-2212;	0.938;	-1;	0.9175047096751057;	0.699253658385716;
-2212;	0.938;	-1;	1.8885075854253275;	0.8956103694893582;
-2212;	0.938;	-1;	0.570253081694435;	0.5194793003792239;
-2212;	0.938;	-1;	2.618523946773642;	0.941421164702012;
-2212;	0.938;	-1;	1.8224657054937963;	0.8891425240887785;
-2212;	0.938;	-1;	0.6306966310809738;	0.5579808312640381;
-2212;	0.938;	-1;	1.4478654662989239;	0.839267079453401;
-2212;	0.938;	-1;	2.6085082921769676;	0.9410095606555919;
-2212;	0.938;	-1;	1.118504674482856;	0.7662255055131104;
-2212;	0.938;	-1;	0.9949520724190688;	0.7276250566905428;
-2212;	0.938;	-1;	2.0567754516798864;	0.9098488231800531;
-2212;	0.938;	-1;	0.9432237569145511;	0.709067532176477;
-2212;	0.938;	-1;	3.62563050835796;	0.9681250985713121;
-2212;	0.938;	-1;	1.3759095979402136;	0.8262609327861427;
-2212;	0.938;	-1;	0.7514496013446343;	0.6252274011544446;
-2212;	0.938;	-1;	3.737948458326439;	0.9699276436396671;
-2212;	0.938;	-1;	0.8699113208428647;	0.679993991251855;
-2212;	0.938;	-1;	1.0832503506839959;	0.7559711893952739;
-2212;	0.938;	-1;	1.3338822720498986;	0.8179962557224858;
-2212;	0.938;	-1;	1.3722533287600363;	0.8255623650034972;
-2212;	0.938;	-1;	0.9287648971532031;	0.703600031894491;
-2212;	0.938;	-1;	2.001031775784183;	0.9054560918347333;
-2212;	0.938;	-1;	2.038189990481751;	0.9084172355217988;
-2212;	0.938;	-1;	0.7288227077952498;	0.613556136766262;
-2212;	0.938;	-1;	1.1106373971134775;	0.7639863690840099;
-2212;	0.938;	-1;	0.8796510710241874;	0.6840553811040642;
-2212;	0.938;	-1;	1.6809511380840314;	0.8732430827899114;
-2212;	0.938;	-1;	1.857096895991429;	0.892602674434549;
-2212;	0.938;	-1;	1.087514733726399;	0.7572421339664163;
-2212;	0.938;	-1;	1.8572166225922127;	0.8926143703367263;
-2212;	0.938;	-1;	1.2000656467231283;	0.7878814320560693;
-2212;	0.938;	-1;	1.233102026968527;	0.7959001653465956;
-2212;	0.938;	-1;	1.3023302275678776;	0.8114391266372062;
-2212;	0.938;	-1;	1.4715673498664612;	0.8432594533558841;
-2212;	0.938;	-1;	0.30358295454140705;	0.30792345716857905;
-2212;	0.938;	-1;	0.9185452023852718;	0.6996585724644516;
-2212;	0.938;	-1;	1.1292001607886;	0.7692254455079511;
-2212;	0.938;	-1;	0.8522267797951435;	0.6724565431709948;
-2212;	0.938;	-1;	1.0667851644211217;	0.7509826126066275;
-2212;	0.938;	-1;	0.8423395104085347;	0.6681489965429258;
-2212;	0.938;	-1;	0.654987402634585;	0.5725159550786674;
-2212;	0.938;	-1;	0.8419105109494952;	0.6679605583264605;
-2212;	0.938;	-1;	3.4362375296998895;	0.9647036255559949;
-2212;	0.938;	-1;	0.9954726301420849;	0.727804121642442;
-2212;	0.938;	-1;	0.8839144632989099;	0.6858134128997161;
-2212;	0.938;	-1;	1.0896085394535049;	0.757863034446386;
-2212;	0.938;	-1;	1.026023643466855;	0.7380570254048736;
-2212;	0.938;	-1;	1.9133913806694123;	0.897909028751119;
-2212;	0.938;	-1;	0.7890445482898922;	0.6437298295606596;
-2212;	0.938;	-1;	0.8224531419175198;	0.6592774916440802;
-2212;	0.938;	-1;	0.562009715361087;	0.5139642417438546;
-2212;	0.938;	-1;	1.7818791294319039;	0.8848836549188728;
-2212;	0.938;	-1;	0.7853263252903215;	0.6419481901772227;
-2212;	0.938;	-1;	0.7278722375870645;	0.6130568371487498;
-2212;	0.938;	-1;	1.0047588086153612;	0.7309735717386303;
-2212;	0.938;	-1;	1.5915325195034502;	0.8615070594620076;
-2212;	0.938;	-1;	1.7173492777690855;	0.8776238806511973;
-2212;	0.938;	-1;	1.4376842351312753;	0.83750933544333;
-2212;	0.938;	-1;	1.2155705600289108;	0.7916958987257513;
-2212;	0.938;	-1;	0.9769699228379551;	0.7213471596190054;
-2212;	0.938;	-1;	1.3986735945428763;	0.8305258787754045;
-2212;	0.938;	-1;	1.5387921546112069;	0.8538671771641403;
-2212;	0.938;	-1;	0.9196092208939405;	0.7000719457326515;
-2212;	0.938;	-1;	1.3460683242826124;	0.8204464365193233;
-2212;	0.938;	-1;	1.3337863079987737;	0.8179767820861349;
-2212;	0.938;	-1;	1.8706539404254359;	0.8939156708092147;
-2212;	0.938;	-1;	1.276184347900412;	0.8057627463989935;
-2212;	0.938;	-1;	0.6646699544826741;	0.5781640434618102;
-2212;	0.938;	-1;	1.6718117773939147;	0.872108678253763;
-2212;	0.938;	-1;	0.5484611209803298;	0.5047596132214566;
-2212;	0.938;	-1;	1.5203822971391898;	0.8510630846539913;
-2212;	0.938;	-1;	1.0668228684509908;	0.7509941854268376;
-2212;	0.938;	-1;	1.2373371358279845;	0.7968988604485274;
-2212;	0.938;	-1;	1.132981615463468;	0.7702740767124502;
-2212;	0.938;	-1;	2.2975962517487707;	0.9258186533455044;
-2212;	0.938;	-1;	0.3276324673171144;	0.3297518275634924;
-2212;	0.938;	-1;	1.8522958993368202;	0.8921321836508842;
-2212;	0.938;	-1;	0.8989849220381897;	0.6919327474713403;
-2212;	0.938;	-1;	1.4591344036753435;	0.8411824019613422;
-2212;	0.938;	-1;	1.54341130366575;	0.8545592860439923;
-2212;	0.938;	-1;	1.5899459908616391;	0.861285410497061;
-2212;	0.938;	-1;	1.052716694326161;	0.746615764265088;
-2212;	0.938;	-1;	0.8033620825822002;	0.650493558657611;
-2212;	0.938;	-1;	2.0193496818035253;	0.9069326523252763;
-2212;	0.938;	-1;	1.149025674436085;	0.7746546417787545;
-2212;	0.938;	-1;	1.6934972002979516;	0.8747775434507138;
-2212;	0.938;	-1;	0.7728038445051888;	0.6358706318006129;
-2212;	0.938;	-1;	1.0902212826986089;	0.7580443497665256;
-2212;	0.938;	-1;	1.4440731048309154;	0.8386153997562953;
-2212;	0.938;	-1;	3.8563418587202563;	0.9716692870658261;
-2212;	0.938;	-1;	1.044905743343389;	0.7441487908483236;
-2212;	0.938;	-1;	2.640999028423335;	0.9423297254192949;
-2212;	0.938;	-1;	0.9889938275463908;	0.7255648643485818;
-2212;	0.938;	-1;	0.841494273086276;	0.6677776027603377;
-2212;	0.938;	-1;	1.3360519261316157;	0.8184357861390887;
-2212;	0.938;	-1;	1.9357719441868377;	0.8999155691787967;
-2212;	0.938;	-1;	0.6630411620137998;	0.5772196779575363;
-2212;	0.938;	-1;	0.7401764799532609;	0.619463906245626;
-2212;	0.938;	-1;	1.1672880818907732;	0.7795087233437822;
-2212;	0.938;	-1;	1.605043537798947;	0.8633748632130865;
-2212;	0.938;	-1;	1.4112743019406255;	0.8328255920310905;
-2212;	0.938;	-1;	1.2576206818623807;	0.8015928380460424;
-2212;	0.938;	-1;	1.278724643476069;	0.8063242205646968;
-2212;	0.938;	-1;	0.5424665407718711;	0.5006311084601255;
-2212;	0.938;	-1;	1.2348062235816597;	0.7963028211901572;
-2212;	0.938;	-1;	0.36218454984613846;	0.36020496329226004;
-2212;	0.938;	-1;	1.3270013258825328;	0.8165927728585624;
-2212;	0.938;	-1;	2.4664743848740858;	0.9346904650624194;
-2212;	0.938;	-1;	1.1182506786874757;	0.7661536474573576;
-2212;	0.938;	-1;	0.7357845942305398;	0.6171909958083817;
-2212;	0.938;	-1;	1.54976393162733;	0.8555037497696558;
-2212;	0.938;	-1;	1.0889633905710512;	0.757671940087394;
-2212;	0.938;	-1;	1.764885580129488;	0.8830318461555497;
-2212;	0.938;	-1;	3.063255630176006;	0.956176478261205;
-2212;	0.938;	-1;	1.0980339112365518;	0.7603408363222747;
-2212;	0.938;	-1;	1.796206889029212;	0.8864130470586624;
-2212;	0.938;	-1;	0.9007182953387813;	0.6926271814500129;
-2212;	0.938;	-1;	1.4392202513309071;	0.8377762006067085;
-2212;	0.938;	-1;	0.9823058553276571;	0.7232288817218487;
-2212;	0.938;	-1;	1.731651548480297;	0.87928727159248;
-2212;	0.938;	-1;	1.885149784636425;	0.8952945845013712;
-2212;	0.938;	-1;	0.8329488898232652;	0.6639946450445958;
-2212;	0.938;	-1;	0.9467265102236707;	0.7103731561005363;
-2212;	0.938;	-1;	3.1246485120882332;	0.9577751922101685;
-2212;	0.938;	-1;	2.2387278779789206;	0.9223150189133212;
-2212;	0.938;	-1;	1.0236539427935791;	0.7372794961964414;
-2212;	0.938;	-1;	0.8971269378109209;	0.6911862525175312;
-2212;	0.938;	-1;	2.928422144263528;	0.9523386866066285;
-2212;	0.938;	-1;	1.9978746801764118;	0.9051982360727281;
-2212;	0.938;	-1;	0.8265696155968957;	0.6611369461418706;
-2212;	0.938;	-1;	1.0424230969711867;	0.743358246952531;
-2212;	0.938;	-1;	0.9514861461109142;	0.7121355938242703;
-2212;	0.938;	-1;	1.185263283549693;	0.7841531670866644;
-2212;	0.938;	-1;	1.9203518459558395;	0.8985391465087917;
-2212;	0.938;	-1;	1.2376985564849787;	0.7969837869614983;
-2212;	0.938;	-1;	1.7340601158601192;	0.8795642686407238;
-2212;	0.938;	-1;	1.1452732562166115;	0.7736399604843541;
-2212;	0.938;	-1;	1.696670321321349;	0.8751615143660061;
-2212;	0.938;	-1;	2.355095987877352;	0.9290250005495773;
-2212;	0.938;	-1;	0.8276471309795559;	0.6616216695187045;
-2212;	0.938;	-1;	2.2421890848153283;	0.9225275443798286;
-2212;	0.938;	-1;	1.7272702518450898;	0.8787811035628628;
-2212;	0.938;	-1;	1.3687238594251874;	0.8248844040443342;
-2212;	0.938;	-1;	3.981277067202181;	0.9733501411303424;
-2212;	0.938;	-1;	0.9801975264578054;	0.7224872937357731;
-2212;	0.938;	-1;	2.7131208716098514;	0.9451106143887997;
-2212;	0.938;	-1;	1.1412916849854817;	0.7725567670920374;
-2212;	0.938;	-1;	1.3467614593152717;	0.8205844581466141;
-2212;	0.938;	-1;	1.023106595933679;	0.7370994870196974;
-2212;	0.938;	-1;	0.9154569052680744;	0.6984547727832572;
-2212;	0.938;	-1;	1.6776200888507178;	0.8728312584257936;
-2212;	0.938;	-1;	1.2528327392214014;	0.8004979688153703;
-2212;	0.938;	-1;	2.3223114028054033;	0.9272219459173693;
-2212;	0.938;	-1;	2.0640434182063614;	0.9103999643986184;
-2212;	0.938;	-1;	1.1772285222542818;	0.7820932178789504;
-2212;	0.938;	-1;	0.7949895802845469;	0.6465568763927145;
-2212;	0.938;	-1;	0.8292140028012611;	0.6623250541500006;
-2212;	0.938;	-1;	0.9076495374328133;	0.6953848716091563;
-2212;	0.938;	-1;	0.9413637504657805;	0.7083712508086895;
-2212;	0.938;	-1;	1.3982321975097698;	0.8304445419371687;
-2212;	0.938;	-1;	2.773263816192033;	0.9472826604229758;
-2212;	0.938;	-1;	0.7209898925249992;	0.609419411408522;
-2212;	0.938;	-1;	0.8501996638780858;	0.6715789116197899;
-2212;	0.938;	-1;	2.7511208278172736;	0.9464977991878497;
-2212;	0.938;	-1;	1.9920425618357154;	0.9047192548729882;
-2212;	0.938;	-1;	0.8329450075521193;	0.6639929147041904;
-2212;	0.938;	-1;	0.8526346191734183;	0.6726327736431125;
-2212;	0.938;	-1;	1.0737782861117093;	0.7531172789665113;
-2212;	0.938;	-1;	2.097566404060906;	0.9128806950984361;
-2212;	0.938;	-1;	1.671643887412926;	0.8720877067342547;
-2212;	0.938;	-1;	0.934145279191995;	0.7056493624942933;
-2212;	0.938;	-1;	1.5401040972333786;	0.8540642136992465;
-2212;	0.938;	-1;	1.2633480809776854;	0.8028920246021743;
-2212;	0.938;	-1;	1.2436942230580634;	0.7983857769584229;
-2212;	0.938;	-1;	1.9173808903452125;	0.8982708687684517;
-2212;	0.938;	-1;	1.6675056162352198;	0.8715692632289698;
-2212;	0.938;	-1;	1.2411851354963126;	0.797800640484317;
-2212;	0.938;	-1;	2.2318756233513555;	0.921891793664846;
-2212;	0.938;	-1;	2.2562314363205296;	0.9233812425515823;
-2212;	0.938;	-1;	1.2349648551185577;	0.7963402477989379;
-2212;	0.938;	-1;	1.694726759153817;	0.8749265250336598;
-2212;	0.938;	-1;	1.5943254791632102;	0.8618960619200681;
-2212;	0.938;	-1;	0.8695264189166423;	0.6798321909518599;
-2212;	0.938;	-1;	2.7459186220470917;	0.9463109343428563;
-2212;	0.938;	-1;	2.1745376256438975;	0.9182167166243539;
-2212;	0.938;	-1;	1.1993445470668551;	0.7877017885283397;
-2212;	0.938;	-1;	0.8781422605990444;	0.6834303440300882;
-2212;	0.938;	-1;	1.1326216969853615;	0.7701745361999796;
-2212;	0.938;	-1;	0.6372043553978582;	0.5619266519407647;
-2212;	0.938;	-1;	1.4682172285115034;	0.8427034661684166;
-2212;	0.938;	-1;	3.4360952249704897;	0.9647008549018303;
-2212;	0.938;	-1;	0.9091406238800464;	0.6959741387650301;
-2212;	0.938;	-1;	2.2195612425184397;	0.9211228218243553;
-2212;	0.938;	-1;	0.9589974200415817;	0.7148897885565255;
-2212;	0.938;	-1;	1.7846982107955955;	0.8851868558753326;
-2212;	0.938;	-1;	0.9092315536506639;	0.6960100281757028;
-2212;	0.938;	-1;	2.936520387167268;	0.95258282613092;
-2212;	0.938;	-1;	1.0671969864935902;	0.7511089791832786;
-2212;	0.938;	-1;	0.7136524845707468;	0.6054986356700257;
-2212;	0.938;	-1;	1.3131123514962457;	0.8137151213409105;
-2212;	0.938;	-1;	4.093205659765594;	0.9747336819979976;
-2212;	0.938;	-1;	1.3623714953554336;	0.8236551749866677;
-2212;	0.938;	-1;	0.9812484328762008;	0.7228572539630684;
-2212;	0.938;	-1;	0.7338179306225011;	0.6161681604447584;
-2212;	0.938;	-1;	0.9203763349532625;	0.7003695350846043;
-2212;	0.938;	-1;	2.445847484620617;	0.933691865157784;
-2212;	0.938;	-1;	1.1934732716324232;	0.7862316009587554;
-2212;	0.938;	-1;	1.7469552681731721;	0.8810321978711744;
-2212;	0.938;	-1;	1.3722849412877633;	0.8255684212208401;
-2212;	0.938;	-1;	3.4542554012261455;	0.965051859459484;
-2212;	0.938;	-1;	2.0115871642374836;	0.9063109794876064;
-2212;	0.938;	-1;	1.4321236709408165;	0.8365382165772015;
-2212;	0.938;	-1;	0.9570166705345314;	0.7141667057464839;
-2212;	0.938;	-1;	0.9552823608326284;	0.7135317040505866;
-2212;	0.938;	-1;	1.9355898790562531;	0.8998994729254894;
-2212;	0.938;	-1;	0.9123332942839476;	0.697231147207305;
-2212;	0.938;	-1;	1.116468389873623;	0.7656486100724503;
-2212;	0.938;	-1;	3.4547248047045658;	0.9650608639295741;
-2212;	0.938;	-1;	0.4472932859109334;	0.4304250468819924;
-2212;	0.938;	-1;	1.231413221872333;	0.7955001014954439;
-2212;	0.938;	-1;	0.7579582678707384;	0.6285091620974799;
-2212;	0.938;	-1;	1.465014474934975;	0.842169403218607;
-2212;	0.938;	-1;	1.4496407934674713;	0.8395709143078534;
-2212;	0.938;	-1;	1.086141790013164;	0.7568338813512137;
-2212;	0.938;	-1;	0.7950351465017128;	0.6465784423598463;
-2212;	0.938;	-1;	1.1665353139313872;	0.7793113670891799;
-2212;	0.938;	-1;	1.4444961214018541;	0.8386882699334394;
-2212;	0.938;	-1;	1.2689868261845747;	0.804160021862942;
-2212;	0.938;	-1;	0.8054657060669932;	0.6514745089487507;
-2212;	0.938;	-1;	1.6347429996840146;	0.8673592779959862;
-2212;	0.938;	-1;	0.997161760350847;	0.7283841363445313;
-2212;	0.938;	-1;	2.110707786142838;	0.9138263868660325;
-2212;	0.938;	-1;	1.0381256057652224;	0.7419824061732151;
-2212;	0.938;	-1;	0.9796862846758649;	0.7223070918956412;
-2212;	0.938;	-1;	1.9610311838137608;	0.9021135361481237;
-2212;	0.938;	-1;	1.0344470408798123;	0.7407972193288686;
-2212;	0.938;	-1;	1.817085215708113;	0.8885908459473224;
-2212;	0.938;	-1;	0.38766323215461124;	0.3819524263815043;
-2212;	0.938;	-1;	1.7996560112977147;	0.8867769381837155;
-2212;	0.938;	-1;	2.872469156541807;	0.9506004872473247;
-2212;	0.938;	-1;	0.36483908883727084;	0.3624991757974091;
-2212;	0.938;	-1;	2.0397531239061752;	0.9085388853999793;
-2212;	0.938;	-1;	1.79843084275376;	0.8866478682698803;
-2212;	0.938;	-1;	0.817312101660094;	0.6569381235551625;
-2212;	0.938;	-1;	0.7539860254659897;	0.6265102707266081;
-2212;	0.938;	-1;	1.067877589736127;	0.7513176397695286;
-2212;	0.938;	-1;	1.3896770385236994;	0.8288575247992357;
-2212;	0.938;	-1;	2.1153123752933043;	0.9141542689288328;
-2212;	0.938;	-1;	1.118528507338995;	0.7662322466014977;
-2212;	0.938;	-1;	1.1835819840070225;	0.7837242460229551;
-2212;	0.938;	-1;	0.9964717349182565;	0.7281473838556637;
-2212;	0.938;	-1;	1.7326947331223697;	0.8794073526093816;
-2212;	0.938;	-1;	4.547315679071005;	0.9793809161971317;
-2212;	0.938;	-1;	1.8571036126045848;	0.8926033306175785;
-2212;	0.938;	-1;	1.3441300946504398;	0.8200597206776813;
-2212;	0.938;	-1;	1.5087417206003153;	0.8492516245187695;
-2212;	0.938;	-1;	2.4144877772772015;	0.9321307834701053;
-2212;	0.938;	-1;	1.3087409577532905;	0.812796842962413;
-2212;	0.938;	-1;	0.6762295328571579;	0.5847998538643857;
-2212;	0.938;	-1;	0.8734028035998052;	0.6814571697567587;
-2212;	0.938;	-1;	2.616251541519821;	0.9413281450022045;
-2212;	0.938;	-1;	1.795823419405427;	0.8863724882420756;
-2212;	0.938;	-1;	3.2673811882111337;	0.9611764165346511;
-2212;	0.938;	-1;	0.5915118333879721;	0.5334067525638025;
-2212;	0.938;	-1;	3.227833741338763;	0.9602755423337351;
-2212;	0.938;	-1;	1.461960418245395;	0.8416578165458458;
-2212;	0.938;	-1;	3.0175897628049113;	0.9549290713634828;
-2212;	0.938;	-1;	1.2269682194278708;	0.7944421241693794;
-2212;	0.938;	-1;	1.209743881907654;	0.7902731741842638;
-2212;	0.938;	-1;	0.9425435945085033;	0.7088131579462991;
-2212;	0.938;	-1;	1.3903953910499702;	0.8289915572626204;
-2212;	0.938;	-1;	0.606951330201195;	0.5432576842107713;
-2212;	0.938;	-1;	0.8027254054164475;	0.6501960234038295;
-2212;	0.938;	-1;	4.4592013582730265;	0.9785842444301921;
-2212;	0.938;	-1;	3.238515176068502;	0.960521865297474;
-2212;	0.938;	-1;	0.5537629068413755;	0.5083823614571121;
-2212;	0.938;	-1;	0.8867312829566801;	0.6869683964768114;
-2212;	0.938;	-1;	1.2027872736810112;	0.7885576477436961;
-2212;	0.938;	-1;	0.5485973893722061;	0.5048530624724139;
-2212;	0.938;	-1;	1.1486036258779615;	0.7745408143611618;
-2212;	0.938;	-1;	1.036736731022394;	0.7415357433599808;
-2212;	0.938;	-1;	0.6320617774980544;	0.558811718642178;
-2212;	0.938;	-1;	2.0132353268569974;	0.906443469342106;
-2212;	0.938;	-1;	1.4076912901932725;	0.8321760162458958;
-2212;	0.938;	-1;	1.4107233862001438;	0.8327259379364227;
-2212;	0.938;	-1;	2.3067808219044132;	0.9263446622364093;
-2212;	0.938;	-1;	2.184907843122451;	0.9188995496455493;
-2212;	0.938;	-1;	3.9023126962775545;	0.9723055419928192;
-2212;	0.938;	-1;	1.2858305661322569;	0.8078833205515865;
-2212;	0.938;	-1;	0.8109403843668165;	0.654012189094421;
-2212;	0.938;	-1;	1.9977540593876915;	0.9051883644980243;
-2212;	0.938;	-1;	0.8158647038651691;	0.656276057797371;
-2212;	0.938;	-1;	1.7186533630054666;	0.877776876677379;
-2212;	0.938;	-1;	1.2965519397319223;	0.8102039908067191;
-2212;	0.938;	-1;	3.3014935609448037;	0.9619295598142682;
-2212;	0.938;	-1;	0.40725637975918805;	0.39825751274903226;
-2212;	0.938;	-1;	3.357059709954531;	0.9631111210621768;
-2212;	0.938;	-1;	1.7363099257428094;	0.8798222024255528;
-2212;	0.938;	-1;	0.7543997009821849;	0.6267190175622727;
-2212;	0.938;	-1;	1.006362038719312;	0.7315160293718096;
-2212;	0.938;	-1;	2.1671337610791355;	0.9177241422444506;
-2212;	0.938;	-1;	0.9016180404123468;	0.6929868849368495;
-2212;	0.938;	-1;	1.720372288455031;	0.8779781324873542;
-2212;	0.938;	-1;	1.3084647356765104;	0.8127386138938438;
-2212;	0.938;	-1;	1.6027131135948818;	0.8630552065068988;
-2212;	0.938;	-1;	1.4713141677140202;	0.8432175294542993;
-2212;	0.938;	-1;	0.9645471424051807;	0.7169035904243595;
-2212;	0.938;	-1;	0.9890478780620279;	0.7255836417185612;
-2212;	0.938;	-1;	0.24423724841399602;	0.25197907035560985;
-2212;	0.938;	-1;	2.3985815903464696;	0.9313185750232962;
-2212;	0.938;	-1;	2.403837898858823;	0.9315885234874796;
-2212;	0.938;	-1;	1.0974102104281698;	0.7601585418003242;
-2212;	0.938;	-1;	0.6574046484981682;	0.5739337137967656;
-2212;	0.938;	-1;	1.3343759716054542;	0.8180963959426937;
-2212;	0.938;	-1;	3.485883655043725;	0.9656510164931031;
-2212;	0.938;	-1;	0.9478073740169992;	0.7107745653700143;
-2212;	0.938;	-1;	2.7807454393148685;	0.9475440521042483;
-2212;	0.938;	-1;	1.9160766722855744;	0.8981527795375395;
-2212;	0.938;	-1;	0.5454646816594452;	0.5027002464179424;
-2212;	0.938;	-1;	1.0278547106697522;	0.7386558153628646;
-2212;	0.938;	-1;	1.6506002955319012;	0.8694206002093561;
-2212;	0.938;	-1;	0.6953565856830868;	0.5955271102131144;
-2212;	0.938;	-1;	2.4844728791335697;	0.9355441084711265;
-2212;	0.938;	-1;	0.9048116743886543;	0.6942594804328569;
-2212;	0.938;	-1;	1.3509980700996578;	0.821424969127045;
-2212;	0.938;	-1;	1.7773243182278242;	0.8843913830451553;
-2212;	0.938;	-1;	1.035264171211387;	0.7410610880405918;
-2212;	0.938;	-1;	1.0906925942510108;	0.7581836949054971;
-2212;	0.938;	-1;	0.8791162934754423;	0.6838340172759713;
-2212;	0.938;	-1;	1.326343150456261;	0.816457763040982;
-2212;	0.938;	-1;	1.4206338252713115;	0.8345063172586081;
-2212;	0.938;	-1;	1.6678444108321375;	0.8716118177218704;
-2212;	0.938;	-1;	1.621571573525202;	0.8656124618795713;
-2212;	0.938;	-1;	2.9494954782097498;	0.9529701899901415;
-2212;	0.938;	-1;	1.4235773593328183;	0.835030132079857;
-2212;	0.938;	-1;	0.8962744140552044;	0.6908429859368154;
-2212;	0.938;	-1;	1.7824279510973255;	0.8849427707268555;
-2212;	0.938;	-1;	2.55248892448841;	0.9386279746032606;
-2212;	0.938;	-1;	1.8546799544075656;	0.8923661813009077;
-2212;	0.938;	-1;	2.262827836408241;	0.9237775964102962;
-2212;	0.938;	-1;	2.067784487500303;	0.9106817791802524;
-2212;	0.938;	-1;	2.8884505036481065;	0.9511062896524282;
-2212;	0.938;	-1;	1.3990560468365805;	0.8305963108479044;
-2212;	0.938;	-1;	3.7875250293547893;	0.9706756900779648;
-2212;	0.938;	-1;	1.4858378728613026;	0.8455978084167918;
-2212;	0.938;	-1;	0.7295565960923732;	0.6139411591053743;
-2212;	0.938;	-1;	1.4433658756476129;	0.838493469575122;
-2212;	0.938;	-1;	1.3459922618816387;	0.8204312817311071;
-2212;	0.938;	-1;	1.5626526608600517;	0.8573940500685124;
-2212;	0.938;	-1;	1.2396046752836165;	0.7974309052585404;
-2212;	0.938;	-1;	2.1381201336864213;	0.9157522833403291;
-2212;	0.938;	-1;	0.758266783615826;	0.6286638930581036;
-2212;	0.938;	-1;	1.6673946292128927;	0.8715553183542635;
-2212;	0.938;	-1;	1.1152176496635084;	0.7652933471356074;
-2212;	0.938;	-1;	2.1152758171219657;	0.9141516727506624;
-2212;	0.938;	-1;	1.18103201382054;	0.7830715693675311;
-2212;	0.938;	-1;	0.798652928098564;	0.6482857574961268;
-2212;	0.938;	-1;	0.8041652796969041;	0.6508684861157729;
-2212;	0.938;	-1;	0.7174354173979705;	0.6075256063193208;
-2212;	0.938;	-1;	0.7835243536810071;	0.6410809904318208;
-2212;	0.938;	-1;	0.8615128394040334;	0.6764408919099278;
-2212;	0.938;	-1;	0.8637458503458121;	0.6773902463400269;
-2212;	0.938;	-1;	0.730617856884158;	0.61449715796759;
-2212;	0.938;	-1;	0.8619710670991457;	0.6766359809043301;
-2212;	0.938;	-1;	1.9706284891904409;	0.9029306748210336;
-2212;	0.938;	-1;	1.665251500074388;	0.8712856313501839;
-2212;	0.938;	-1;	3.7760128794734005;	0.9705044573888956;
-2212;	0.938;	-1;	0.9835551911372336;	0.7236671486097132;
-2212;	0.938;	-1;	0.6678135887364077;	0.5799801559079291;
-2212;	0.938;	-1;	1.534181737272348;	0.8531718303774459;
-2212;	0.938;	-1;	0.7938971847424577;	0.646039393830173;
-2212;	0.938;	-1;	1.243525761423944;	0.7983465612146087;
-2212;	0.938;	-1;	0.9719077054021128;	0.7195470722909184;
-2212;	0.938;	-1;	1.1343954081862284;	0.770664536658837;
-2212;	0.938;	-1;	1.2579872857346643;	0.8016763393362978;
-2212;	0.938;	-1;	0.9980650600787506;	0.7286936708742581;
-2212;	0.938;	-1;	1.029898079814697;	0.7393219734622722;
-2212;	0.938;	-1;	1.5249098806896624;	0.8517595431839138;
-2212;	0.938;	-1;	0.8191007795271592;	0.6577542026043186;
-2212;	0.938;	-1;	1.5075993630951825;	0.8490722222190298;
-2212;	0.938;	-1;	0.3662064799538233;	0.36367839440590477;
-2212;	0.938;	-1;	1.3181020188744876;	0.8147558833594495;
-2212;	0.938;	-1;	2.5203973587400856;	0.9372002492931857;
-2212;	0.938;	-1;	1.0162494849327108;	0.7348309946438121;
-2212;	0.938;	-1;	1.5651364215519648;	0.8577543869314052;
