# hega-rs ver.0.2.9 particle compilation : Particles([-2212]); total-items=49078
#	 sourceUrQmdF19 in Lab: false
id;	mass;	charge;	p;	beta;
-2212;	0.938;	-1;	1.6976738818810286;	0.8752826094326491;
-2212;	0.938;	-1;	1.1724958238885117;	0.7808677240804371;
-2212;	0.938;	-1;	0.6484664795939725;	0.5686655733031467;
-2212;	0.938;	-1;	1.0086715944637283;	0.7322950396778626;
-2212;	0.938;	-1;	0.1167202220015452;	0.1234828653031552;
-2212;	0.938;	-1;	2.121843834565824;	0.9146163010343825;
-2212;	0.938;	-1;	1.1866626874921111;	0.7845093180863089;
-2212;	0.938;	-1;	1.3170333805617835;	0.8145336432022372;
-2212;	0.938;	-1;	0.9285484530346276;	0.7035172211292772;
-2212;	0.938;	-1;	0.9156555773186553;	0.6985323929618624;
-2212;	0.938;	-1;	0.9368978866578791;	0.7066910034855372;
-2212;	0.938;	-1;	1.0805303132749216;	0.7551560252891305;
-2212;	0.938;	-1;	1.4651257717807027;	0.8421880037804717;
-2212;	0.938;	-1;	2.5681691022594286;	0.9393084776054893;
-2212;	0.938;	-1;	0.8367744103311239;	0.6656945170246998;
-2212;	0.938;	-1;	0.6658475283906969;	0.5788453508983974;
-2212;	0.938;	-1;	1.5387834677292969;	0.8538658712839194;
-2212;	0.938;	-1;	0.9006157471583761;	0.6925861515123688;
-2212;	0.938;	-1;	2.494076344880605;	0.9359929817462884;
-2212;	0.938;	-1;	1.0079036619429458;	0.7320363353843418;
-2212;	0.938;	-1;	0.6278225081103734;	0.556226016039828;
-2212;	0.938;	-1;	0.9737404823154884;	0.7202004765727019;
-2212;	0.938;	-1;	1.8313854601424024;	0.8900486296774598;
-2212;	0.938;	-1;	0.7925846552386439;	0.6454164505376249;
-2212;	0.938;	-1;	1.781381324783944;	0.8848299973563998;
-2212;	0.938;	-1;	1.286543285436211;	0.8080387678757969;
-2212;	0.938;	-1;	1.7223667016602475;	0.8782110610254995;
-2212;	0.938;	-1;	2.028217390158412;	0.9076356581459352;
-2212;	0.938;	-1;	1.0693925116677225;	0.7517812796017443;
-2212;	0.938;	-1;	1.2012838444301996;	0.7881844585780836;
-2212;	0.938;	-1;	1.298812492732111;	0.8106884849423744;
-2212;	0.938;	-1;	1.6872957069135806;	0.8740223306259357;
-2212;	0.938;	-1;	1.177204607430246;	0.7820870480348096;
-2212;	0.938;	-1;	2.5957767044695195;	0.9404802437483503;
-2212;	0.938;	-1;	1.2536699799837114;	0.8006900029984976;
-2212;	0.938;	-1;	0.8146889667216562;	0.6557371362693319;
-2212;	0.938;	-1;	1.1718308192623201;	0.7806948005209737;
-2212;	0.938;	-1;	1.2924733958357557;	0.8093256349382925;
-2212;	0.938;	-1;	1.9021993416485035;	0.896884132397047;
-2212;	0.938;	-1;	2.0362209904772124;	0.9082636702388458;
-2212;	0.938;	-1;	3.3820294481069735;	0.963624566555405;
-2212;	0.938;	-1;	2.1702538353851604;	0.9179322367033247;
-2212;	0.938;	-1;	1.1279797369039923;	0.7688856785008256;
-2212;	0.938;	-1;	3.3582019957883715;	0.9631348417287758;
-2212;	0.938;	-1;	0.7956910175401002;	0.6468886868983038;
-2212;	0.938;	-1;	1.7531473045286297;	0.8817281498277977;
-2212;	0.938;	-1;	1.7263383944719528;	0.878673062751596;
-2212;	0.938;	-1;	0.5029684769344993;	0.47256338193554154;
-2212;	0.938;	-1;	2.0099366368331117;	0.9061780311920289;
-2212;	0.938;	-1;	1.3786898356080672;	0.8267895866533045;
-2212;	0.938;	-1;	1.7642473624582875;	0.8829614842406643;
-2212;	0.938;	-1;	1.6590407440376502;	0.870499601163135;
-2212;	0.938;	-1;	1.0064187772854;	0.731535201626139;
-2212;	0.938;	-1;	0.6607220126838821;	0.575871039901499;
-2212;	0.938;	-1;	1.4670353130504392;	0.8425066693881647;
-2212;	0.938;	-1;	1.7695084443994609;	0.8835397331105066;
-2212;	0.938;	-1;	3.1548527979187875;	0.9585304811046894;
-2212;	0.938;	-1;	1.1499492288999067;	0.7749034640292735;
-2212;	0.938;	-1;	1.0254824514193308;	0.7378797118549508;
-2212;	0.938;	-1;	1.6726629645463547;	0.8722149280737935;
-2212;	0.938;	-1;	1.511296838223385;	0.8496518325357354;
-2212;	0.938;	-1;	1.779707159095563;	0.8846492830867511;
-2212;	0.938;	-1;	2.1874996022831636;	0.919068926052596;
-2212;	0.938;	-1;	1.0423554642678283;	0.7433366671138069;
-2212;	0.938;	-1;	0.9752400958399936;	0.7207336829042347;
-2212;	0.938;	-1;	2.670812974732787;	0.9435036333110233;
-2212;	0.938;	-1;	0.8777636529376458;	0.6832732663768006;
-2212;	0.938;	-1;	1.9778566812648484;	0.9035397055067034;
-2212;	0.938;	-1;	0.9383592947634717;	0.7072421686016463;
-2212;	0.938;	-1;	2.0398363098322374;	0.9085453528240952;
-2212;	0.938;	-1;	1.9030660381124456;	0.8969640191790562;
-2212;	0.938;	-1;	0.6920438434709176;	0.5936915195508042;
-2212;	0.938;	-1;	1.1864348993695357;	0.7844513984034357;
-2212;	0.938;	-1;	2.229180827485514;	0.921724441908598;
-2212;	0.938;	-1;	0.5981909310287142;	0.5376953384340954;
-2212;	0.938;	-1;	0.3161305660603543;	0.31937553291980597;
-2212;	0.938;	-1;	0.7750353149644215;	0.636962411006784;
-2212;	0.938;	-1;	2.5215337915276885;	0.9372516278177451;
-2212;	0.938;	-1;	1.3998937758630117;	0.8307504471150025;
-2212;	0.938;	-1;	1.7397714858727855;	0.8802175471839635;
-2212;	0.938;	-1;	0.5912821235088445;	0.533258520367468;
-2212;	0.938;	-1;	1.2265201763709392;	0.7943350801449149;
-2212;	0.938;	-1;	1.0521896835181384;	0.7464502772418;
-2212;	0.938;	-1;	0.9254819397081716;	0.7023408990876141;
-2212;	0.938;	-1;	2.3738991403016683;	0.9300301254353175;
-2212;	0.938;	-1;	0.8510499541912918;	0.6719473861319275;
-2212;	0.938;	-1;	2.375636326721748;	0.9301219468886524;
-2212;	0.938;	-1;	1.6865841514398268;	0.873935270694913;
-2212;	0.938;	-1;	1.1794030043089596;	0.7826532578561456;
-2212;	0.938;	-1;	1.1316074331186987;	0.7698937242616483;
-2212;	0.938;	-1;	0.5569618432002321;	0.5105552525880044;
-2212;	0.938;	-1;	2.5557264308655965;	0.9387693838034606;
-2212;	0.938;	-1;	1.1673749729200127;	0.779531488987673;
-2212;	0.938;	-1;	1.3820172010586553;	0.8274194081545353;
-2212;	0.938;	-1;	0.8018783165524555;	0.6497996931833943;
-2212;	0.938;	-1;	0.6297196806564013;	0.5573851846800649;
-2212;	0.938;	-1;	1.5908549605721447;	0.8614124600166594;
-2212;	0.938;	-1;	1.5035467229973267;	0.8484333950959945;
-2212;	0.938;	-1;	1.2166654060919955;	0.7919618032474081;
-2212;	0.938;	-1;	1.2855194985798544;	0.8078154224011576;
-2212;	0.938;	-1;	2.1169307257952115;	0.9142690834577427;
-2212;	0.938;	-1;	0.8371615687895377;	0.6658659761613432;
-2212;	0.938;	-1;	2.9283441229233973;	0.9523363255410059;
-2212;	0.938;	-1;	3.069075592843715;	0.9563318098618083;
-2212;	0.938;	-1;	1.335785884354959;	0.8183819683030895;
-2212;	0.938;	-1;	1.3999997030992541;	0.8307699233857132;
-2212;	0.938;	-1;	0.8923444452906064;	0.6892545352801057;
-2212;	0.938;	-1;	1.435947963595478;	0.8372069549286896;
-2212;	0.938;	-1;	0.9211308154612786;	0.7006618676444034;
-2212;	0.938;	-1;	0.98731323182919;	0.7249802091232435;
-2212;	0.938;	-1;	1.415467920617419;	0.8335815211273611;
-2212;	0.938;	-1;	0.6896188204718604;	0.5923419110178865;
-2212;	0.938;	-1;	1.0520590309901816;	0.7464092295161096;
-2212;	0.938;	-1;	1.6865575822808423;	0.8739320182864777;
-2212;	0.938;	-1;	2.7021827671717618;	0.9447015998346233;
-2212;	0.938;	-1;	0.5301361529014598;	0.4920306957922663;
-2212;	0.938;	-1;	1.4916624626137143;	0.8465384509487177;
-2212;	0.938;	-1;	0.9502822880503246;	0.7116910857024666;
-2212;	0.938;	-1;	0.8792936020312214;	0.6839074326547696;
-2212;	0.938;	-1;	1.2117798855291335;	0.790771772942003;
-2212;	0.938;	-1;	1.2982029119841012;	0.8105579999613594;
-2212;	0.938;	-1;	0.9276526707000848;	0.7031741929980425;
-2212;	0.938;	-1;	1.0107112590161444;	0.7329806338963057;
-2212;	0.938;	-1;	0.7835189959847815;	0.6410784083690755;
-2212;	0.938;	-1;	2.2418303894159792;	0.9225055586186566;
-2212;	0.938;	-1;	0.7578758982636933;	0.6284678383602368;
-2212;	0.938;	-1;	1.3994055854086764;	0.8306606467158529;
-2212;	0.938;	-1;	2.6874059759852065;	0.9441419539052395;
-2212;	0.938;	-1;	0.581524251638743;	0.5269162712228621;
-2212;	0.938;	-1;	0.9094096451423858;	0.6960803046607512;
-2212;	0.938;	-1;	1.3667124100958474;	0.8244964339715161;
-2212;	0.938;	-1;	0.8326779575448121;	0.6638738640728534;
-2212;	0.938;	-1;	2.480201113881695;	0.9353429750635427;
-2212;	0.938;	-1;	1.2682388127076067;	0.803992442878758;
-2212;	0.938;	-1;	5.007641390991771;	0.9829053332815327;
-2212;	0.938;	-1;	1.7588141285872136;	0.8823600656624804;
-2212;	0.938;	-1;	3.009043897599535;	0.9546898614330722;
-2212;	0.938;	-1;	0.8957431733499285;	0.6906288466377117;
-2212;	0.938;	-1;	2.4686673347984414;	0.934795347360697;
-2212;	0.938;	-1;	0.5606898319766465;	0.5130752196844411;
-2212;	0.938;	-1;	0.4291606938723536;	0.41604896988905776;
-2212;	0.938;	-1;	3.097248313551886;	0.9570724268338364;
-2212;	0.938;	-1;	1.6427714531790478;	0.8684085389606802;
-2212;	0.938;	-1;	1.432790445196017;	0.8366550825478486;
-2212;	0.938;	-1;	1.5349339533185133;	0.8532855917727239;
-2212;	0.938;	-1;	2.7593370940329125;	0.9467910030029005;
-2212;	0.938;	-1;	1.4207868523293703;	0.8345336049925983;
-2212;	0.938;	-1;	2.193482933764676;	0.919458012181827;
-2212;	0.938;	-1;	2.073609060427013;	0.9111180276129275;
-2212;	0.938;	-1;	0.7031977965451044;	0.5998350063272021;
-2212;	0.938;	-1;	0.8545281377670134;	0.6734494801442774;
-2212;	0.938;	-1;	1.9069605223050634;	0.8973219074271389;
-2212;	0.938;	-1;	1.463614134654691;	0.84193511326867;
-2212;	0.938;	-1;	1.4410035631645746;	0.8380852791928325;
-2212;	0.938;	-1;	1.0558084943904362;	0.7475838371360096;
-2212;	0.938;	-1;	1.2718713364055345;	0.8048044534779581;
-2212;	0.938;	-1;	0.8076130834211391;	0.6524725034880885;
-2212;	0.938;	-1;	0.8828408619371897;	0.6853718341862564;
-2212;	0.938;	-1;	1.9061566799741305;	0.8972481819827692;
-2212;	0.938;	-1;	1.7550342972081772;	0.8819390999990906;
-2212;	0.938;	-1;	2.43739022216817;	0.9332760263685652;
-2212;	0.938;	-1;	0.7857352255702935;	0.6421446314672133;
-2212;	0.938;	-1;	1.531571569938865;	0.8527761355851252;
-2212;	0.938;	-1;	1.1120773069233991;	0.7643982655729078;
-2212;	0.938;	-1;	0.7061534183398109;	0.601445400814141;
-2212;	0.938;	-1;	1.21491803130952;	0.7915372052081358;
-2212;	0.938;	-1;	0.9943733913751716;	0.7274258233554985;
-2212;	0.938;	-1;	1.0894232659756262;	0.757808176034323;
-2212;	0.938;	-1;	2.2067979422665776;	0.9203142726803268;
-2212;	0.938;	-1;	1.194091168270367;	0.7863869563901593;
-2212;	0.938;	-1;	1.4287753563713226;	0.835949624612582;
-2212;	0.938;	-1;	1.831380211788366;	0.89004809960871;
-2212;	0.938;	-1;	0.8546240601651993;	0.6734907876054474;
-2212;	0.938;	-1;	0.8203594630454689;	0.6583270883911216;
-2212;	0.938;	-1;	1.46330423740007;	0.8418832001322432;
-2212;	0.938;	-1;	3.1903691918704333;	0.9593934900130557;
-2212;	0.938;	-1;	1.1444639793370694;	0.7734203426077431;
-2212;	0.938;	-1;	1.274836626611665;	0.8054639785501968;
-2212;	0.938;	-1;	2.1443997457027457;	0.916184771066029;
-2212;	0.938;	-1;	1.2598232888704155;	0.802093820345325;
-2212;	0.938;	-1;	1.212211553052519;	0.7908772825987962;
-2212;	0.938;	-1;	1.3072161968595708;	0.8124751112085861;
-2212;	0.938;	-1;	0.2608291927008938;	0.2679047809000313;
-2212;	0.938;	-1;	1.3793870645489612;	0.8269218200596988;
-2212;	0.938;	-1;	0.7681089626090885;	0.6335610711955649;
-2212;	0.938;	-1;	0.6462721822026691;	0.5673614395388515;
-2212;	0.938;	-1;	1.1566556756809694;	0.7766995476253993;
-2212;	0.938;	-1;	1.5598155879118378;	0.8569809072615421;
-2212;	0.938;	-1;	0.4556427793382553;	0.43693715484743545;
-2212;	0.938;	-1;	1.7980223356913563;	0.8866047864658687;
-2212;	0.938;	-1;	0.7258937945574407;	0.6120151639324845;
-2212;	0.938;	-1;	0.9154145960301268;	0.6984382395908112;
-2212;	0.938;	-1;	1.596524418949488;	0.8622012626784263;
-2212;	0.938;	-1;	2.655570692539176;	0.9429078687440935;
-2212;	0.938;	-1;	1.4612030883001856;	0.8415306040600005;
-2212;	0.938;	-1;	1.4189933602142049;	0.834213403923517;
-2212;	0.938;	-1;	1.3627446138628616;	0.8237276988765854;
-2212;	0.938;	-1;	0.8633536083372791;	0.6772237309320525;
-2212;	0.938;	-1;	3.1845035782189033;	0.959252791325713;
-2212;	0.938;	-1;	1.6064297374205323;	0.8635645119446881;
-2212;	0.938;	-1;	1.127663900634848;	0.7687976431823048;
-2212;	0.938;	-1;	0.7560149387168219;	0.6275328001901098;
-2212;	0.938;	-1;	0.5001128198616788;	0.4704755526524548;
-2212;	0.938;	-1;	1.2685074671952072;	0.8040526521484163;
-2212;	0.938;	-1;	0.7182078592364469;	0.6079380436034814;
-2212;	0.938;	-1;	2.2706181972978197;	0.9242418978790822;
-2212;	0.938;	-1;	1.5866420575649978;	0.8608222451876024;
-2212;	0.938;	-1;	0.5354235071397595;	0.49573651087710735;
-2212;	0.938;	-1;	2.338074652881939;	0.9280970329843442;
-2212;	0.938;	-1;	1.0700818675288353;	0.7519918876413872;
-2212;	0.938;	-1;	1.4613732299768598;	0.8415591958054824;
-2212;	0.938;	-1;	1.758288486239957;	0.8823016505369203;
-2212;	0.938;	-1;	1.5260816404350719;	0.8519390577392106;
-2212;	0.938;	-1;	0.8873625298743463;	0.6872265156655765;
-2212;	0.938;	-1;	3.451600424924067;	0.9650008651810568;
-2212;	0.938;	-1;	2.59398646814023;	0.9404052611296437;
-2212;	0.938;	-1;	1.3645422678283;	0.824076547083049;
-2212;	0.938;	-1;	1.667944715214806;	0.8716244127328764;
-2212;	0.938;	-1;	1.2482763516986133;	0.7994485536507759;
-2212;	0.938;	-1;	2.4237087232928793;	0.9325952761441645;
-2212;	0.938;	-1;	0.6655314207526193;	0.5786625797831041;
-2212;	0.938;	-1;	2.53758934567534;	0.9379710310297816;
-2212;	0.938;	-1;	0.3475017360906273;	0.34739727960388866;
-2212;	0.938;	-1;	1.059123911519521;	0.7486166591416081;
-2212;	0.938;	-1;	1.1907905120133433;	0.7855553521565173;
-2212;	0.938;	-1;	2.4505674411739826;	0.9339223122956307;
-2212;	0.938;	-1;	1.855103046925696;	0.892407633260769;
-2212;	0.938;	-1;	1.35574036760067;	0.8223594977408728;
-2212;	0.938;	-1;	1.3023041719142354;	0.8114335813926569;
-2212;	0.938;	-1;	0.9868753859197017;	0.7248276309512159;
-2212;	0.938;	-1;	1.537649169389754;	0.8536952160547094;
-2212;	0.938;	-1;	1.3056009358456357;	0.8121334718750646;
-2212;	0.938;	-1;	1.1169057117578727;	0.7657726628562727;
-2212;	0.938;	-1;	2.2390173575477257;	0.9223328257125564;
-2212;	0.938;	-1;	0.791556133217986;	0.6449273990865404;
-2212;	0.938;	-1;	1.2154347263201755;	0.7916628774742612;
-2212;	0.938;	-1;	0.8732937078560684;	0.6814115741265826;
-2212;	0.938;	-1;	0.9258269079493207;	0.7024735178742617;
-2212;	0.938;	-1;	0.49174426322282605;	0.4643114341604631;
-2212;	0.938;	-1;	1.3789439794480414;	0.8268378023508269;
-2212;	0.938;	-1;	1.2691277512197108;	0.8041915721374334;
-2212;	0.938;	-1;	1.4129268587722439;	0.8331240348031426;
-2212;	0.938;	-1;	1.3952161128054679;	0.8298873396010418;
-2212;	0.938;	-1;	1.4135384241105722;	0.8332342960251491;
-2212;	0.938;	-1;	1.0453635293088237;	0.7442942222234018;
-2212;	0.938;	-1;	0.9110788598123656;	0.6967380200430194;
-2212;	0.938;	-1;	1.0190103420826024;	0.735747332812739;
-2212;	0.938;	-1;	1.0565976336491578;	0.7478301638397115;
-2212;	0.938;	-1;	1.245238124627575;	0.7987447050873449;
-2212;	0.938;	-1;	2.3792549149483753;	0.930312653960186;
-2212;	0.938;	-1;	1.560066219019244;	0.8570174715772959;
-2212;	0.938;	-1;	1.9906955449107235;	0.9046081367104133;
-2212;	0.938;	-1;	2.260179337353786;	0.9236188133213101;
-2212;	0.938;	-1;	1.599968245235061;	0.8626773672415404;
-2212;	0.938;	-1;	0.7426442106998479;	0.6207342236480211;
-2212;	0.938;	-1;	0.8716428061659147;	0.680720624592581;
-2212;	0.938;	-1;	2.762365745449811;	0.9468984916122694;
-2212;	0.938;	-1;	0.9474695148506679;	0.7106491663653528;
-2212;	0.938;	-1;	1.097074199337948;	0.7600602584159635;
-2212;	0.938;	-1;	2.1803802363156755;	0.9186024377660863;
-2212;	0.938;	-1;	1.4972744138016252;	0.8474373144126421;
-2212;	0.938;	-1;	1.9641191528639015;	0.9023775182297228;
-2212;	0.938;	-1;	1.4301666809256885;	0.8361945531703161;
-2212;	0.938;	-1;	1.2009929556646033;	0.7881121520813774;
-2212;	0.938;	-1;	2.2209582536238726;	0.9212106045317281;
-2212;	0.938;	-1;	0.6617300556533607;	0.5764578188112967;
-2212;	0.938;	-1;	0.7428706536360755;	0.6208505458436174;
-2212;	0.938;	-1;	1.310473424488265;	0.813161501194778;
-2212;	0.938;	-1;	1.9088028266023185;	0.8974905938767249;
-2212;	0.938;	-1;	1.1578337134532748;	0.7770131010900381;
-2212;	0.938;	-1;	0.3860820245763845;	0.380620605345703;
-2212;	0.938;	-1;	2.190088029710221;	0.9192375779343589;
-2212;	0.938;	-1;	1.234848728081703;	0.796312850353487;
-2212;	0.938;	-1;	2.101041897085586;	0.9131322415216876;
-2212;	0.938;	-1;	0.9202226448660344;	0.700309942763116;
-2212;	0.938;	-1;	1.6275075347281807;	0.8664036401796481;
-2212;	0.938;	-1;	0.9048164132966423;	0.6942613639656207;
-2212;	0.938;	-1;	2.616961823546534;	0.941357243089879;
-2212;	0.938;	-1;	1.5058681115970947;	0.8487997756045461;
-2212;	0.938;	-1;	0.6607840273228462;	0.5759071641655076;
-2212;	0.938;	-1;	3.6593297807146326;	0.96868231314185;
-2212;	0.938;	-1;	1.287830460744348;	0.8083190796387555;
-2212;	0.938;	-1;	0.9997620574381136;	0.7292739771707113;
-2212;	0.938;	-1;	0.875565815237781;	0.6823595455917416;
-2212;	0.938;	-1;	1.5799837936219472;	0.8598823077889667;
-2212;	0.938;	-1;	0.9138014796029605;	0.6978070468139874;
-2212;	0.938;	-1;	1.0089943638792043;	0.7324036810335864;
-2212;	0.938;	-1;	2.3148304128665664;	0.926801256754697;
-2212;	0.938;	-1;	2.050034011662999;	0.9093332676192334;
-2212;	0.938;	-1;	1.3460485755269012;	0.8204425019134712;
-2212;	0.938;	-1;	0.7989960150657824;	0.6484471626745184;
-2212;	0.938;	-1;	0.8798234005327433;	0.6841266743014414;
-2212;	0.938;	-1;	0.8253165670927065;	0.6605722156465437;
-2212;	0.938;	-1;	2.6363319610334752;	0.94214275331471;
-2212;	0.938;	-1;	1.4179553198902284;	0.8340276910482257;
-2212;	0.938;	-1;	1.5105734299450655;	0.8495386738307497;
-2212;	0.938;	-1;	1.4804277416544178;	0.8447169851190517;
-2212;	0.938;	-1;	1.1836845521189334;	0.7837504446283757;
-2212;	0.938;	-1;	1.2011171403114684;	0.7881430247689213;
-2212;	0.938;	-1;	1.910441769646225;	0.8976403296805706;
-2212;	0.938;	-1;	2.3944111444622456;	0.9311032955165531;
-2212;	0.938;	-1;	0.5255884085651052;	0.4888217110732527;
-2212;	0.938;	-1;	3.2916071100094855;	0.9617135107497504;
-2212;	0.938;	-1;	0.6260037543098284;	0.5551117045106718;
-2212;	0.938;	-1;	1.1132519825380955;	0.7647335981854112;
-2212;	0.938;	-1;	1.5336514379313835;	0.8530915573235669;
-2212;	0.938;	-1;	2.95110088111962;	0.9530177960832784;
-2212;	0.938;	-1;	1.884698249083391;	0.8952520165260056;
-2212;	0.938;	-1;	2.948602430061571;	0.9529436772602099;
-2212;	0.938;	-1;	0.8736596875603224;	0.6815645008719265;
-2212;	0.938;	-1;	0.47953670772398643;	0.45519722295206666;
-2212;	0.938;	-1;	0.617763236346256;	0.5500252964818844;
-2212;	0.938;	-1;	1.1213687978653588;	0.7670338099365422;
-2212;	0.938;	-1;	1.3228065417248283;	0.815730008491892;
-2212;	0.938;	-1;	0.5959351229588671;	0.536251537801847;
-2212;	0.938;	-1;	0.6250683668855752;	0.5545374459577636;
-2212;	0.938;	-1;	1.3047143129271634;	0.8119455889389252;
-2212;	0.938;	-1;	2.2505334649589197;	0.9230364781111708;
-2212;	0.938;	-1;	1.6063955457169352;	0.8635598385128568;
-2212;	0.938;	-1;	2.303869663129839;	0.9261785214508029;
-2212;	0.938;	-1;	0.5490792482420002;	0.5051833661877443;
-2212;	0.938;	-1;	2.0910297755887863;	0.9124047592298721;
-2212;	0.938;	-1;	2.1215446759238894;	0.914595216664454;
-2212;	0.938;	-1;	1.1450755152355672;	0.7735863241601543;
-2212;	0.938;	-1;	0.7196228778457228;	0.6086923034362408;
-2212;	0.938;	-1;	1.0558455044891748;	0.7475953965924538;
-2212;	0.938;	-1;	1.7344554195493176;	0.8796096452407551;
-2212;	0.938;	-1;	1.7333307924253814;	0.8794804871406681;
-2212;	0.938;	-1;	1.0850814521997876;	0.7565179764236987;
-2212;	0.938;	-1;	1.3167365694228896;	0.8144718529432036;
-2212;	0.938;	-1;	1.1573647583346403;	0.776888350467039;
-2212;	0.938;	-1;	1.8429256253438444;	0.8912054762671567;
-2212;	0.938;	-1;	1.0395216813578254;	0.7424303912323962;
-2212;	0.938;	-1;	1.9913860936081682;	0.9046651245284351;
-2212;	0.938;	-1;	2.082818983248424;	0.9118016363428909;
-2212;	0.938;	-1;	1.3444178963343205;	0.8201172140439674;
-2212;	0.938;	-1;	2.405799814560846;	0.9316888883343264;
-2212;	0.938;	-1;	0.42666838308925586;	0.41404802281688446;
-2212;	0.938;	-1;	0.6325286697644621;	0.5590955040205596;
-2212;	0.938;	-1;	1.17417160792833;	0.781302689457765;
-2212;	0.938;	-1;	1.9212987992293131;	0.8986244454240396;
-2212;	0.938;	-1;	0.12278969237541888;	0.12979844417426317;
-2212;	0.938;	-1;	1.2412644387861114;	0.7978191691366863;
-2212;	0.938;	-1;	1.014947832501257;	0.7343975708597036;
-2212;	0.938;	-1;	1.6966354228884886;	0.875157300370107;
-2212;	0.938;	-1;	0.7692541694297145;	0.6341260038955543;
-2212;	0.938;	-1;	1.3159230064855618;	0.8143023429009929;
-2212;	0.938;	-1;	1.409963441078172;	0.8325883399840344;
-2212;	0.938;	-1;	0.7931121722469338;	0.6456669718334447;
-2212;	0.938;	-1;	2.1571351310731557;	0.9170521535145444;
-2212;	0.938;	-1;	2.516771396671736;	0.9370359094716664;
-2212;	0.938;	-1;	0.9433271797213308;	0.7091061870886546;
-2212;	0.938;	-1;	0.6941142395377002;	0.594839815574467;
-2212;	0.938;	-1;	0.6943652678878747;	0.5949787955771073;
-2212;	0.938;	-1;	0.9506100086644366;	0.711812176830426;
-2212;	0.938;	-1;	1.2448691404657761;	0.7986590006486445;
-2212;	0.938;	-1;	0.6956527918164348;	0.5956907855339738;
-2212;	0.938;	-1;	1.2055785573117996;	0.7892482117983876;
-2212;	0.938;	-1;	1.3288983260257348;	0.8169811510413737;
-2212;	0.938;	-1;	1.0233975840219673;	0.737195205523219;
-2212;	0.938;	-1;	1.6100063302425243;	0.8640521454745237;
-2212;	0.938;	-1;	0.5696006720626742;	0.5190451612172773;
-2212;	0.938;	-1;	1.3396924707935773;	0.8191700763736715;
-2212;	0.938;	-1;	1.3381336169041564;	0.8188561507259854;
-2212;	0.938;	-1;	2.9460649840186828;	0.9528682262883413;
-2212;	0.938;	-1;	0.751530593010451;	0.6252684435777874;
-2212;	0.938;	-1;	2.300953883228649;	0.9260115745159483;
-2212;	0.938;	-1;	1.3853678159728016;	0.828050491110266;
-2212;	0.938;	-1;	0.6996281923843549;	0.5978803138057946;
-2212;	0.938;	-1;	1.545545379380366;	0.8548775149151144;
-2212;	0.938;	-1;	2.432596127207835;	0.9330386242988481;
-2212;	0.938;	-1;	1.2900538385955216;	0.8088019792483561;
-2212;	0.938;	-1;	2.2976343640329286;	0.9258208472515769;
-2212;	0.938;	-1;	3.046635104238445;	0.9557283984972591;
-2212;	0.938;	-1;	1.4977259319705325;	0.8475093187040734;
-2212;	0.938;	-1;	0.9831193791083765;	0.7235143651167644;
-2212;	0.938;	-1;	0.7080738783843463;	0.602487865858824;
-2212;	0.938;	-1;	1.7184669528789316;	0.8777550233711012;
-2212;	0.938;	-1;	0.8717974773730421;	0.6807854361807986;
-2212;	0.938;	-1;	0.7091873672070097;	0.6030908819108235;
-2212;	0.938;	-1;	1.653378442045559;	0.8697771305951201;
-2212;	0.938;	-1;	1.938795203967144;	0.9001823167311596;
-2212;	0.938;	-1;	2.5635822123965517;	0.9391105504863965;
-2212;	0.938;	-1;	0.7274498507010637;	0.6128347134279712;
-2212;	0.938;	-1;	1.336700042713398;	0.8185668041435894;
-2212;	0.938;	-1;	1.031479494359922;	0.739836044203925;
-2212;	0.938;	-1;	4.076105251051915;	0.9745292866600385;
-2212;	0.938;	-1;	0.9941805801273932;	0.7273593997350343;
-2212;	0.938;	-1;	0.8410082506117286;	0.6675638203987845;
-2212;	0.938;	-1;	1.364719076378725;	0.8241108075521066;
-2212;	0.938;	-1;	0.9925992789167238;	0.726813868109857;
-2212;	0.938;	-1;	0.9750147663830534;	0.7206536457484265;
-2212;	0.938;	-1;	2.655738838369654;	0.9429144907457757;
-2212;	0.938;	-1;	2.346863371448155;	0.9285783493401426;
-2212;	0.938;	-1;	0.5699194299977849;	0.5192573255731378;
-2212;	0.938;	-1;	0.7133623673127143;	0.6053426964008232;
-2212;	0.938;	-1;	1.5768204074522882;	0.8594326500337968;
-2212;	0.938;	-1;	0.8056350946279834;	0.6515533555050929;
-2212;	0.938;	-1;	1.3263603309018255;	0.8164612889243809;
-2212;	0.938;	-1;	1.642127838497661;	0.8683248506245533;
-2212;	0.938;	-1;	0.6185740917223175;	0.5505285330496035;
-2212;	0.938;	-1;	0.7171540080352338;	0.6073752284748862;
-2212;	0.938;	-1;	3.2274374791776896;	0.9602663607803598;
-2212;	0.938;	-1;	1.5922137492006814;	0.8616020810530001;
-2212;	0.938;	-1;	2.391587280097762;	0.9309569722618464;
-2212;	0.938;	-1;	1.3465914093508988;	0.8205506099578797;
-2212;	0.938;	-1;	1.1419554608490647;	0.7727378186528957;
-2212;	0.938;	-1;	0.9345155990757666;	0.7057897659225755;
-2212;	0.938;	-1;	2.160705470796286;	0.9172930104505828;
-2212;	0.938;	-1;	0.5141164623874245;	0.4806380844089819;
-2212;	0.938;	-1;	1.0740249790921996;	0.7531921513344251;
-2212;	0.938;	-1;	0.9134416815265219;	0.6976660400653394;
-2212;	0.938;	-1;	1.5529445876353736;	0.8559734422848378;
